account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772128261000,13.03,587.35,505,bronze,12,91.57,0
A0001,1772174556000,9.04,2130.19,807,silver,1,5.84,1
A0002,1772086935000,27.7,4413.39,452,silver,38,8.16,1
A0003,1772220268000,16.72,7429.9,810,gold,18,86.84,0
A0004,1772819502000,59.03,7603.62,751,gold,5,11.45,1
A0005,1772515775000,51.82,3837.55,750,gold,18,93.6,0
A0006,1773575814000,66.14,7873.19,794,bronze,25,87.95,0
A0007,1773286529000,33.35,2169.38,358,bronze,5,11.7,1
A0008,1772593593000,44.94,-1234.56,384,bronze,32,94.54,0
A0009,1772530478000,122.47,8350.4,541,gold,0,14.03,1
A0010,1773646714000,19.12,5644.75,608,bronze,21,85.68,0
A0011,1772809850000,14.97,7995.51,583,gold,23,88.37,0
A0012,1772383952000,26.02,6015.8,560,silver,12,89.6,0
A0013,1773449141000,51.24,5950.77,378,silver,12,93.72,0
A0014,1773648455000,18.5,5491.27,505,gold,30,7.59,1
A0015,1773164949000,11.68,1763.74,532,silver,22,12.21,1
A0016,1772919166000,92.56,2807.22,450,silver,7,90.02,0
A0017,1772273924000,47.85,3621.26,428,gold,20,8.94,1
A0018,1772182002000,13.81,7241.23,751,gold,6,87.2,0
A0019,1773229919000,51.71,3129.59,680,gold,12,10.6,1
A0020,1772383214000,32.46,4671.08,300,bronze,2,90.65,0
A0021,1773277137000,13.18,8287.76,517,bronze,26,12.47,1
A0022,1772891022000,4.54,8166.86,628,silver,35,89.26,0
A0023,1772161556000,4.6,5196.06,447,silver,30,91.35,0
A0024,1773384847000,101.28,4298.62,424,silver,5,86.69,0
A0025,1773409013000,23.13,2832.34,389,bronze,15,88.21,0
A0026,1772643269000,60.43,5844.88,461,silver,7,85.28,0
A0027,1772420165000,54.05,7357.59,424,bronze,21,90.24,0
A0028,1773364075000,26.4,1064.53,737,silver,27,12.65,1
A0029,1772260551000,26.91,10519.09,345,gold,22,91.7,0
A0030,1772744273000,49.73,6670.25,833,bronze,20,93.41,0
A0031,1772451388000,14.1,4414.48,762,gold,35,5.07,1
A0032,1773249691000,59.58,1984.4,782,silver,38,12.97,1
A0033,1772389538000,30.17,5554.89,460,bronze,11,92.08,0
A0034,1773433719000,47.19,4270.44,584,gold,9,88.66,0
A0035,1772932395000,44.31,8502.54,848,bronze,27,7.78,1
A0036,1773412655000,42.76,1705.79,547,gold,25,11.07,1
A0037,1773568349000,26.5,6104.12,660,silver,32,12.75,1
A0038,1773466108000,26.89,1747.24,431,gold,37,90.12,0
A0039,1772682160000,10.65,4371.28,313,bronze,31,12.1,1
A0040,1772111007000,48.92,7910.85,798,silver,24,5.32,1
A0041,1772036035000,116.45,4979.56,531,gold,3,88.35,0
A0042,1772859529000,51.64,4688.11,485,silver,27,86.67,0
A0043,1772040085000,29.72,10164.34,610,gold,34,93.17,0
A0044,1772128371000,11.69,6175.15,560,silver,15,8.1,1
A0045,1772864303000,44.13,2894.47,469,bronze,0,5.02,1
A0046,1773221773000,36.86,3056.24,644,gold,18,7.99,1
A0047,1772698199000,12.83,3460.12,499,bronze,26,88.49,0
A0048,1773680912000,55.46,7284.1,412,silver,12,88.82,0
A0049,1772922896000,20.25,6000.71,657,bronze,12,91.94,0
A0050,1771981900000,163.54,6102.88,562,gold,10,10.46,1
A0051,1772228525000,20.73,3509.6,410,silver,27,12.22,1
A0052,1772796020000,20.26,15.26,674,silver,1,93.61,0
A0053,1772320055000,71.47,5505.62,570,gold,32,14.12,1
A0054,1772678884000,34.59,6046.5,700,silver,5,11.04,1
A0055,1772836164000,39.59,3727.23,831,silver,4,85.71,0
A0056,1773577130000,41.85,3377.53,784,gold,30,10.92,1
A0057,1772979955000,3.35,2441.06,654,gold,28,88.6,0
A0058,1772801590000,21.05,6252.34,378,bronze,22,85.49,0
A0059,1773674874000,29.34,4417.99,419,bronze,33,90.2,0
A0060,1772353029000,18.22,7737.05,788,bronze,39,91.81,0
A0061,1773374440000,50.26,3474.32,481,silver,25,13.91,1
A0062,1772372145000,14.85,4316.89,680,silver,14,86.72,0
A0063,1773151507000,49.51,4121.98,552,silver,25,14.24,1
A0064,1773607223000,71.1,5266.63,306,silver,2,11.64,1
A0065,1772880855000,37.77,-11.83,632,bronze,34,89.97,0
A0066,1773686846000,26.47,2248.93,714,bronze,12,89.11,0
A0067,1773395902000,12.02,4029.94,713,gold,12,13.09,1
A0068,1773125166000,17.34,662.21,341,bronze,21,7.38,1
A0069,1772114990000,8.26,3445.77,374,silver,39,9.68,1
A0070,1772972161000,54.28,8811.7,329,gold,31,13.86,1
A0071,1772577084000,35.22,6219.82,740,gold,24,7.81,1
A0072,1773407875000,1.93,2191.64,536,silver,34,88.84,0
A0073,1772846348000,162.29,5878.28,744,silver,5,88.9,0
A0074,1773149923000,18.6,7807.86,586,silver,6,5.94,1
A0075,1772811590000,33.07,3525.07,671,gold,2,7.06,1
A0076,1772998473000,53.58,1058.03,456,bronze,14,14.58,1
A0077,1772306157000,36.06,5456.65,651,gold,8,7.74,1
A0078,1772000456000,46.5,8346.38,327,bronze,10,12.59,1
A0079,1773264376000,30.48,3479.68,521,silver,36,14.72,1
A0080,1773599181000,14.62,3097.35,412,gold,11,93.65,0
A0081,1773430746000,10.5,7973.66,345,gold,7,6.57,1
A0082,1772225604000,25.97,2311.86,748,silver,37,8.81,1
A0083,1772402158000,101.78,3507.07,826,gold,11,93.54,0
A0084,1772414683000,12.45,6006.14,436,silver,32,89.63,0
A0085,1773648538000,38.73,4626.82,300,gold,20,11.19,1
A0086,1772206816000,72.05,2902.34,800,bronze,34,88.35,0
A0087,1772785259000,9.42,6041.1,607,gold,30,8.51,1
A0088,1772736947000,13.74,5296.16,562,silver,8,86.92,0
A0089,1772170150000,41.06,5884.84,333,silver,36,11.68,1
A0090,1772549314000,30.14,5532.29,829,bronze,33,9.71,1
A0091,1773232190000,55.99,2155.83,401,gold,13,93.96,0
A0092,1772325990000,143.27,2593.42,433,gold,8,7.43,1
A0093,1772306570000,70.38,4948.09,500,bronze,24,5.9,1
A0094,1772733123000,34.46,3462.84,639,bronze,33,91.18,0
A0095,1773631297000,166.01,3602.49,694,bronze,16,8.51,1
A0096,1772939847000,42.3,3259.84,518,silver,11,90.53,0
A0097,1773413747000,40.42,4214.87,771,bronze,21,14.56,1
A0098,1773021021000,13.96,5557.51,612,bronze,27,85.99,0
A0099,1773467123000,68.39,2423.0,477,silver,10,94.56,0
