entity_id,f1,f2,f3,f4,f5
E0159,30.950411,3.074417,4.279131,11.509227,10.014778
E0275,8.777036,2.1732,1.92997,7.073062,3.661156
E0243,11.994123,8.57781,10.318154,6.115589,4.631446
E0090,1.85728,7.044682,8.012874,9.952445,23.408694
E0202,5.624798,6.44805,10.865745,3.116055,3.819373
E0045,5.114765,9.801274,17.466753,4.077028,21.473637
E0196,28.294597,9.267107,4.987232,13.097972,1.97887
E0117,2.397925,3.436934,3.481647,1.625833,7.229406
E0221,5.748409,8.869395,14.568711,9.388923,10.766335
E0151,6.242276,42.094993,9.99946,1.449695,4.036862
E0201,3.539789,32.552487,3.721571,2.814415,4.559775
E0122,32.764613,28.380958,2.888464,7.538244,27.611966
E0069,6.437659,24.700238,12.466393,10.675918,21.763395
E0011,4.737798,2.913,9.834397,4.034927,51.677852
E0127,2.494246,9.630412,8.070587,4.931772,2.940152
E0013,18.165996,4.496983,21.269812,3.408067,4.658203
E0124,6.294764,14.20396,2.888676,8.109641,10.63141
E0224,19.877376,2.593066,3.723261,1.720939,4.098632
E0249,13.551414,3.63723,10.70658,10.413905,16.972603
E0070,2.88283,9.193725,5.349204,6.722662,4.494089
E0298,21.099744,12.959016,14.438727,13.403638,1.718944
E0191,25.38034,4.347701,12.007654,51.49303,8.012154
E0193,2.073603,7.345547,7.889262,10.611738,4.628289
E0209,28.681344,10.744868,13.279005,7.729124,7.47951
E0075,4.225527,10.371578,19.172512,24.931616,4.473095
E0098,19.123308,15.45048,5.148719,10.058946,1.625111
E0230,5.93156,13.275279,3.517049,11.860033,9.072041
E0153,16.656061,9.248023,1.521745,10.071871,6.134039
E0274,30.31234,4.381726,17.76274,4.979323,2.558795
E0059,17.913836,4.418421,14.285058,5.686198,8.740001
E0152,30.844491,19.048756,7.092189,9.775301,9.888629
E0118,4.859929,31.774457,8.634439,24.983667,27.957974
E0283,17.595139,6.528636,25.682118,1.72243,7.157377
E0064,3.357134,6.732827,30.5084,13.62607,4.707405
E0241,25.753107,13.680692,7.536776,4.671496,3.812666
E0194,44.333205,3.722648,5.467684,6.381622,21.087591
E0081,8.002552,15.643466,9.334374,4.493582,7.101034
E0286,7.610878,2.882172,8.067115,2.892727,17.443718
E0114,10.654421,3.849096,6.807615,6.381053,6.721828
E0204,16.158989,19.682765,1.494717,1.356856,5.172563
E0227,20.49153,1.952801,30.616218,11.175546,9.633122
E0130,6.506334,15.728569,9.892104,10.683505,2.100711
E0177,24.215756,9.865448,28.883039,4.894895,19.07332
E0051,7.115419,2.926131,12.84688,3.672816,4.220583
E0233,5.310476,30.453921,9.120513,2.024212,27.345761
E0125,6.801464,11.270717,10.750552,9.95738,5.592538
E0244,2.707055,4.080472,4.573832,5.609615,9.893692
E0025,10.854503,7.759177,8.196404,11.664005,1.49348
E0271,3.041305,2.154302,22.796057,15.400528,8.040827
E0223,5.958498,3.668575,2.128798,20.806355,12.207138
E0005,19.269509,13.794034,4.442633,30.316641,0.965109
E0142,18.399787,9.717991,7.020872,8.762941,0.816458
E0018,5.934106,5.137687,18.205731,23.829721,9.406192
E0239,6.896453,3.378538,24.211179,2.959398,7.512167
E0229,1.782389,13.551635,8.908933,3.191201,6.713384
E0259,9.562459,3.309306,39.518796,14.940276,4.482134
E0074,6.106232,3.198411,5.168943,7.607925,12.45539
E0268,3.644401,3.02684,5.883632,4.615648,1.382059
E0216,9.078599,5.346209,2.055752,6.212005,8.787883
E0294,8.478648,25.281608,2.833228,2.556693,16.592854
E0058,2.542867,9.035924,7.822911,10.19403,5.466158
E0197,10.166499,14.118493,4.850239,10.812501,3.12122
E0255,15.539923,5.081728,33.167163,24.518184,14.54207
E0213,7.193847,6.040487,6.71235,9.503218,6.176986
E0144,8.407684,10.191185,1.811554,16.435201,22.761861
E0240,3.719472,2.645973,3.506717,13.076833,5.943746
E0212,22.358972,15.810663,5.744721,15.992313,14.986299
E0200,17.317603,2.276155,9.482084,5.770473,3.309276
E0214,17.223489,33.108747,8.534625,2.405284,4.935948
E0180,9.710597,0.869585,13.497627,3.853852,11.145385
E0246,4.178768,8.480711,11.234174,3.364017,9.485556
E0055,5.239466,12.817225,48.684713,4.644669,8.940764
E0128,11.22842,17.919479,6.226442,7.895884,7.440594
E0095,2.694875,6.005351,4.59739,13.355237,3.280464
E0179,1.825062,25.208454,14.793882,1.844663,3.747324
E0203,4.606475,2.490856,8.814866,7.526951,6.111768
E0276,21.075605,10.921555,43.748075,9.737197,9.102036
E0222,11.053286,36.664344,3.336622,9.361982,5.551966
E0176,1.665246,9.07087,8.223718,9.488907,2.460844
E0250,16.585796,16.870453,5.232774,3.601147,1.755434
E0062,8.699695,1.832743,3.523995,9.591096,6.060485
E0185,7.937278,2.120463,3.017147,5.37178,22.650271
E0160,25.667531,4.642811,1.788976,5.480061,3.151464
E0145,7.566759,25.658608,13.212621,20.950745,11.842478
E0295,4.061936,4.535407,9.257111,8.93867,4.822561
E0210,2.506028,26.777479,7.052815,39.987306,7.67379
E0020,7.953518,3.22364,1.222476,4.660961,5.449856
E0164,15.287288,2.543167,18.200481,8.147611,12.130703
E0217,4.665575,4.452062,11.932756,9.895055,10.576526
E0254,1.853441,1.975308,1.770433,43.35511,9.518706
E0035,1.655112,9.403384,3.971307,25.552222,7.933329
E0033,2.228599,6.76908,9.181648,11.057785,5.226454
E0156,24.146676,3.089466,9.48931,3.49123,2.07939
E0236,7.399437,13.441601,15.317727,2.351825,6.496218
E0150,14.649263,2.42747,14.012561,32.241136,7.270714
