entity_id,f1,f2,f3,f4,f5
E0000,5.417735,1.661176,29.667998,4.001975,7.962288
E0001,11.53838,1.769283,13.228796,7.012476,21.65199
E0002,18.044984,4.132157,18.870697,3.076911,29.279562
E0003,9.978663,1.936897,20.521753,4.54735,5.020579
E0004,12.710245,1.600635,1.766794,7.737031,2.604264
E0005,19.269509,2.694224,4.442633,30.316641,0.965109
E0006,10.303906,2.024747,5.44451,19.237175,1.86162
E0007,10.747696,2.275515,5.287138,13.324959,6.37059
E0008,21.701359,3.489738,12.962314,2.462034,7.971178
E0009,11.687576,2.610524,4.340045,8.599843,7.398708
E0010,4.204645,1.578134,12.882137,3.498775,1.409659
E0011,4.737798,1.364304,9.834397,4.034927,51.677852
E0012,15.37671,1.552928,12.624193,16.401969,2.96191
E0013,18.165996,1.704199,21.269812,3.408067,4.658203
E0014,2.950999,2.47622,7.707569,4.009232,6.695272
E0015,25.689835,3.349739,10.139953,33.098791,1.854208
E0016,3.356215,1.735605,3.283644,1.449813,15.952036
E0017,12.804565,2.782902,4.168756,7.982108,7.876809
E0018,5.934106,1.814448,18.205731,23.829721,9.406192
E0019,2.492196,1.725825,11.936037,1.669201,31.667136
E0020,7.953518,1.440697,1.222476,4.660961,5.449856
E0021,19.288861,1.919522,5.986052,33.987033,9.335933
E0022,27.100554,3.644894,16.990502,2.422543,5.622276
E0023,7.378678,1.919654,21.381965,15.417917,5.962237
E0024,5.360423,1.74413,13.944114,4.960279,3.833472
E0025,10.854503,2.170102,8.196404,11.664005,1.49348
E0026,9.163151,2.117072,7.304255,2.944292,13.324612
E0027,18.068294,1.143937,9.203936,2.503907,2.794995
E0028,27.068146,2.031511,11.308913,18.01701,3.197669
E0029,6.771773,2.428828,14.985682,5.554997,8.333941
E0030,21.674658,2.292176,6.220613,3.531475,7.770082
E0031,41.73428,3.391044,2.502251,4.292742,21.084104
E0032,2.288106,2.54708,8.181719,2.389562,2.511425
E0033,2.228599,2.050152,9.181648,11.057785,5.226454
E0034,2.133446,2.273816,1.436744,23.783345,3.938563
E0035,1.655112,2.342131,3.971307,25.552222,7.933329
E0036,20.384818,1.44414,3.346322,14.294084,2.864448
E0037,9.326209,2.918476,14.532336,9.794516,12.824285
E0038,6.642223,2.443723,14.970525,9.896726,9.717306
E0039,1.893027,1.153997,5.600491,18.357564,4.485256
E0040,26.223448,1.647904,7.373794,32.023257,9.239072
E0041,4.819811,1.359465,4.56764,8.331755,15.86561
E0042,6.759678,2.167582,4.834188,2.379966,4.627501
E0043,2.743471,0.502637,4.824579,2.373122,2.869653
