account_id,label_time,churned
A0000,1772748197000,1
A0001,1773675231000,0
A0002,1772513767000,0
A0003,1772554448000,0
A0004,1772095287000,0
A0005,1772587093000,0
A0006,1772794948000,0
A0007,1773405529000,1
A0008,1773004416000,0
A0009,1773539366000,1
A0010,1773588846000,0
A0011,1773407879000,1
A0012,1772448460000,1
A0013,1773493624000,1
A0014,1772738253000,0
A0015,1772373498000,1
A0016,1773026669000,1
A0017,1773385785000,1
A0018,1772343178000,1
A0019,1773291342000,1
A0020,1772269849000,0
A0021,1773590517000,1
A0022,1773634972000,1
A0023,1772853250000,1
A0024,1772452199000,1
A0025,1773324297000,0
A0026,1772819880000,1
A0027,1772815598000,1
A0028,1772564388000,1
A0029,1772831980000,0
A0030,1773021702000,0
A0031,1772309182000,0
A0032,1772715711000,0
A0033,1772530327000,1
A0034,1772700425000,1
A0035,1772019295000,0
A0036,1772781364000,0
A0037,1773453675000,0
A0038,1772220920000,0
A0039,1772536370000,0
A0040,1772262756000,0
A0041,1773501954000,0
A0042,1772847932000,1
A0043,1773454792000,1
A0044,1772152892000,1
A0045,1773188207000,0
A0046,1772251950000,1
A0047,1772186749000,1
A0048,1773063046000,1
A0049,1773094176000,1
A0050,1773047166000,0
A0051,1772582984000,1
A0052,1772003708000,1
A0053,1772903338000,0
A0054,1772260108000,0
A0055,1772117193000,0
A0056,1773151716000,1
A0057,1772267143000,0
A0058,1772456106000,1
A0059,1772531327000,0
A0060,1772530512000,1
A0061,1772429736000,0
A0062,1772439022000,0
A0063,1772508388000,1
A0064,1772308776000,0
A0065,1772720076000,0
A0066,1773281316000,1
A0067,1772976834000,1
A0068,1771996294000,1
A0069,1772485320000,1
A0070,1773650210000,0
A0071,1773667000000,1
A0072,1773317344000,1
A0073,1773173945000,1
A0074,1772816239000,1
A0075,1773139682000,0
A0076,1772977169000,0
A0077,1772204553000,1
A0078,1772697676000,1
A0079,1772301531000,0
A0080,1772713173000,0
A0081,1773096730000,0
A0082,1773207431000,0
A0083,1772891877000,0
A0084,1772243375000,1
A0085,1772273920000,1
A0086,1773060467000,0
A0087,1772966200000,0
A0088,1773400062000,1
A0089,1772219178000,0
A0090,1773517741000,0
A0091,1772443207000,1
A0092,1773516476000,1
A0093,1773066441000,1
A0094,1773593113000,0
A0095,1772785120000,1
A0096,1773142570000,0
A0097,1772225023000,1
A0098,1772856166000,1
A0099,1773697555000,1
