account_id,event_time,credit_score,tier
A0000,1767292721000,697,bronze
A0000,1769545781000,687,gold
A0001,1767274202000,639,gold
A0002,1767237144000,509,gold
A0003,1767304709000,318,bronze
A0004,1767251887000,591,bronze
A0004,1774594593000,667,silver
A0005,1767265248000,340,bronze
A0005,1773478242000,327,silver
A0006,1767268885000,425,silver
A0006,1771127228000,358,bronze
A0007,1767257164000,380,gold
A0007,1772080331000,449,gold
A0008,1767268064000,796,gold
A0008,1769131158000,736,bronze
A0009,1767304185000,706,silver
A0009,1774539914000,669,gold
A0010,1767260085000,353,gold
A0010,1772542381000,353,silver
A0011,1767234848000,764,bronze
A0012,1767234674000,801,silver
A0013,1767268771000,665,bronze
A0013,1768353709000,655,silver
A0014,1767244167000,526,bronze
A0014,1770847037000,593,bronze
A0015,1767252982000,397,bronze
A0016,1767310461000,841,gold
A0017,1767253348000,789,gold
A0017,1774461611000,811,gold
A0018,1767300987000,366,silver
A0018,1771687262000,303,bronze
A0019,1767228660000,323,silver
A0019,1768759111000,328,silver
A0020,1767237739000,762,bronze
A0020,1767534980000,778,gold
A0021,1767269649000,450,gold
A0022,1767259410000,847,silver
A0023,1767305701000,415,bronze
A0023,1768036328000,461,bronze
A0024,1767257744000,491,bronze
A0024,1771760865000,486,silver
A0025,1767270866000,326,gold
A0025,1774627884000,300,silver
A0026,1767278034000,765,bronze
A0026,1768760137000,732,gold
A0027,1767283488000,642,bronze
A0028,1767238258000,436,silver
A0028,1774522431000,382,silver
A0029,1767294947000,640,gold
A0029,1771937021000,568,gold
A0030,1767308404000,448,silver
A0030,1768374090000,468,bronze
A0031,1767261488000,362,silver
A0032,1767285920000,388,gold
A0032,1774318842000,322,bronze
A0033,1767229183000,511,bronze
A0034,1767284000000,464,bronze
A0034,1768279990000,389,bronze
A0035,1767246616000,849,silver
A0035,1773121663000,836,bronze
A0036,1767227475000,623,gold
A0036,1774090283000,656,silver
A0037,1767226327000,523,bronze
A0037,1768747098000,561,gold
A0038,1767235996000,504,gold
A0038,1773374805000,565,gold
A0039,1767270933000,629,bronze
A0039,1768355698000,573,silver
A0040,1767304170000,570,bronze
A0041,1767293577000,647,silver
A0042,1767265667000,690,silver
A0042,1774689968000,712,silver
A0043,1767246605000,599,gold
A0044,1767277171000,654,silver
A0044,1772593337000,587,silver
A0045,1767290570000,740,bronze
A0046,1767286546000,731,gold
A0046,1769747522000,714,silver
A0047,1767233318000,476,silver
A0048,1767285567000,396,bronze
A0049,1767293032000,814,gold
A0049,1772474133000,745,gold
A0050,1767280180000,602,silver
A0051,1767294486000,569,gold
A0051,1773114696000,592,gold
A0052,1767258591000,352,bronze
A0052,1771741410000,402,gold
A0053,1767288212000,399,gold
A0053,1774466402000,396,gold
A0054,1767252033000,421,silver
A0054,1773968372000,358,bronze
A0055,1767277013000,368,silver
A0055,1771773923000,384,gold
A0056,1767258469000,580,bronze
A0057,1767244389000,359,bronze
A0057,1774493801000,420,gold
A0058,1767287061000,821,bronze
A0058,1771344170000,850,bronze
A0059,1767251527000,449,gold
A0059,1774131269000,414,bronze
A0060,1767255949000,625,bronze
A0061,1767308327000,736,silver
A0061,1770902774000,782,bronze
A0062,1767276054000,649,silver
A0062,1773041761000,727,silver
A0063,1767272614000,365,gold
A0063,1768377383000,309,silver
A0064,1767268127000,806,silver
A0064,1773641349000,850,bronze
A0065,1767245897000,782,gold
A0066,1767255812000,604,bronze
A0067,1767298396000,426,silver
A0067,1774866221000,419,silver
A0068,1767247619000,495,bronze
A0069,1767249070000,499,silver
A0069,1768930987000,435,silver
A0070,1767306067000,739,gold
A0070,1772559312000,695,bronze
A0071,1767281054000,654,gold
A0071,1769258740000,583,gold
A0072,1767249595000,794,silver
A0072,1774776285000,807,gold
A0073,1767303895000,381,silver
A0074,1767301570000,457,silver
A0074,1773046256000,506,silver
A0075,1767303919000,825,silver
A0075,1774648377000,850,silver
A0076,1767239337000,620,gold
A0077,1767265370000,513,silver
A0077,1770963182000,457,silver
A0078,1767242045000,615,bronze
A0078,1767407561000,611,silver
A0079,1767300370000,672,bronze
A0079,1773883865000,742,bronze
A0080,1767245353000,479,bronze
A0080,1773519252000,473,bronze
A0081,1767263306000,645,silver
A0081,1771564316000,588,bronze
A0082,1767286613000,819,gold
A0082,1774183232000,850,gold
A0083,1767258751000,345,silver
A0084,1767262384000,330,gold
A0085,1767303894000,733,silver
A0085,1773599590000,789,gold
A0086,1767228304000,823,bronze
A0086,1773565052000,755,silver
A0087,1767248196000,422,bronze
A0087,1770698118000,424,gold
A0088,1767251035000,492,bronze
A0088,1773800211000,565,bronze
A0089,1767298897000,470,silver
A0089,1774626197000,433,silver
A0090,1767252760000,826,silver
A0090,1774896348000,809,silver
A0091,1767263544000,336,silver
A0092,1767305220000,506,silver
A0093,1767282843000,842,bronze
A0094,1767289875000,836,silver
A0094,1774646608000,850,silver
A0095,1767226187000,669,gold
A0095,1772228885000,688,gold
A0096,1767226798000,436,gold
A0096,1771950674000,389,bronze
A0097,1767247596000,449,silver
A0098,1767252868000,733,bronze
A0098,1774043852000,685,bronze
A0099,1767278706000,689,silver
A0099,1771565871000,765,bronze
