account_id,event_time,amount,balance
A0000,1767240515000,11.37,4140.36
A0000,1768470661000,142.65,4837.29
A0000,1769303705000,89.0,4596.45
A0000,1774714921000,5.59,3611.91
A0000,1774823577000,28.28,3925.5
A0001,1767238907000,36.67,6653.05
A0001,1767711918000,7.24,6298.21
A0001,1769609893000,9.0,6078.97
A0001,1769663466000,108.98,5776.56
A0001,1771363234000,9.78,6085.58
A0001,1771861650000,18.77,5849.11
A0001,1774067876000,9.94,4835.41
A0001,1774228648000,2.97,4406.98
A0002,1767287676000,39.26,7344.46
A0002,1768596001000,143.47,7221.87
A0002,1768911876000,13.91,7402.08
A0002,1769465576000,16.78,7811.29
A0002,1771148821000,25.85,7687.8
A0002,1774805560000,27.8,8628.71
A0003,1767270098000,104.53,5593.23
A0003,1769872187000,23.63,5705.97
A0003,1770347112000,22.5,5720.3
A0003,1770836467000,9.15,5809.35
A0003,1771806032000,43.09,5699.82
A0003,1773079270000,350.48,5965.66
A0003,1773694893000,29.02,5760.67
A0004,1767299900000,44.89,5114.02
A0004,1770566914000,25.74,5634.55
A0004,1771116774000,116.7,5711.09
A0004,1771223851000,72.88,5578.84
A0004,1771779644000,32.48,5680.98
A0004,1772431102000,2.63,5295.75
A0005,1767305433000,43.19,5562.73
A0005,1768087141000,101.66,5367.9
A0005,1768720743000,48.91,5044.64
A0005,1771024915000,140.16,5091.94
A0005,1773966460000,10.17,3835.05
A0006,1767281838000,7.82,2539.45
A0006,1767509270000,16.45,2409.9
A0006,1768012428000,104.66,2092.44
A0006,1770057790000,47.62,1653.67
A0006,1770057790000,47.62,1653.67
A0006,1770135628000,4.97,1790.47
A0006,1772332174000,25.3,1553.16
A0006,1774012744000,40.4,1940.02
A0006,1774250123000,126.3,2114.37
A0007,1767266707000,25.97,4829.82
A0007,1768371558000,44.67,5166.31
A0007,1769173821000,19.93,5190.09
A0007,1770555212000,41.88,5543.72
A0007,1771563417000,18.09,5512.43
A0007,1773133069000,64.67,4971.23
A0007,1773984200000,21.64,4824.99
A0007,1774697874000,19.26,4707.71
A0008,1767252817000,17.59,5910.82
A0008,1767252817000,17.59,5910.82
A0008,1767446599000,11.6,6404.63
A0008,1767534378000,3.37,5891.45
A0008,1768199540000,171.62,6201.47
A0008,1770458329000,43.82,6062.95
A0008,1772476453000,18.28,5873.99
A0008,1774594453000,35.23,5777.21
A0009,1767260179000,54.6,4297.73
A0009,1767767025000,42.34,3618.51
A0009,1767767025000,42.34,3618.51
A0009,1769747896000,35.71,4089.71
A0009,1771061811000,10.18,4736.27
A0009,1771212473000,16.36,4089.79
A0009,1773843984000,39.19,3498.78
A0010,1767225788000,42.62,6008.93
A0010,1767602759000,61.57,5742.04
A0010,1768897332000,61.3,5036.11
A0010,1768897332000,61.3,5036.11
A0010,1771031911000,7.63,4530.93
A0010,1772191099000,180.63,4649.55
A0010,1772574356000,98.63,4819.52
A0010,1773997605000,32.76,4451.11
A0011,1767278948000,76.3,7387.28
A0011,1768961137000,43.1,6824.37
A0011,1771608158000,19.8,6330.97
A0011,1772212856000,112.26,6458.08
A0011,1772212856000,112.26,6458.08
A0011,1772248992000,26.3,5881.93
A0011,1774858473000,16.0,6455.5
A0012,1767308525000,67.22,2944.65
A0012,1768664909000,15.65,3149.63
A0012,1771817061000,16.56,2865.96
A0012,1773787582000,22.94,2493.27
A0012,1773787582000,22.94,2493.27
A0012,1774056220000,82.9,2581.54
A0013,1767237333000,38.22,6524.57
A0013,1768667739000,18.02,6164.36
A0013,1769606688000,120.55,6813.01
A0013,1770018955000,82.68,6470.94
A0013,1770362149000,45.91,5968.39
A0013,1771904409000,58.5,6140.46
A0013,1772737006000,13.66,6512.18
A0013,1773633072000,39.28,6139.12
A0013,1774940125000,11.19,5713.03
A0014,1767283067000,6.6,4657.21
A0014,1767637674000,20.52,4613.06
A0014,1767637674000,20.52,4613.06
A0014,1768979629000,60.37,4950.42
A0014,1769792661000,11.05,5862.05
A0014,1770162673000,20.49,5951.19
A0014,1772245707000,70.47,6178.07
A0014,1773743909000,11.91,5897.24
A0014,1773770647000,114.88,5813.32
A0015,1767244407000,46.78,188.14
A0015,1769415436000,128.39,-288.96
A0015,1769783497000,76.91,-272.93
A0015,1770989823000,100.7,-312.7
A0015,1771342669000,35.63,-182.29
A0015,1771644028000,29.17,872.24
A0015,1773776869000,94.91,670.92
A0016,1767237645000,10.25,3936.53
A0016,1768039959000,61.05,4714.83
A0016,1768048071000,67.05,4766.27
A0016,1768103116000,28.4,4725.25
A0016,1770998690000,5.04,4930.6
A0016,1773194041000,15.42,4918.27
A0016,1774532751000,55.93,4499.77
A0017,1767300496000,19.77,8398.83
A0017,1768074353000,77.79,8853.9
A0017,1768954487000,19.3,8502.78
A0017,1768963471000,183.95,7832.56
A0017,1769841703000,3.63,7434.22
A0017,1771578200000,16.24,7667.43
A0017,1774258549000,48.16,7103.69
A0018,1767245589000,25.31,8986.9
A0018,1767836875000,26.18,8668.82
A0018,1769850143000,9.08,7443.66
A0018,1769850143000,9.08,7443.66
A0018,1773768428000,48.86,7092.63
A0019,1767297464000,68.19,3573.57
A0019,1767612127000,45.29,3860.95
A0019,1767858053000,311.91,4302.18
A0019,1767928684000,29.35,4115.03
A0019,1771713456000,14.21,4339.0
A0019,1774171560000,76.97,4975.54
A0020,1767292442000,4.23,5968.61
A0020,1768331652000,48.48,6445.78
A0020,1769172589000,34.49,6619.76
A0020,1769178058000,134.11,6868.5
A0020,1770775086000,64.59,7124.21
A0020,1770951700000,63.04,7021.86
A0020,1773340671000,18.58,7204.26
A0021,1767302517000,44.93,5123.23
A0021,1767302517000,44.93,5123.23
A0021,1768208945000,457.14,5181.63
A0021,1771461135000,68.7,5235.42
A0021,1774473013000,127.5,3470.28
A0021,1774684364000,3.14,2872.72
A0022,1767293230000,20.86,6046.26
A0022,1768548017000,3.96,6725.2
A0022,1770635189000,53.12,6523.34
A0022,1771031705000,234.3,5804.43
A0022,1772545979000,154.89,6008.3
A0022,1772674368000,19.73,5823.9
A0022,1773991703000,36.09,6228.21
A0023,1768443237000,19.51,7966.95
A0023,1769436570000,16.92,8022.56
A0023,1770052240000,34.42,7917.21
A0023,1770134516000,86.34,7757.32
A0023,1770360715000,5.51,7872.69
A0023,1773282668000,26.46,7460.28
A0023,1774380768000,41.03,7619.86
A0024,1767268858000,83.79,4771.9
A0024,1768177257000,32.99,4038.83
A0024,1771607424000,26.04,4601.74
A0024,1773326639000,23.89,4404.72
A0024,1773422695000,16.59,4627.66
A0025,1767240150000,7.18,5790.66
A0025,1767888256000,49.85,5806.42
A0025,1768042200000,47.61,5748.33
A0025,1769307679000,81.23,5806.29
A0025,1770138533000,139.97,5935.29
A0025,1770689455000,67.98,5952.13
A0025,1774781388000,4.6,6103.89
A0026,1767282595000,108.89,3294.13
A0026,1767791646000,23.48,3594.51
A0026,1769242312000,54.28,3222.69
A0026,1770063860000,25.44,3025.8
A0026,1770636428000,30.07,3265.73
A0026,1770877361000,52.58,2758.37
A0026,1771334017000,32.57,2663.41
A0026,1773952492000,14.95,2662.5
A0027,1767240180000,20.07,4494.58
A0027,1769422691000,145.36,4753.84
A0027,1769505156000,25.31,5480.13
A0027,1773700403000,41.21,4608.27
A0027,1774322786000,22.83,3612.42
A0028,1767268771000,8.59,5172.56
A0028,1769329244000,28.42,4766.88
A0028,1770891334000,12.49,4537.95
A0028,1771337953000,13.84,5221.75
A0028,1773340092000,432.43,5201.96
A0028,1774185010000,3.58,5344.32
A0029,1767290777000,27.83,7572.63
A0029,1768160547000,179.88,7455.22
A0029,1770317890000,221.28,6790.72
A0029,1770327117000,52.35,7511.76
A0029,1773289575000,102.29,7904.42
A0030,1767272216000,15.17,2438.9
A0030,1770617030000,48.81,1939.85
A0030,1770626132000,17.33,1804.29
A0030,1770694865000,41.5,1478.04
A0030,1770846868000,191.39,1811.04
A0030,1772034153000,104.8,1419.09
A0030,1773573434000,53.98,1131.91
A0030,1774394947000,88.61,937.07
A0031,1767264754000,162.05,2908.16
A0031,1767548294000,34.68,3790.73
A0031,1768717846000,15.41,3565.22
A0031,1768717846000,15.41,3565.22
A0031,1769302879000,13.46,4115.87
A0031,1769302879000,13.46,4115.87
A0031,1774144096000,40.78,3794.86
A0031,1774726932000,26.09,4069.28
A0032,1767280289000,133.42,7249.14
A0032,1767280289000,133.42,7249.14
A0032,1767739906000,13.52,6505.21
A0032,1768185211000,15.26,6889.39
A0032,1770943969000,9.59,6440.82
A0032,1774291192000,66.23,6090.13
A0032,1774428625000,50.44,6268.22
A0033,1767257846000,33.7,6512.3
A0033,1768726951000,15.72,6946.23
A0033,1768742359000,22.65,6544.23
A0033,1768882546000,16.93,6118.8
A0033,1773739739000,79.77,6275.09
A0034,1767276468000,28.89,7247.18
A0034,1769511489000,37.77,7172.68
A0034,1773151254000,8.86,7005.89
A0034,1774298652000,46.88,6457.77
A0035,1767248757000,9.88,2440.53
A0035,1769973810000,6.14,2248.79
A0035,1770524197000,27.69,1550.49
A0035,1770948032000,423.37,1754.37
A0035,1770979068000,32.86,1693.59
A0035,1774316379000,7.24,1196.18
A0036,1767933958000,24.58,8573.83
A0036,1768816237000,6.66,8883.01
A0036,1769171502000,335.97,8884.62
A0036,1770783525000,40.01,9107.89
A0036,1772198056000,27.86,8844.38
A0036,1773599472000,19.61,9265.54
A0036,1773932099000,21.13,8614.94
A0037,1767258569000,35.03,-630.19
A0037,1770554943000,29.43,-321.24
A0037,1770799578000,62.31,223.68
A0037,1771809627000,22.55,599.21
A0037,1772278113000,5.97,604.63
A0037,1774913197000,117.62,-307.09
A0037,1774937469000,92.31,-848.6
A0038,1767251639000,16.36,6114.98
A0038,1768280630000,24.96,4832.55
A0038,1768443482000,48.92,4767.7
A0038,1771099935000,65.62,4837.26
A0038,1771594221000,57.98,4728.98
A0038,1771594221000,57.98,4728.98
A0038,1771654623000,12.44,4649.78
A0038,1774837877000,53.24,5250.13
A0039,1767286499000,11.72,5008.11
A0039,1769670561000,136.26,4417.99
A0039,1771880893000,49.02,5520.22
A0039,1774052874000,10.36,5484.09
A0039,1774539227000,25.99,5630.51
A0040,1767227525000,103.3,7131.46
A0040,1768861495000,17.74,7468.24
A0040,1769403641000,29.16,8239.04
A0040,1770019604000,6.87,8617.54
A0040,1770262166000,147.17,8937.41
A0040,1771381137000,114.89,8785.67
A0040,1772366851000,68.56,8830.61
A0041,1767238173000,259.15,1607.34
A0041,1768138021000,11.15,1216.11
A0041,1768332569000,82.96,1232.48
A0041,1768642566000,61.16,1192.72
A0041,1774109066000,47.6,1404.15
A0042,1767303345000,86.32,7157.68
A0042,1767852632000,43.39,6414.54
A0042,1768499086000,61.0,6489.38
A0042,1768598257000,4.68,6819.12
A0042,1768983174000,26.5,7017.83
A0042,1769554909000,2.8,7248.72
A0042,1772109143000,46.87,6603.02
A0042,1773794284000,20.49,6179.96
A0042,1774769239000,22.38,6571.93
A0043,1767232212000,6.07,6703.24
A0043,1771341900000,21.6,7935.5
A0043,1772064093000,6.38,8176.01
A0043,1772064093000,6.38,8176.01
A0043,1772392699000,120.55,7784.7
A0043,1773773357000,86.66,7257.08
A0043,1774830418000,38.66,7227.1
A0044,1767255663000,228.76,3885.72
A0044,1767255663000,228.76,3885.72
A0044,1768032702000,61.35,4023.06
A0044,1769097532000,11.23,3630.06
A0044,1769401718000,42.84,3877.39
A0044,1769401718000,42.84,3877.39
A0044,1770213849000,30.03,4983.83
A0044,1772102168000,84.08,5406.76
A0044,1772634374000,4.61,5506.66
A0044,1773786609000,30.22,5190.58
A0045,1767295716000,9.13,7060.78
A0045,1767873480000,16.2,6483.86
A0045,1767934653000,175.37,6753.78
A0045,1767993127000,92.93,6497.55
A0045,1769628749000,9.34,6989.64
A0045,1770954089000,20.56,7557.06
A0045,1773523646000,36.56,7547.33
A0046,1767248773000,99.32,2425.37
A0046,1770177703000,13.5,2633.81
