row_id,f1,f2,f3,f4,f5,label
T00000,0.3031,-1.650756,1.11157,-0.204833,0.429008,0
T00001,-0.655744,-1.353469,-0.608977,-2.709769,0.783152,0
T00002,1.51816,1.227488,-0.758688,-0.047786,-0.230476,1
T00003,0.480708,0.550021,0.004787,-1.580458,-1.534102,1
T00004,0.256196,0.357729,0.516323,-1.83813,-1.174413,1
T00005,-1.584609,-1.715136,-1.976905,-1.716778,-1.74781,0
T00006,-0.627999,-0.5875,-0.076685,0.346781,-0.799681,0
T00007,0.75766,0.451166,0.0743,0.614956,1.028279,1
T00008,0.014128,-0.545278,-0.019277,0.243518,-0.831232,0
T00009,-0.574678,-0.734538,0.950554,-0.117272,-0.299796,0
T00010,-0.917184,-1.09357,0.194649,-0.103028,-1.4104,0
T00011,0.377229,0.168933,0.30652,-0.276859,1.051092,1
T00012,-0.707905,-1.867149,1.9964,2.037095,1.20559,0
T00013,0.011484,-0.577693,0.640665,0.313548,-2.295694,0
T00014,-0.947196,0.59106,0.805132,1.29867,0.658595,0
T00015,1.166018,0.336352,-2.328699,-1.130738,1.76947,1
T00016,-0.518262,1.270509,0.735801,0.751683,-2.042024,0
T00017,-0.465314,1.139225,-0.377147,1.370322,-1.888299,0
T00018,-0.828208,0.550023,0.977402,0.620204,-0.632713,0
T00019,-0.560107,2.653761,0.615115,-0.958356,-0.171309,1
T00020,0.844601,-1.446182,0.075359,-0.466703,-0.677663,1
T00021,-0.628834,-1.140866,-1.091065,0.433301,-0.338278,0
T00022,0.828348,-0.686254,0.418979,-2.402222,-0.880378,1
T00023,1.11781,1.020029,0.428132,0.575222,0.159691,1
T00024,-0.587349,-1.270056,-0.596126,-2.427643,-0.19843,1
T00025,0.708961,-0.892147,0.408354,-0.902703,-0.146261,1
T00026,-0.980622,1.14754,0.208952,0.235194,-0.264942,1
T00027,0.605272,-1.071831,0.203579,0.442535,-0.744272,1
T00028,0.860004,0.029576,0.264361,0.672945,-0.670112,0
T00029,1.030579,2.033384,0.945886,-0.542387,-1.467832,1
T00030,0.51473,0.573087,-0.532594,0.72357,-0.078284,1
T00031,0.707931,-0.342617,0.188464,-0.049291,0.363358,1
T00032,1.164386,1.425205,-1.384916,-0.619653,0.055967,1
T00033,-1.253362,-0.548054,0.842917,-0.91944,0.847564,0
T00034,0.998038,0.547251,1.40056,0.33699,0.596352,1
T00035,0.380002,0.32798,0.224502,-0.361483,1.250602,1
T00036,-0.801187,1.872399,0.515099,-0.877944,-0.742347,1
T00037,-0.700317,1.508954,0.008306,-0.993701,0.190353,1
T00038,0.650646,0.550435,-0.220832,-0.274089,-0.96739,1
T00039,0.364236,0.373335,1.615181,-0.024677,1.06261,1
T00040,0.292202,1.365966,0.007942,-0.188825,1.460879,1
T00041,0.149627,0.032298,0.819358,-0.010922,-0.690962,0
T00042,1.630971,-0.339034,-0.932892,0.806205,-0.137028,1
T00043,1.666985,-0.275822,-0.075534,0.295667,-0.615276,1
T00044,-0.316567,0.29303,-0.430104,-0.92699,-0.88995,1
T00045,-1.024533,-0.197477,0.274143,0.767289,-0.022842,0
T00046,2.136594,-1.089908,0.057031,-0.65668,1.88297,1
T00047,0.275107,1.663233,0.646643,-0.151059,-0.76717,1
T00048,-0.426936,1.273806,0.385075,-0.121087,1.882433,1
T00049,-1.241412,0.510897,0.335844,-1.220579,-0.456435,0
T00050,-0.212878,-1.079004,1.473795,0.300324,0.171923,0
T00051,-0.938749,-0.630664,0.04304,-1.019656,0.619282,1
T00052,0.006391,0.101505,0.777468,-0.782919,0.220598,1
T00053,-0.826625,1.405142,-0.732559,-0.542316,0.576793,1
