account_id,event_time,amount,balance
A0000,1767824216000,30.75,899.44
A0000,1767930370000,124.81,893.0
A0000,1769169283000,53.72,600.3
A0000,1771082371000,66.42,309.06
A0000,1772979145000,19.21,430.58
A0000,1774178988000,60.25,554.74
A0000,1774190808000,11.22,710.5
A0001,1767283729000,35.8,6578.64
A0001,1768634631000,20.31,6794.47
A0001,1770025655000,165.23,6580.04
A0001,1770749166000,62.56,7122.13
A0001,1771405127000,39.96,6923.43
A0001,1772146811000,7.29,6030.47
A0001,1772641644000,27.67,5758.24
A0001,1772943713000,31.51,5771.43
A0001,1774459795000,14.57,5221.79
A0002,1767245790000,16.54,4905.74
A0002,1769179711000,7.96,4839.52
A0002,1769409602000,136.28,3763.83
A0002,1770148124000,44.33,3658.25
A0002,1771804698000,23.03,4537.92
A0002,1773150937000,21.18,4306.56
A0003,1767267103000,13.09,5210.94
A0003,1768275427000,87.34,4891.51
A0003,1768278464000,13.08,4682.75
A0003,1771281014000,23.35,4551.95
A0003,1772238752000,121.09,4652.24
A0004,1767244250000,44.97,5515.02
A0004,1768843089000,24.96,6174.49
A0004,1770462284000,26.94,5923.25
A0004,1774911045000,12.84,5833.63
A0005,1767226845000,9.2,6791.17
A0005,1768956445000,8.51,6575.49
A0005,1769182420000,21.08,7097.17
A0005,1769182420000,21.08,7097.17
A0005,1771635500000,21.43,7021.66
A0005,1771720385000,23.16,6335.94
A0005,1774814822000,37.27,6010.83
A0006,1767243325000,12.26,5600.22
A0006,1772046328000,7.94,5569.78
A0006,1772203008000,31.61,6480.4
A0006,1772763487000,20.12,6420.58
A0006,1773675305000,11.56,5979.95
A0007,1767238659000,14.81,5403.92
A0007,1768335293000,48.27,5515.29
A0007,1769908928000,141.83,5690.92
A0007,1773091613000,41.4,6276.53
A0008,1767302212000,137.1,5700.41
A0008,1769329081000,32.59,5589.88
A0008,1770186484000,14.73,6183.82
A0008,1771258699000,7.31,6596.53
A0008,1773373016000,62.58,7352.75
A0008,1773373016000,62.58,7352.75
A0008,1774153441000,32.07,6932.72
A0009,1767284324000,45.44,8987.13
A0009,1769388684000,12.4,9301.37
A0009,1770902508000,50.77,9488.49
A0009,1771073107000,8.67,9432.62
A0009,1772326768000,35.0,9425.3
A0009,1773157411000,28.87,10139.58
A0009,1773563643000,18.35,9859.12
A0010,1767290874000,21.19,3592.22
A0010,1768708733000,46.66,3782.6
