entity_id,f1,f2,f3,f4,f5
E0118,12.913059,3.944897,7.173237,3.525148,5.61851
E0055,5.090351,1.027316,7.614405,0.615715,3.720596
E0085,4.47601,4.034485,6.434301,1.667746,2.970015
E0230,5.583188,11.896994,7.392108,1.104312,2.269371
E0033,16.260254,15.417866,9.380024,4.715428,4.880292
E0129,5.870255,1.751844,3.855743,3.245268,7.260903
E0267,4.726031,8.618612,9.863462,9.190072,19.661006
E0038,11.642113,14.606403,12.373482,4.253511,7.533866
E0204,1.889601,2.196118,10.366731,2.87238,21.104804
E0226,2.270874,7.345726,8.702676,9.669049,37.87724
E0015,8.665133,5.298465,9.243461,38.103233,5.241661
E0235,2.632108,12.58276,7.378464,3.674923,5.274266
E0157,3.45824,11.061202,2.068176,3.740751,2.311885
E0299,8.16942,6.786938,4.608063,8.003332,3.308315
E0061,10.344586,24.724631,6.615248,4.918682,45.942141
E0121,6.797023,5.999998,3.05197,22.216228,3.313558
E0000,7.117233,5.651727,4.972521,4.510188,8.343141
E0093,10.553304,12.15365,20.386561,9.009365,12.514204
E0070,12.954462,6.569475,2.643845,24.01634,8.533525
E0016,4.739249,1.924406,12.810307,6.873195,8.380639
E0091,11.165823,6.071533,6.905099,8.657021,9.102645
E0103,3.935352,4.476408,3.213882,4.557576,17.443128
E0153,22.438694,10.900546,31.748404,33.121457,6.165129
E0024,4.486942,4.80498,8.952856,2.941877,11.829758
E0106,8.034201,5.069521,5.782203,7.177101,4.035925
E0059,9.829581,2.417868,8.191578,22.401658,5.131382
E0053,8.275605,6.06962,4.7246,6.048157,31.045679
E0108,2.93616,5.372265,7.322772,4.500608,29.227292
E0086,6.342416,17.296102,17.401452,4.117426,6.166842
E0227,5.256241,6.312211,5.958536,10.353256,1.382894
E0150,1.361997,11.719503,5.75997,4.032824,12.615937
E0175,25.748967,1.745432,3.336117,10.08475,40.926054
E0017,7.682912,12.60531,2.494059,5.30517,10.323574
E0194,11.07063,13.146193,5.910116,16.142272,13.156622
E0115,4.121366,18.923214,11.032104,37.767982,7.76746
E0141,19.595334,5.474959,9.258863,13.874934,2.613415
E0116,12.607547,4.854085,12.646847,4.675159,24.962005
E0018,8.283016,7.431493,3.792139,8.025962,4.653152
E0094,2.766643,4.743102,22.814244,13.757574,3.64669
E0057,9.777153,10.283758,9.578385,4.623034,7.693963
E0196,1.114318,4.331404,3.755736,5.706741,9.601096
E0298,4.241312,15.920009,1.794771,1.761154,3.7176
E0201,14.508727,1.137223,4.450235,5.49866,20.710161
E0075,2.041083,3.60746,34.779596,8.859758,6.874757
E0128,4.844863,12.135997,8.339166,2.743553,13.009213
E0066,12.842417,4.868753,5.030698,3.630489,3.048103
E0107,7.000896,3.13713,74.171031,39.643653,6.997913
E0231,14.203418,1.077454,4.878947,5.249578,2.67937
E0074,1.983955,6.38851,16.398096,3.064424,7.412638
E0011,4.422755,7.978081,2.867405,9.812372,10.707653
E0084,8.855002,9.524139,6.253483,22.483363,6.837987
E0214,5.885978,18.411833,1.298075,7.947446,5.942636
E0257,14.005785,55.282998,0.839586,5.123233,23.215713
E0051,5.063944,13.186826,9.128166,17.018036,9.148109
E0081,3.570944,2.846374,8.061856,43.102173,14.647804
E0272,1.999327,4.728796,3.014551,3.294581,5.554369
E0135,10.385165,5.96341,23.065597,2.392183,29.735724
E0029,6.707012,2.978576,2.579744,9.026523,8.670922
E0210,8.549328,23.759824,7.921756,6.893483,59.336863
E0271,8.712036,5.127138,14.434274,14.050461,11.230961
E0080,4.366747,14.845739,3.986753,5.674446,9.595655
E0010,6.18813,1.622893,5.705104,6.689366,4.740348
E0092,5.7167,18.612307,6.092326,6.752636,13.523119
E0186,10.295219,3.08976,14.048755,2.713421,7.838844
E0028,8.882055,7.251908,2.716313,6.852648,8.786969
E0247,8.543204,15.369532,11.751319,3.817105,10.690698
E0002,11.138435,1.851539,13.289924,11.148004,32.906792
E0132,11.768524,19.889611,34.821192,10.700103,5.535069
E0181,33.481968,8.288255,2.782331,19.525635,23.002817
E0269,10.778051,3.134567,8.157588,5.624406,15.162706
E0261,7.236851,8.305972,3.006036,8.37492,18.961021
E0124,2.559431,5.922803,14.361409,26.143514,21.117479
E0009,9.862486,4.768232,5.4235,8.104168,3.199915
E0219,7.627755,62.642589,2.907244,4.057797,18.935088
