row_id,f1,f2,f3,f4,f5,f6,label
R00000,0.214518,1.071208,-1.099157,0.683444,0.681062,0.05804,0
R00001,0.686647,1.401218,-1.155414,-0.910963,0.329775,0.023796,0
R00002,-0.29419,-0.748868,1.260766,-1.206046,0.519969,-0.193738,0
R00003,-0.932168,1.022242,-0.163125,-0.429566,-0.007211,2.543032,1
R00004,-2.027124,-0.678435,-0.153737,0.989271,0.495163,2.410777,1
R00005,-0.202785,2.82145,-0.69995,1.058828,-0.974401,-0.040155,0
R00006,0.186562,-0.646243,2.267131,-0.415917,-2.133615,0.045138,0
R00007,1.383052,0.820478,-0.025939,-0.406435,0.090899,0.086898,0
R00008,1.265203,0.992765,1.384655,-1.403731,-0.255843,2.721961,1
R00009,0.495766,-0.569984,0.394741,0.429625,-1.492506,-0.090376,0
R00010,0.385353,0.006174,-0.036777,-2.501902,-1.194465,0.145141,0
R00011,-2.324777,1.218104,0.842077,0.574962,2.047807,-0.028323,0
R00012,1.146563,0.719824,-0.66046,-0.863234,0.861472,-0.183557,0
R00013,-0.327913,0.880008,1.371428,0.711585,0.077258,-0.172775,0
R00014,-0.271079,2.809542,0.069495,-1.149812,-0.856592,2.340637,1
R00015,-0.716198,0.991773,0.259023,-0.236592,1.048084,2.564698,1
R00016,2.42326,-1.114588,-1.591938,-2.052825,0.810366,0.127101,0
R00017,0.662364,0.745541,0.752274,-0.212291,-2.124316,-0.063852,0
R00018,1.161324,1.029507,-1.014581,0.062691,-1.355,2.682754,1
R00019,0.228073,0.31635,-0.692433,-0.041431,0.063637,2.338632,1
R00020,0.894429,0.990864,-1.883178,-0.292046,-1.645314,-0.064662,0
R00021,-0.196811,0.278599,-1.349017,0.107878,-0.606349,0.197982,0
R00022,1.127181,1.631355,0.50896,1.095155,-0.57138,0.110937,0
R00023,0.118194,1.251672,-0.472696,-0.447565,0.658946,0.271491,0
R00024,0.94952,1.20709,0.72663,0.696034,-1.285806,0.092355,0
R00025,-0.020197,-0.466354,0.725032,0.829866,1.206413,2.489227,1
R00026,-0.258897,0.598505,2.394201,0.308842,-0.696616,2.621562,1
R00027,0.175873,-0.540123,1.315537,0.117839,0.724097,0.233999,0
R00028,-0.424104,1.333899,-1.908235,-0.820004,1.042318,2.472843,1
R00029,-0.331071,-1.023366,-0.734051,0.764031,0.872544,-0.181212,0
R00030,-1.098784,0.887625,-1.574871,-0.362808,0.331296,0.121371,0
R00031,0.381635,-0.163657,0.296275,-0.856843,0.388351,0.005848,0
R00032,0.268687,-1.603125,-0.764996,-1.269332,1.088376,0.023715,0
R00033,0.421907,0.114752,-0.61606,0.425662,-0.428356,-0.037043,0
R00034,1.448421,1.668885,-0.518113,0.100677,-1.20387,2.410534,1
R00035,0.645078,-0.86222,0.285443,-0.368173,-0.515268,0.279482,0
R00036,-0.818112,0.002481,0.21063,-1.157498,0.122614,0.069075,0
R00037,0.767934,-0.171339,0.901468,-1.186993,-0.250168,2.52085,1
R00038,0.971311,-0.426311,-0.606304,0.22516,-0.041071,-0.128079,0
R00039,-0.412298,-0.556834,-0.646892,-0.29627,0.037301,-0.005358,0
R00040,-0.874025,-0.364003,2.2374,0.321496,1.534571,-0.043646,0
R00041,0.162271,0.331577,-1.261113,0.263231,0.139906,-0.069127,0
R00042,2.406927,-0.883255,0.808953,-0.668316,1.678591,2.56056,1
R00043,-0.958816,-0.959115,0.962735,-0.587185,0.826149,2.422818,1
R00044,0.784066,-1.442578,0.25517,0.309772,0.894331,-0.111183,0
