account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772748197000,168.69,3894.68,687,gold,39,43.79,1
A0001,1773675231000,21.15,5158.13,639,gold,3,47.79,0
A0002,1772513767000,25.85,7687.8,509,gold,39,46.47,0
A0003,1772554448000,43.09,5699.82,318,bronze,13,41.7,0
A0004,1772095287000,32.48,5680.98,591,bronze,33,52.27,0
A0005,1772587093000,23.95,4701.14,340,bronze,3,45.71,0
A0006,1772794948000,25.3,1553.16,358,bronze,14,48.01,0
A0007,1773405529000,64.67,4971.23,449,gold,19,54.77,1
A0008,1773004416000,18.28,5873.99,736,bronze,4,43.85,0
A0009,1773539366000,26.83,3779.96,706,silver,33,43.05,1
A0010,1773588846000,98.63,4819.52,353,silver,15,47.48,0
A0011,1773407879000,26.3,5881.93,764,bronze,14,51.83,1
A0012,1772448460000,64.8,2715.79,801,silver,13,49.86,1
A0013,1773493624000,13.66,6512.18,655,silver,19,42.55,1
A0014,1772738253000,70.47,6178.07,593,bronze,3,52.28,0
A0015,1772373498000,29.17,872.24,397,bronze,34,50.52,1
A0016,1773026669000,5.04,4930.6,841,gold,18,63.75,1
A0017,1773385785000,16.24,7667.43,789,gold,36,36.18,1
A0018,1772343178000,183.8,7123.88,303,bronze,12,44.69,1
A0019,1773291342000,29.08,4935.89,328,silver,31,47.41,1
A0020,1772269849000,63.04,7021.86,778,gold,30,47.96,0
A0021,1773590517000,18.08,4209.48,450,gold,10,54.57,1
A0022,1773634972000,19.73,5823.9,847,silver,8,44.59,1
A0023,1772853250000,5.51,7872.69,461,bronze,11,40.02,1
A0024,1772452199000,26.04,4601.74,486,silver,20,35.96,1
A0025,1773324297000,45.17,5922.07,326,gold,38,60.64,0
A0026,1772819880000,32.57,2663.41,732,gold,11,54.53,1
A0027,1772815598000,12.05,4865.76,642,bronze,35,52.74,1
A0028,1772564388000,13.84,5221.75,436,silver,10,53.44,1
A0029,1772831980000,52.35,7511.76,568,gold,0,50.21,0
A0030,1773021702000,104.8,1419.09,468,bronze,38,54.6,0
A0031,1772309182000,6.32,4427.43,362,silver,14,44.91,0
A0032,1772715711000,9.59,6440.82,388,gold,5,46.11,0
A0033,1772530327000,16.93,6118.8,511,bronze,12,44.05,1
A0034,1772700425000,16.03,7320.1,389,bronze,1,50.05,1
A0035,1772019295000,32.86,1693.59,849,silver,18,56.95,0
A0036,1772781364000,27.86,8844.38,623,gold,37,51.58,0
A0037,1773453675000,5.97,604.63,561,gold,25,53.36,0
A0038,1772220920000,12.44,4649.78,504,gold,14,57.98,0
A0039,1772536370000,49.02,5520.22,573,silver,28,53.25,0
A0040,1772262756000,114.89,8785.67,570,bronze,6,38.91,0
A0041,1773501954000,61.16,1192.72,647,silver,36,48.52,0
A0042,1772847932000,46.87,6603.02,690,silver,10,53.09,1
A0043,1773454792000,4.08,7355.25,599,gold,1,52.13,1
A0044,1772152892000,84.08,5406.76,654,silver,12,56.92,1
A0045,1773188207000,20.56,7557.06,740,bronze,17,56.17,0
A0046,1772251950000,67.64,2804.93,714,silver,16,54.92,1
A0047,1772186749000,24.48,2277.45,476,silver,25,56.67,1
A0048,1773063046000,13.85,5238.75,396,bronze,18,47.94,1
A0049,1773094176000,54.35,4076.28,745,gold,14,56.71,1
A0050,1773047166000,12.41,2949.61,602,silver,28,55.06,0
A0051,1772582984000,67.85,8548.59,569,gold,17,49.34,1
A0052,1772003708000,33.97,5096.5,402,gold,8,44.72,1
A0053,1772903338000,17.96,2638.3,399,gold,1,49.66,0
A0054,1772260108000,131.91,5819.45,421,silver,37,46.47,0
A0055,1772117193000,126.61,5648.75,384,gold,37,50.18,0
A0056,1773151716000,50.5,6137.61,580,bronze,10,51.58,1
A0057,1772267143000,10.87,5457.91,359,bronze,29,48.5,0
A0058,1772456106000,10.15,3529.23,850,bronze,38,56.48,1
A0059,1772531327000,13.6,3121.74,449,gold,4,42.65,0
A0060,1772530512000,9.52,3692.63,625,bronze,17,52.62,1
A0061,1772429736000,32.73,4405.17,782,bronze,20,51.45,0
A0062,1772439022000,93.93,-76.52,649,silver,16,55.74,0
A0063,1772508388000,46.67,5439.67,309,silver,37,51.08,1
A0064,1772308776000,60.6,3051.68,806,silver,26,40.87,0
A0065,1772720076000,107.23,2204.84,782,gold,26,47.79,0
A0066,1773281316000,26.69,4389.28,604,bronze,15,43.73,1
A0067,1772976834000,20.6,8037.99,426,silver,13,44.92,1
A0068,1771996294000,8.85,-170.79,495,bronze,39,54.61,1
A0069,1772485320000,28.87,7735.15,435,silver,26,53.82,1
A0070,1773650210000,109.7,5657.73,695,bronze,15,49.1,0
A0071,1773667000000,81.28,4315.69,583,gold,20,48.55,1
A0072,1773317344000,24.75,7329.38,794,silver,35,59.84,1
A0073,1773173945000,154.94,5575.64,381,silver,7,52.34,1
A0074,1772816239000,44.84,5850.04,457,silver,2,50.84,1
A0075,1773139682000,11.05,4532.53,825,silver,37,55.08,0
A0076,1772977169000,57.53,2107.77,620,gold,37,54.92,0
A0077,1772204553000,115.99,3894.47,457,silver,27,45.41,1
A0078,1772697676000,76.9,6327.95,611,silver,2,46.8,1
A0079,1772301531000,114.3,2618.57,672,bronze,23,44.49,0
A0080,1772713173000,72.81,7133.6,479,bronze,33,49.2,0
A0081,1773096730000,29.23,5553.12,588,bronze,16,50.99,0
A0082,1773207431000,169.94,8680.26,819,gold,7,49.46,0
A0083,1772891877000,134.41,6540.98,345,silver,32,57.08,0
A0084,1772243375000,52.51,4850.01,330,gold,18,49.46,1
A0085,1772273920000,17.85,2667.58,733,silver,20,51.62,1
A0086,1773060467000,19.59,2734.69,823,bronze,5,48.06,0
A0087,1772966200000,92.64,4496.62,424,gold,30,55.34,0
A0088,1773400062000,35.37,3223.35,492,bronze,22,50.97,1
A0089,1772219178000,12.56,8690.57,470,silver,32,49.37,0
A0090,1773517741000,116.16,6487.8,826,silver,35,52.09,0
A0091,1772443207000,44.8,4514.6,336,silver,28,51.08,1
A0092,1773516476000,58.92,4597.76,506,silver,19,48.15,1
A0093,1773066441000,84.58,5475.75,842,bronze,8,44.69,1
A0094,1773593113000,176.81,5728.72,836,silver,3,51.95,0
A0095,1772785120000,14.54,490.24,688,gold,13,42.04,1
A0096,1773142570000,54.39,3908.32,389,bronze,27,48.0,0
A0097,1772225023000,39.38,5650.87,449,silver,22,55.31,1
A0098,1772856166000,133.9,1451.4,733,bronze,3,51.38,1
A0099,1773697555000,4.5,2767.34,765,bronze,32,49.52,1
