account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772748197000,168.69,3894.68,687,gold,39,11.91,1
A0001,1773675231000,21.15,5158.13,639,gold,3,93.5,0
A0002,1772513767000,25.85,7687.8,509,gold,39,89.93,0
A0003,1772554448000,43.09,5699.82,318,bronze,13,93.75,0
A0004,1772095287000,32.48,5680.98,591,bronze,33,87.84,0
A0005,1772587093000,23.95,4701.14,340,bronze,3,90.35,0
A0006,1772794948000,25.3,1553.16,358,bronze,14,87.54,0
A0007,1773405529000,64.67,4971.23,449,gold,19,8.59,1
A0008,1773004416000,18.28,5873.99,736,bronze,4,89.37,0
A0009,1773539366000,26.83,3779.96,706,silver,33,7.3,1
A0010,1773588846000,98.63,4819.52,353,silver,15,87.87,0
A0011,1773407879000,26.3,5881.93,764,bronze,14,5.43,1
A0012,1772448460000,64.8,2715.79,801,silver,13,5.64,1
A0013,1773493624000,13.66,6512.18,655,silver,19,10.79,1
A0014,1772738253000,70.47,6178.07,593,bronze,3,89.05,0
A0015,1772373498000,29.17,872.24,397,bronze,34,13.2,1
A0016,1773026669000,5.04,4930.6,841,gold,18,5.14,1
A0017,1773385785000,16.24,7667.43,789,gold,36,9.28,1
A0018,1772343178000,183.8,7123.88,303,bronze,12,11.7,1
A0019,1773291342000,29.08,4935.89,328,silver,31,5.48,1
A0020,1772269849000,63.04,7021.86,778,gold,30,87.06,0
A0021,1773590517000,18.08,4209.48,450,gold,10,13.92,1
A0022,1773634972000,19.73,5823.9,847,silver,8,7.78,1
A0023,1772853250000,5.51,7872.69,461,bronze,11,9.78,1
A0024,1772452199000,26.04,4601.74,486,silver,20,5.49,1
A0025,1773324297000,45.17,5922.07,326,gold,38,86.54,0
A0026,1772819880000,32.57,2663.41,732,gold,11,12.22,1
A0027,1772815598000,12.05,4865.76,642,bronze,35,11.26,1
A0028,1772564388000,13.84,5221.75,436,silver,10,14.08,1
A0029,1772831980000,52.35,7511.76,568,gold,0,89.06,0
A0030,1773021702000,104.8,1419.09,468,bronze,38,88.5,0
A0031,1772309182000,6.32,4427.43,362,silver,14,87.7,0
