row_id,f1,f2,f3,f4
R00400,6.152138,6.255736,-7.982332,3.924202
R00401,3.689569,5.469981,-0.274108,2.27844
R00402,1.04288,6.727054,1.701539,2.592559
R00403,7.329458,6.320476,-6.392187,3.024934
R00404,0.492726,5.588669,-3.763156,4.257191
R00405,4.247454,6.387689,0.009306,5.74307
R00406,4.243622,6.297036,-0.87736,1.377013
R00407,3.261067,5.963271,-3.776687,2.981738
R00408,0.909159,5.967192,0.25542,5.241325
R00409,-1.983135,6.095923,-7.516396,1.934399
R00410,4.139196,6.340956,-0.272926,4.03222
R00411,5.877652,5.829987,-2.349152,3.366355
R00412,6.590236,6.245132,6.211414,2.471573
R00413,10.222246,6.184582,-3.691393,4.397726
R00414,4.888423,5.918988,-1.024667,4.742048
R00415,-0.075669,6.32531,-4.921574,2.696306
R00416,0.952027,5.858311,-4.92804,5.869998
R00417,2.863607,5.744422,0.394006,5.569128
R00418,0.399958,4.786133,2.003967,5.969341
R00419,2.093859,5.706669,-7.389422,5.724314
R00420,2.465623,5.920254,-1.773959,1.851721
R00421,1.230453,6.73025,-3.16304,4.258807
R00422,3.558509,7.00665,-2.8225,2.662704
R00423,0.833688,5.420273,-4.02624,5.617391
R00424,2.011118,4.857397,1.580756,2.498152
R00425,1.536297,5.829312,-0.925548,3.239935
R00426,0.178156,6.500092,-0.76209,5.424874
R00427,1.385998,6.381804,0.141076,3.470972
R00428,0.077058,6.630783,-5.517757,6.44974
R00429,2.519208,7.244542,-0.184317,3.059478
R00430,-1.932762,6.762267,-0.648604,3.083568
R00431,3.371735,6.088495,-5.407378,3.710635
R00432,0.4216,5.989759,-0.780733,5.278454
R00433,4.148598,6.611553,-2.701631,4.544461
R00434,1.7617,5.989508,-1.958542,4.837905
R00435,1.37173,6.367115,-3.994143,3.97287
R00436,0.812262,6.124031,-2.449847,2.800412
R00437,-0.132218,5.970052,-5.428391,4.086883
R00438,-0.971609,5.014896,-0.280648,3.100278
R00439,4.809289,5.789034,0.69005,3.149122
R00440,6.376027,6.576715,-2.074452,1.364469
R00441,6.154016,5.34742,-4.505322,2.939677
R00442,5.329244,5.474643,-0.475541,2.042893
R00443,4.625019,6.791126,1.356946,5.38296
R00444,0.650153,6.865144,-3.511029,3.373215
R00445,1.149721,5.296589,-2.810786,3.863695
R00446,5.101762,7.104411,-0.980347,2.96863
R00447,6.743278,6.822791,-2.248921,3.226246
R00448,2.749538,6.679047,-6.202013,2.426771
R00449,2.600739,6.069693,-3.001518,3.742878
R00450,0.960582,5.042464,-1.051422,4.464189
R00451,-2.976399,5.638786,-2.129402,6.105634
R00452,3.339003,6.565709,3.438531,3.214499
R00453,2.118238,5.919223,0.310725,5.31015
