row_id,f1,f2,f3,f4
R00400,3.269956,4.429813,3.280366,1.172536
R00401,-1.641853,5.810314,-1.97309,1.041131
R00402,-1.265824,4.951365,-8.010214,0.723996
R00403,5.11231,3.729908,-5.863788,0.527957
R00404,0.44596,4.239257,2.376546,0.093835
R00405,2.097595,0.416062,-2.279501,-0.463025
R00406,1.776361,3.543314,-0.347008,2.526639
R00407,-1.26227,0.558927,0.55988,2.131783
R00408,3.914611,3.411631,-3.213343,1.138599
R00409,2.600747,2.355138,-6.492248,0.397108
R00410,2.833487,2.90705,-5.800825,1.420559
R00411,2.552772,4.315738,1.566259,0.345042
R00412,-1.71952,2.487283,3.092584,0.230896
R00413,1.653773,-0.055173,-2.258998,1.086676
R00414,-0.977606,1.389634,0.913056,0.21364
R00415,1.343133,4.414864,0.575933,0.385504
R00416,5.303737,3.40228,-4.852252,1.553406
R00417,3.948585,5.571103,-0.791904,0.525615
R00418,4.565445,0.147111,-0.558082,1.339029
R00419,2.53416,2.228805,-4.580933,-0.004987
R00420,0.678101,-0.635305,-0.575827,1.140761
R00421,7.171817,5.333253,-2.158482,0.769241
R00422,1.414526,2.576659,1.721609,0.838346
R00423,-2.436829,5.493171,0.596783,1.324272
R00424,2.819771,2.500561,-4.227913,1.465347
R00425,1.279421,7.105046,2.079333,1.758141
R00426,-0.150933,4.11221,0.625092,0.760871
R00427,2.813835,-0.326813,-0.895565,0.695712
R00428,3.09055,3.356617,1.715817,0.703906
R00429,3.773004,3.581801,-4.990903,1.576873
R00430,3.863112,1.078318,2.195932,1.726898
R00431,-1.640496,3.717483,-1.948349,-0.222132
R00432,2.165588,0.024731,-6.823265,0.819936
R00433,5.282338,1.06598,-2.619911,1.136516
R00434,-0.296614,3.262086,-4.727227,0.486469
R00435,2.794828,3.037293,-4.382822,0.308817
R00436,2.860231,0.58717,-1.550381,1.08393
R00437,3.189717,7.009697,0.305685,0.416058
R00438,0.023056,4.357119,-4.822534,0.387017
R00439,1.592017,6.581566,1.438131,2.496181
R00440,-0.099419,0.524603,-4.127202,1.560126
R00441,1.427226,2.36384,-0.359785,0.066008
R00442,3.031002,3.278136,0.980761,0.986398
R00443,-0.847264,1.583349,3.081797,0.478453
R00444,1.147515,3.958021,-0.770784,0.215666
R00445,2.7107,-1.204418,-4.681917,0.940274
R00446,3.39799,3.589729,0.788976,1.427059
R00447,1.505006,1.18541,-2.35827,-0.626741
R00448,6.564584,5.753045,-1.065362,0.378991
R00449,1.677324,1.692328,1.768286,-0.146323
R00450,0.335528,6.386514,4.457599,0.995104
R00451,1.562052,1.819917,-1.038472,-0.75782
R00452,5.410341,1.851266,-5.228604,1.345989
R00453,-0.202191,5.730176,-8.407024,0.338818
R00454,-0.301457,1.594844,5.574277,1.170266
R00455,2.267498,1.651471,-6.005781,0.763288
R00456,1.779853,5.560279,2.54188,0.560293
R00457,0.725773,2.837792,-6.712943,-1.058265
R00458,-0.811583,1.165828,1.192601,1.156797
R00459,2.803966,0.837758,-0.586052,0.000776
R00460,3.692102,2.562048,0.385721,1.400349
R00461,-0.19706,3.136433,-3.810392,-0.106917
R00462,4.384603,1.592967,-4.300048,0.194975
R00463,0.182009,2.550956,-0.467681,0.334954
R00464,1.251785,1.59384,3.579219,-1.117337
R00465,-0.724525,6.887241,0.16864,1.384472
R00466,3.032189,2.183267,2.428086,1.70638
R00467,-1.866264,3.875037,3.405418,0.496646
R00468,3.527855,5.968383,-3.719053,0.35699
R00469,-0.212316,2.780437,-1.794465,-0.743074
R00470,-1.184538,3.559423,-1.237305,1.262626
R00471,0.233803,3.679849,-5.548691,1.846126
R00472,3.935337,1.593133,-5.545556,-0.344802
R00473,2.49338,0.127548,-3.457816,0.926886
R00474,-1.775836,3.375129,-4.094174,0.823873
R00475,-0.316241,-2.037876,5.203539,2.264668
R00476,2.807007,2.569659,-0.228205,1.530603
R00477,4.651038,0.362733,-2.72952,1.219971
R00478,-0.623021,1.624802,3.621846,-0.077658
R00479,1.195841,-0.028465,0.602281,1.182012
R00480,1.907185,2.33122,-3.051993,0.272628
R00481,-0.557148,6.118353,-1.831446,0.160939
R00482,1.1762,1.763889,2.392236,1.16694
R00483,5.236151,0.04625,-1.439206,0.832303
R00484,-0.871482,3.633708,-2.516228,2.066427
R00485,-0.793852,3.674895,-0.494795,1.099937
R00486,-2.63613,2.238005,-4.098628,1.309232
R00487,3.584608,3.193604,-1.742771,1.482141
R00488,2.108344,1.10625,3.171923,1.008051
R00489,-0.63818,0.828112,-2.170167,1.32445
R00490,-0.514793,3.823408,-3.051135,-0.067182
R00491,-0.693152,2.747106,-3.813488,0.671149
R00492,-0.589525,4.126852,-2.182957,2.045322
R00493,1.514375,3.87208,1.271307,0.871311
R00494,1.408684,-0.774826,2.52114,2.883355
R00495,1.439241,1.954979,0.044556,0.825898
R00496,4.463217,5.338987,-4.31903,0.514466
R00497,-0.121306,1.929725,1.730852,0.67459
R00498,0.742529,3.082916,-4.718802,-0.047077
R00499,0.439597,1.200766,-1.095875,1.175116
R00500,-1.223511,4.179621,-4.449646,0.698232
R00501,-2.288788,2.525873,1.204628,1.199677
R00502,2.403157,5.754905,-5.997028,0.644233
R00503,-0.589991,3.562453,3.320692,0.865617
R00504,0.696603,2.821259,-1.653274,-0.336446
R00505,1.666836,0.898444,2.060198,2.07063
R00506,3.193847,1.866893,-0.221712,-0.259365
R00507,4.1446,3.44724,-7.662879,1.30736
R00508,0.797116,5.342497,-2.4531,1.296349
R00509,3.895028,4.531191,-4.384287,1.301548
R00510,1.225231,3.890813,3.914325,0.460072
R00511,2.214328,0.766359,1.108598,1.694955
R00512,1.128871,2.071585,-2.390222,0.1789
R00513,4.256089,6.117541,2.166774,0.148252
R00514,1.121077,4.151192,-1.023914,1.585444
R00515,4.981754,0.885519,-2.409914,0.201615
