account_id,event_time,credit_score,tier
A0000,1767279970000,798,bronze
A0000,1774941015000,740,silver
A0001,1767276859000,733,gold
A0001,1770014875000,698,gold
A0002,1767266992000,849,bronze
A0002,1773695473000,850,bronze
A0003,1767229325000,386,gold
A0004,1767304338000,567,silver
A0004,1772610166000,620,gold
A0005,1767260722000,824,silver
A0006,1767280560000,640,silver
A0006,1773066711000,685,silver
A0007,1767290846000,705,silver
A0008,1767275983000,738,bronze
A0008,1773381771000,748,bronze
A0009,1767275818000,499,gold
A0009,1771355159000,429,bronze
A0010,1767285876000,834,silver
A0010,1769891216000,756,silver
A0011,1767303604000,723,silver
A0011,1773832998000,793,silver
A0012,1767225707000,534,bronze
A0013,1767234340000,691,bronze
A0014,1767289948000,659,bronze
A0014,1767698153000,616,bronze
A0015,1767303663000,379,gold
A0016,1767228190000,586,bronze
A0016,1769083868000,575,gold
A0017,1767282484000,419,bronze
A0017,1767432039000,428,bronze
A0018,1767294205000,783,bronze
A0018,1773186910000,804,bronze
A0019,1767262892000,508,gold
A0020,1767265823000,816,silver
A0021,1767229497000,367,gold
A0021,1770402843000,434,gold
A0022,1767260911000,749,gold
A0022,1774143922000,685,gold
A0023,1767295649000,447,bronze
A0023,1773210192000,392,silver
A0024,1767234813000,781,silver
A0024,1774495308000,768,gold
A0025,1767259890000,721,silver
A0025,1773456448000,756,gold
A0026,1767305848000,842,silver
A0026,1774723376000,850,bronze
A0027,1767293237000,670,bronze
A0028,1767262031000,743,gold
A0028,1768312290000,748,silver
A0029,1767265048000,458,bronze
A0029,1774223943000,515,silver
A0030,1767259632000,507,silver
A0030,1772744545000,553,silver
A0031,1767276611000,826,gold
A0032,1767266987000,661,gold
A0033,1767300999000,338,gold
A0033,1772020053000,368,silver
A0034,1767276313000,342,silver
A0034,1772065782000,399,silver
A0035,1767263939000,796,silver
A0035,1771544371000,850,bronze
A0036,1767292175000,373,bronze
A0036,1772248184000,355,bronze
A0037,1767296521000,514,bronze
A0038,1767238283000,380,bronze
A0039,1767263894000,728,silver
A0039,1771631157000,726,gold
A0040,1767309537000,781,bronze
A0040,1774151445000,724,bronze
A0041,1767282171000,423,bronze
A0041,1772205925000,355,silver
A0042,1767277792000,324,bronze
A0042,1774863121000,346,bronze
A0043,1767272706000,322,bronze
A0044,1767289650000,356,silver
A0045,1767229634000,462,silver
A0045,1773344006000,514,silver
A0046,1767255047000,643,gold
A0046,1770938853000,638,silver
A0047,1767226088000,450,silver
A0047,1772396920000,403,silver
A0048,1767292334000,808,bronze
A0048,1772008932000,811,bronze
A0049,1767238653000,339,silver
A0049,1773999087000,300,bronze
A0050,1767275082000,517,gold
A0050,1774225501000,595,silver
A0051,1767256350000,321,bronze
A0051,1768985522000,376,gold
A0052,1767277971000,406,bronze
A0053,1767231411000,481,bronze
A0054,1767268814000,590,bronze
A0054,1767568835000,561,gold
A0055,1767307663000,584,bronze
A0056,1767254543000,517,gold
A0057,1767241969000,800,silver
A0058,1767267314000,350,gold
A0059,1767272997000,521,gold
A0059,1767934799000,452,gold
A0060,1767282347000,655,bronze
A0060,1767789782000,672,gold
A0061,1767298624000,673,gold
A0061,1768476661000,738,bronze
A0062,1767245549000,739,silver
A0063,1767304796000,656,bronze
A0063,1774412122000,632,silver
A0064,1767283250000,380,silver
A0064,1770706546000,313,silver
A0065,1767286429000,661,gold
A0066,1767254231000,682,gold
A0067,1767259077000,529,silver
A0067,1773522747000,483,silver
A0068,1767248568000,530,bronze
A0069,1767253167000,827,gold
A0069,1770923309000,806,bronze
A0070,1767291437000,666,bronze
A0070,1771511879000,729,silver
A0071,1767304020000,574,bronze
A0072,1767290145000,655,bronze
A0072,1772386773000,676,gold
A0073,1767287551000,642,gold
A0073,1773750274000,636,gold
A0074,1767281054000,496,silver
A0075,1767261084000,730,gold
A0075,1770097646000,765,gold
A0076,1767268821000,772,bronze
A0076,1774540468000,705,bronze
A0077,1767237179000,748,silver
A0078,1767269084000,663,gold
A0078,1768914006000,656,silver
A0079,1767276729000,597,bronze
A0079,1772976367000,551,bronze
A0080,1767296517000,367,gold
A0081,1767293433000,458,bronze
A0082,1767306325000,801,bronze
A0083,1767268244000,485,gold
A0083,1771675855000,499,silver
A0084,1767267623000,349,bronze
A0084,1769628978000,325,bronze
A0085,1767269324000,452,bronze
A0086,1767295674000,387,bronze
A0086,1773714057000,349,gold
A0087,1767257835000,564,bronze
A0087,1773346501000,542,bronze
A0088,1767231399000,803,silver
A0089,1767227604000,833,silver
A0089,1774000537000,824,silver
A0090,1767271052000,790,bronze
A0090,1773938000000,787,gold
A0091,1767264990000,653,bronze
A0091,1772251903000,701,bronze
A0092,1767270471000,825,gold
A0093,1767291044000,638,gold
A0093,1769051767000,637,gold
A0094,1767297349000,301,silver
A0094,1774993844000,322,gold
A0095,1767277356000,476,silver
A0095,1770786205000,429,gold
A0096,1767290919000,642,bronze
A0097,1767236395000,771,gold
A0097,1770252535000,837,bronze
A0098,1767240789000,373,bronze
A0098,1774773847000,365,gold
A0099,1767261103000,640,gold
A0099,1771897653000,661,gold
