account_id,event_time,amount,balance
A0001,1768222634000,42.29,2930.56
A0003,1772199915000,46.58,7383.55
A0004,1771527017000,22.7,8493.06
A0006,1772558955000,23.38,4709.01
A0007,1768238077000,52.64,7182.34
A0013,1772029926000,23.07,1653.34
A0017,1767299633000,141.42,4984.7
A0018,1771781743000,89.89,3323.65
A0019,1768539201000,32.35,4359.02
A0019,1770267158000,76.26,4534.92
A0020,1767249537000,18.67,5401.98
A0020,1770203874000,24.79,4976.87
A0020,1772209607000,43.08,4021.86
A0021,1771603986000,10.5,7462.69
A0025,1768083755000,85.87,5411.96
A0028,1771819527000,2.6,8083.92
A0029,1768161698000,282.57,8900.49
A0029,1768720273000,77.83,8322.28
A0030,1769660351000,64.75,5565.84
A0032,1769114292000,16.57,5053.27
A0032,1771939100000,50.44,4661.77
A0033,1769954268000,13.18,3735.97
A0033,1771854677000,46.2,3469.69
A0036,1772103058000,94.09,7295.06
A0038,1773467219000,28.19,5739.86
A0040,1769278457000,15.53,7982.23
A0041,1767254164000,39.84,3570.25
A0041,1768301815000,91.22,3484.49
A0041,1771563836000,10.17,2387.1
A0042,1772824930000,13.26,3129.05
A0043,1772521011000,54.83,4445.5
A0045,1769595584000,26.28,4238.69
A0047,1771567356000,55.31,9177.49
A0051,1768744550000,25.05,3560.0
A0051,1771334294000,16.47,2943.42
A0052,1767305325000,86.53,1566.9
A0054,1772343517000,6.65,4753.49
A0057,1772241161000,32.4,1426.78
A0058,1770733844000,53.05,7346.05
A0060,1767274013000,51.04,4293.5
A0062,1770519016000,255.56,3852.07
A0063,1771823960000,55.49,7875.57
A0064,1770267169000,42.53,796.88
A0065,1771769807000,74.18,3067.96
A0068,1767234486000,65.0,4176.5
A0070,1771440545000,28.89,4205.8
A0071,1771778424000,29.25,6075.71
A0073,1767886500000,104.31,4948.53
A0077,1769121597000,12.68,6093.24
A0079,1767299983000,102.84,5771.68
A0079,1770963747000,10.25,5800.19
A0080,1768420233000,29.74,4889.08
A0080,1771034803000,8.04,5132.6
A0081,1768638231000,50.57,5860.54
A0081,1770775020000,77.45,5581.21
A0082,1770301585000,22.91,5236.87
A0083,1768516453000,50.18,5809.33
A0085,1769767772000,12.39,4844.51
A0086,1767236078000,12.18,3265.41
A0087,1767877382000,3.04,2815.44
A0089,1771087305000,7.41,4054.32
A0091,1767278315000,33.26,11514.68
A0092,1767279455000,6.17,8933.22
A0095,1767817837000,50.47,2058.95
A0095,1769275514000,28.51,2089.74
A0098,1769987386000,77.25,5412.18
A0099,1767269447000,12.52,8400.68
