account_id,event_time,sessions_7d
A0000,1767264064000,4
A0000,1767884688000,32
A0000,1768514266000,20
A0000,1769097820000,14
A0000,1769670138000,22
A0000,1770338190000,36
A0000,1770952876000,35
A0000,1771544879000,7
A0000,1772078322000,12
A0000,1772691168000,18
A0000,1773363420000,20
A0000,1773913453000,28
A0000,1774558829000,8
A0001,1767305076000,27
A0001,1767887391000,1
A0001,1768483533000,31
A0001,1769130063000,20
A0001,1769762756000,16
A0001,1770339194000,2
A0001,1770950765000,30
A0001,1771522666000,26
A0001,1772144561000,1
A0001,1772771610000,26
A0001,1773340306000,30
A0001,1773957121000,28
A0001,1774547194000,13
A0002,1767253964000,34
A0002,1767895292000,24
A0002,1768477986000,8
A0002,1769091070000,29
A0002,1769699590000,37
A0002,1770268575000,39
A0002,1770910361000,19
A0002,1771510362000,38
A0002,1772093758000,38
A0002,1772698957000,38
A0002,1773355334000,19
A0002,1773923188000,2
A0002,1774566579000,36
A0003,1767307198000,0
A0003,1767875639000,5
A0003,1768553081000,17
A0003,1769160751000,34
A0003,1769737453000,39
A0003,1770316338000,31
A0003,1770914842000,22
A0003,1771551470000,3
A0003,1772149709000,18
A0003,1772785539000,18
A0003,1773387970000,5
A0003,1773948901000,7
A0003,1774561199000,11
A0004,1767286642000,3
A0004,1767881409000,12
A0004,1768519181000,10
A0004,1769099240000,38
A0004,1769759157000,4
A0004,1770319269000,5
A0004,1770959985000,16
A0004,1771496504000,17
A0004,1772128210000,13
A0004,1772776485000,5
A0004,1773336448000,22
A0004,1773994122000,8
A0004,1774550983000,38
A0005,1767276888000,1
A0005,1767890536000,3
A0005,1768464180000,23
A0005,1769071998000,1
A0005,1769710535000,5
A0005,1770320513000,2
A0005,1770930673000,28
A0005,1771534273000,36
A0005,1772084285000,18
A0005,1772682813000,28
A0005,1773357508000,4
A0005,1773949210000,32
A0005,1774574097000,23
A0006,1767357329000,19
A0006,1767915197000,35
A0006,1768511498000,18
A0006,1769181235000,11
A0006,1769713203000,15
A0006,1770321636000,23
A0006,1770930907000,23
A0006,1771598213000,29
A0006,1772132193000,0
A0006,1772807333000,32
A0006,1773385408000,25
A0006,1773993561000,19
A0006,1774628233000,22
A0007,1767302259000,39
A0007,1767901132000,9
A0007,1768458916000,18
A0007,1769108263000,1
A0007,1769672237000,37
A0007,1770268055000,35
A0007,1770939720000,32
A0007,1771475505000,8
A0007,1772112909000,34
A0007,1772696158000,5
A0007,1773307456000,14
A0007,1773962162000,15
A0007,1774504174000,25
A0008,1767296839000,16
A0008,1767929814000,10
A0008,1768489194000,0
A0008,1769154079000,1
A0008,1769712966000,1
A0008,1770302160000,20
A0008,1770909235000,3
A0008,1771521698000,5
A0008,1772179659000,32
A0008,1772707234000,2
A0008,1773331876000,23
A0008,1773952466000,31
A0008,1774526888000,14
A0009,1767345202000,30
A0009,1767931473000,35
A0009,1768518603000,35
A0009,1769162187000,17
A0009,1769745028000,35
A0009,1770352979000,33
A0009,1770975344000,18
A0009,1771562624000,18
A0009,1772177028000,0
A0009,1772784394000,28
A0009,1773384169000,37
A0009,1773965406000,30
A0009,1774525214000,38
A0010,1767308230000,12
A0010,1767925446000,5
A0010,1768502123000,10
A0010,1769097325000,33
A0010,1769681576000,27
A0010,1770328071000,21
A0010,1770925856000,6
A0010,1771532374000,13
A0010,1772139486000,23
A0010,1772696155000,30
A0010,1773314964000,21
A0010,1773944526000,22
A0010,1774542491000,39
A0011,1767361264000,14
A0011,1767922706000,24
A0011,1768524893000,11
A0011,1769181110000,9
A0011,1769774075000,8
A0011,1770323542000,36
A0011,1771005814000,22
A0011,1771541927000,4
A0011,1772189276000,32
A0011,1772781998000,23
A0011,1773421413000,20
A0011,1774003991000,30
A0011,1774591126000,20
A0012,1767264932000,14
A0012,1767902551000,7
A0012,1768534367000,28
A0012,1769119207000,20
A0012,1769744364000,18
A0012,1770318186000,39
A0012,1770898234000,5
A0012,1771537890000,33
A0012,1772118677000,12
A0012,1772700666000,16
A0012,1773340762000,14
A0012,1773967045000,3
A0012,1774582661000,10
A0013,1767354748000,7
A0013,1767914246000,39
A0013,1768566245000,4
A0013,1769142243000,16
A0013,1769757410000,11
A0013,1770398442000,22
A0013,1771000962000,8
A0013,1771540766000,24
A0013,1772208244000,39
A0013,1772821505000,34
A0013,1773434938000,12
A0013,1774007115000,13
A0013,1774647035000,7
A0014,1767268838000,16
A0014,1767835748000,34
A0014,1768523428000,33
A0014,1769084077000,1
A0014,1769690371000,22
A0014,1770271759000,11
A0014,1770890570000,1
A0014,1771463426000,18
A0014,1772147097000,22
A0014,1772678766000,37
A0014,1773310144000,30
A0014,1773933862000,7
A0014,1774573013000,0
A0015,1767302651000,8
A0015,1767935202000,38
A0015,1768582016000,34
A0015,1769185570000,28
A0015,1769800186000,26
A0015,1770382466000,0
A0015,1770933015000,13
A0015,1771603750000,11
A0015,1772141476000,30
A0015,1772797486000,22
A0015,1773421992000,33
A0015,1773993353000,12
A0015,1774624839000,33
A0016,1767321820000,27
A0016,1767993360000,12
A0016,1768539789000,34
A0016,1769153604000,4
A0016,1769779567000,8
A0016,1770369078000,1
A0016,1771005497000,38
A0016,1771570512000,25
A0016,1772150967000,16
A0016,1772772558000,7
A0016,1773398011000,30
A0016,1774024784000,3
A0016,1774593939000,2
A0017,1767332513000,26
A0017,1767921803000,5
A0017,1768512708000,10
A0017,1769145233000,29
A0017,1769760908000,11
A0017,1770332470000,5
A0017,1770971705000,15
A0017,1771524841000,6
A0017,1772158705000,20
A0017,1772788932000,21
A0017,1773374731000,7
A0017,1774002030000,38
A0017,1774615734000,5
A0018,1767316090000,4
A0018,1767902419000,5
A0018,1768488434000,6
