user_id,item_id
U0000,I0000
U0000,I0014
U0000,I0031
U0000,I0032
U0000,I0043
U0000,I0053
U0000,I0057
U0001,I0019
U0001,I0022
U0001,I0030
U0001,I0038
U0001,I0052
U0002,I0010
U0002,I0023
U0002,I0027
U0002,I0036
U0002,I0045
U0002,I0058
U0003,I0026
U0003,I0033
U0003,I0038
U0003,I0041
U0003,I0046
U0004,I0004
U0004,I0005
U0004,I0006
U0004,I0007
U0004,I0018
U0004,I0025
U0004,I0035
U0004,I0053
U0004,I0059
U0005,I0013
U0005,I0022
U0005,I0039
U0005,I0048
U0005,I0054
U0006,I0001
U0006,I0004
U0006,I0026
U0006,I0037
U0006,I0045
U0006,I0047
U0006,I0054
U0007,I0003
U0007,I0016
U0007,I0048
U0007,I0050
U0007,I0051
U0008,I0003
U0008,I0024
U0008,I0033
U0008,I0034
U0008,I0044
U0008,I0047
U0008,I0057
U0009,I0016
U0009,I0024
U0009,I0026
U0009,I0030
U0009,I0036
U0009,I0048
U0009,I0051
U0009,I0055
U0009,I0059
U0010,I0010
U0010,I0015
U0010,I0024
U0010,I0033
U0010,I0043
U0010,I0044
U0010,I0049
U0010,I0054
U0010,I0059
U0011,I0001
U0011,I0016
U0011,I0022
U0011,I0026
U0011,I0027
U0011,I0029
U0011,I0031
U0011,I0055
U0012,I0006
U0012,I0019
U0012,I0020
U0012,I0025
U0012,I0027
U0012,I0032
U0012,I0045
U0012,I0054
U0012,I0056
U0012,I0058
U0013,I0001
U0013,I0004
U0013,I0007
U0013,I0037
U0013,I0041
U0014,I0010
U0014,I0018
U0014,I0022
U0014,I0026
U0014,I0028
U0014,I0044
U0014,I0046
U0014,I0047
U0015,I0009
U0015,I0019
U0015,I0030
U0015,I0049
U0015,I0050
U0016,I0002
U0016,I0008
U0016,I0021
U0016,I0040
U0016,I0041
U0016,I0045
U0016,I0047
U0016,I0056
U0016,I0057
U0017,I0003
U0017,I0007
U0017,I0011
U0017,I0013
U0017,I0057
U0018,I0004
U0018,I0006
U0018,I0012
U0018,I0019
U0018,I0034
U0019,I0000
U0019,I0004
U0019,I0011
U0019,I0015
U0019,I0035
U0019,I0040
U0019,I0048
U0020,I0006
U0020,I0013
U0020,I0034
U0020,I0038
U0020,I0048
U0020,I0055
U0020,I0056
U0020,I0058
U0021,I0000
U0021,I0001
U0021,I0014
U0021,I0038
U0021,I0040
U0021,I0044
U0021,I0051
U0021,I0054
U0022,I0025
U0022,I0030
U0022,I0036
U0022,I0046
U0022,I0048
U0022,I0049
U0023,I0003
U0023,I0015
U0023,I0046
U0023,I0050
U0023,I0057
U0024,I0002
U0024,I0010
U0024,I0014
U0024,I0015
U0024,I0016
U0024,I0029
U0024,I0038
U0024,I0043
U0024,I0046
U0024,I0052
U0025,I0021
U0025,I0026
U0025,I0044
U0025,I0055
U0025,I0058
U0026,I0003
U0026,I0005
U0026,I0037
U0026,I0038
U0026,I0040
U0026,I0049
U0027,I0016
U0027,I0021
U0027,I0029
U0027,I0033
U0027,I0034
U0027,I0040
U0027,I0045
U0028,I0011
U0028,I0017
U0028,I0028
U0028,I0030
U0028,I0032
U0028,I0037
U0029,I0004
U0029,I0013
U0029,I0016
U0029,I0018
U0029,I0021
U0029,I0057
U0030,I0007
U0030,I0022
U0030,I0028
U0030,I0045
U0030,I0048
U0030,I0050
U0030,I0051
U0030,I0053
U0030,I0058
U0031,I0002
U0031,I0015
U0031,I0023
U0031,I0028
U0031,I0029
U0031,I0031
U0031,I0044
U0031,I0051
U0032,I0019
U0032,I0023
U0032,I0024
U0032,I0044
U0032,I0050
U0032,I0057
U0033,I0006
U0033,I0010
U0033,I0042
U0033,I0043
U0033,I0048
U0033,I0052
U0034,I0003
U0034,I0009
U0034,I0022
U0034,I0038
U0034,I0047
U0035,I0001
U0035,I0006
U0035,I0014
U0035,I0018
U0035,I0039
U0035,I0058
U0036,I0005
U0036,I0006
U0036,I0014
U0036,I0019
U0036,I0042
U0036,I0044
U0036,I0046
U0036,I0056
U0036,I0058
U0037,I0009
U0037,I0020
U0037,I0040
U0037,I0045
U0037,I0049
U0038,I0012
U0038,I0014
U0038,I0022
U0038,I0034
U0038,I0043
U0038,I0047
U0038,I0048
U0038,I0054
U0038,I0055
U0039,I0003
U0039,I0010
U0039,I0016
U0039,I0033
U0039,I0040
U0039,I0046
U0039,I0058
