account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772963500000,36.19,6328.56,699,gold,3,48.59,0
A0001,1772707968000,8.7,7010.31,757,gold,17,47.4,1
A0002,1772046467000,6.79,5391.6,355,gold,39,50.46,1
A0003,1772061329000,33.46,8152.18,639,gold,31,53.18,0
A0004,1772445817000,20.06,425.42,300,bronze,31,57.63,0
A0005,1773109832000,24.09,3424.62,817,gold,34,44.53,1
A0006,1772630558000,44.82,2690.18,622,gold,22,49.56,0
A0007,1773389005000,34.62,6853.42,396,bronze,36,52.32,1
A0008,1773462795000,8.34,5407.23,363,gold,34,48.1,0
A0009,1772314286000,21.43,3204.63,487,bronze,39,57.54,0
A0010,1772071411000,525.72,6206.39,520,silver,9,47.11,1
A0011,1772056691000,86.42,3149.64,374,gold,13,53.68,1
A0012,1773705551000,9.57,5627.05,713,gold,30,52.59,1
A0013,1772989909000,60.74,9769.3,826,gold,8,51.83,1
A0014,1772987485000,23.39,7650.16,505,gold,21,60.81,1
A0015,1772973158000,128.2,5917.06,523,bronze,35,35.98,1
A0016,1773126490000,20.42,1708.21,565,silver,17,44.67,0
A0017,1772291443000,27.14,2335.36,754,bronze,4,47.44,0
A0018,1773399743000,3.77,586.01,537,gold,12,54.71,1
A0019,1773350660000,201.86,4793.16,689,gold,33,50.39,1
A0020,1773243042000,53.58,4632.04,531,silver,24,47.71,1
A0021,1773500087000,28.91,2872.6,332,gold,39,51.54,1
A0022,1771988278000,50.01,6438.0,559,gold,3,50.15,0
A0023,1772061842000,35.78,9353.95,840,bronze,17,47.36,0
A0024,1773596687000,6.26,7333.88,785,silver,33,43.04,0
A0025,1772759859000,29.12,5265.47,647,bronze,37,47.5,1
A0026,1772038366000,28.81,7529.04,507,gold,2,52.76,1
A0027,1773022846000,26.72,5389.05,313,bronze,11,55.72,1
A0028,1772116282000,38.29,3242.15,797,silver,32,48.86,0
A0029,1773211274000,47.38,6013.28,518,gold,0,44.25,1
