row_id,f1,f2,f3,f4
R00400,5.061776,8.75681,6.281799,1.990859
R00401,5.912623,7.188906,2.63909,-1.34578
R00402,4.011026,7.444249,5.584882,2.230555
R00403,6.396886,9.213487,3.376338,3.053607
R00404,6.226397,5.663865,3.494019,6.867808
R00405,5.228707,6.855154,3.156037,1.928868
R00406,4.527146,8.392286,5.340022,1.155045
R00407,5.858537,7.848815,5.427353,-2.101495
R00408,4.240397,9.366516,0.757923,0.577172
R00409,5.120213,7.336639,5.921126,-4.230695
R00410,5.857633,6.966417,2.091911,-1.485997
R00411,10.068814,7.619481,3.985749,0.415577
R00412,7.392376,7.016157,2.084937,-0.358703
R00413,6.641955,6.709995,4.294018,0.434504
R00414,6.226608,8.774303,3.134167,-1.805137
R00415,5.303339,6.639988,4.942252,1.087495
R00416,5.235192,8.105775,6.313132,-0.213691
R00417,6.697961,7.870488,1.916503,2.775288
R00418,5.212973,6.968705,0.23762,-4.469611
R00419,6.576691,8.490533,5.530966,1.71085
R00420,4.745847,9.903515,3.417286,-3.336079
R00421,1.979564,7.603767,3.621248,0.050719
R00422,5.91211,8.39844,3.476153,-0.06159
R00423,6.069325,8.552417,5.633007,-0.804621
R00424,3.422456,9.049779,5.905675,0.374427
R00425,3.384433,8.133313,4.367833,-3.427354
R00426,7.502785,7.63755,1.563988,-2.626656
R00427,8.784254,8.947755,3.122502,-3.285172
R00428,4.000782,7.789334,6.336324,0.765027
R00429,7.069571,8.151247,1.56656,1.279348
R00430,4.223116,7.274934,4.240157,2.434486
R00431,5.981569,7.150742,5.350649,1.300293
R00432,3.452657,8.045293,5.714535,-1.068512
R00433,5.597608,8.600726,5.6834,1.283435
R00434,4.417065,8.774733,4.166876,2.607168
R00435,4.654194,6.770634,3.416351,5.197594
R00436,4.693085,7.138039,5.102671,-2.685337
R00437,3.856204,7.074151,4.67664,-1.217159
R00438,5.18519,7.75951,3.36133,-0.90939
R00439,2.771397,9.198974,2.153402,0.627603
R00440,5.095115,8.031387,2.528126,-0.909166
R00441,5.571655,7.931914,3.596764,6.66928
R00442,5.264631,9.082994,3.496433,1.038267
R00443,2.919208,8.628764,4.999582,-0.158774
R00444,1.291165,8.515463,2.55458,-0.632988
R00445,4.787003,7.687582,3.63374,0.080747
R00446,8.500993,6.950554,2.518499,2.571633
R00447,5.87411,6.270852,3.711986,-2.527966
R00448,8.044911,6.75208,5.640068,-0.029653
R00449,5.142241,6.996715,3.887313,-3.07272
R00450,5.139038,7.397838,3.918602,-2.153457
R00451,7.278035,7.520839,4.62302,1.516813
R00452,3.32557,9.012414,5.724049,0.384354
R00453,5.08874,6.2572,4.116307,2.36757
R00454,6.729934,7.612304,5.651146,-3.032887
R00455,7.14876,8.260592,3.205982,-2.329962
R00456,2.526962,8.269696,5.578471,-0.719962
R00457,4.541115,8.836346,4.545396,-0.381703
R00458,6.031569,7.347028,1.928604,4.478462
R00459,6.592143,6.599658,2.050253,2.29733
R00460,7.408622,9.813574,3.503932,1.754318
R00461,5.788643,8.707107,6.305863,0.321499
R00462,7.056093,8.686458,2.567308,0.370191
R00463,6.002615,7.428036,6.970212,-2.788568
R00464,5.187182,8.509814,3.321235,3.371379
R00465,6.106666,6.399526,2.327559,-0.711939
R00466,5.045299,7.828358,4.97624,0.551075
R00467,3.553229,7.381802,3.978809,0.711705
R00468,5.02222,7.391211,4.372842,-3.38373
R00469,7.28424,7.940092,3.795688,-1.241964
R00470,6.613801,6.723256,4.484321,3.183319
R00471,6.412015,8.018484,3.57666,-0.57724
R00472,3.654832,7.572276,6.694297,-1.013692
R00473,5.803184,5.710034,3.666237,-0.451275
R00474,3.755563,6.083662,2.316638,3.067565
R00475,7.125715,8.770121,5.397163,-1.832191
R00476,0.540275,6.811213,6.766784,-1.199977
R00477,7.994152,7.500303,4.334887,0.183815
R00478,6.680846,8.281977,2.838134,-0.166575
R00479,6.584551,9.097323,6.623371,0.056844
R00480,2.326247,8.473972,7.093695,-2.984489
R00481,2.557211,7.586487,3.74994,2.418291
R00482,6.283039,7.003209,5.681985,0.68179
R00483,3.912174,7.909067,3.315518,-0.408155
R00484,4.36129,7.677795,3.48534,2.295193
R00485,5.978371,7.993995,3.623174,0.898874
R00486,2.060689,7.729753,4.067645,4.824934
R00487,1.842513,6.31938,6.457447,-1.078401
R00488,3.565525,6.711809,3.844262,0.574663
R00489,6.200406,8.66477,7.582225,4.513766
R00490,5.526932,7.302184,6.09946,4.175932
R00491,6.917438,7.105984,5.823782,-1.355955
R00492,2.908141,8.181038,3.641801,-3.784202
R00493,4.354864,8.0319,4.786004,-0.004633
R00494,4.632988,6.752321,4.053983,-1.754065
R00495,5.72112,7.908754,4.975362,-1.312839
R00496,5.884054,7.690029,6.039535,-1.778541
R00497,2.632435,8.221265,6.183682,0.177298
R00498,8.107744,8.628333,5.094285,-3.869077
R00499,5.512124,8.824442,5.53307,-5.254815
R00500,4.527299,5.890076,4.003151,-1.607281
R00501,4.963499,8.427678,2.476632,3.316052
R00502,4.348443,8.222912,4.37149,-1.535703
R00503,6.439973,6.038205,3.085617,-0.78304
R00504,6.394915,6.814549,-0.126629,-1.072566
R00505,3.856652,8.125113,5.64997,-1.410224
R00506,3.644148,7.514443,7.314882,1.199914
R00507,6.094682,5.794827,4.737801,-1.919055
R00508,5.320611,8.040764,3.995665,1.14388
R00509,1.592526,6.957076,4.365238,1.98442
R00510,5.366674,7.099568,4.720556,1.192662
R00511,2.501186,6.867552,3.488604,-2.403318
R00512,3.818515,8.767535,5.135818,0.585887
R00513,3.4541,8.670325,6.08294,0.51235
R00514,6.099292,8.410696,3.91251,0.29839
R00515,3.459167,8.081127,3.07795,-1.544553
R00516,6.622807,6.749633,3.099781,1.491736
R00517,6.701117,8.45141,3.833305,-0.204804
R00518,4.493559,7.426058,3.448916,0.614879
R00519,5.663647,6.950132,4.192617,0.564569
R00520,3.916463,7.94142,3.267986,-0.999954
R00521,4.311249,9.31727,6.308574,2.102499
R00522,1.761971,7.587756,3.1484,0.355562
R00523,5.604425,6.841771,2.732564,-2.246921
R00524,6.642416,8.12941,4.598422,-2.064485
R00525,5.023126,7.829311,5.03657,1.279259
R00526,3.126725,9.227653,5.530641,4.213181
R00527,8.604517,8.061137,7.945355,-0.368918
R00528,5.07071,9.040984,4.765949,-0.180572
R00529,4.781654,7.273299,4.887394,-4.490809
R00530,2.507485,8.255692,4.38937,0.067731
R00531,7.75145,7.399557,5.416605,-0.659514
R00532,4.667074,8.079332,6.000385,-2.776962
R00533,1.115517,7.576835,5.4131,-2.648618
R00534,6.821121,8.642851,3.370507,3.011761
R00535,3.980012,6.424937,4.859783,-1.116466
R00536,4.632268,8.111892,3.575992,5.893635
R00537,5.141088,7.722502,4.01781,-0.299206
R00538,4.580565,7.088278,2.303691,-2.163876
R00539,4.714268,7.490927,4.174658,1.396781
R00540,4.965732,8.515102,5.647435,0.125498
R00541,6.138614,10.01464,4.137358,-1.963761
R00542,7.744783,7.99621,3.049913,-2.405712
R00543,5.176354,8.465122,3.84138,3.826754
R00544,4.202119,8.582753,4.313643,1.243634
R00545,1.480274,7.081261,3.153832,-0.349958
R00546,3.2095,8.275469,2.79609,-4.196646
R00547,6.829858,8.287545,6.961534,2.426248
R00548,6.275625,7.47838,6.784517,-2.653053
R00549,4.822695,7.130922,6.299719,-3.877243
R00550,5.360318,9.271462,2.727004,-3.184703
R00551,9.346772,6.418743,4.895799,-0.852171
R00552,4.74056,7.46383,5.738998,-0.96705
R00553,2.894769,8.042961,4.54682,-4.206931
R00554,5.215504,7.866182,4.891125,0.010932
R00555,6.066008,7.186115,2.066308,-0.728912
R00556,3.563653,8.423303,6.67772,5.641866
R00557,4.646067,7.657429,4.918484,2.261185
R00558,3.608996,6.76937,5.185024,-1.237127
R00559,5.016542,7.984049,4.989261,-1.059017
R00560,1.435319,8.012207,5.141924,-1.595589
R00561,7.651921,8.509262,0.968575,1.873302
R00562,5.086446,7.967882,2.813783,2.176644
R00563,8.905458,8.081632,4.329486,-0.065694
R00564,0.461152,7.936139,3.080246,1.675165
R00565,3.569019,7.367762,5.71767,2.61495
R00566,6.668905,8.336551,4.704951,-1.292057
R00567,3.181138,6.656626,4.045573,2.847971
R00568,5.360337,6.952138,1.150374,-1.824823
R00569,4.343098,7.986818,5.009562,-3.294545
R00570,3.549401,8.066602,2.886674,0.603946
R00571,6.268551,7.354335,4.656938,-2.653938
R00572,0.729808,7.958209,4.862991,-1.252912
R00573,4.134086,8.491248,3.588349,1.283009
R00574,4.393569,7.165562,4.962708,-2.203745
R00575,5.645143,7.243503,4.766963,1.068457
R00576,7.505983,8.655034,4.492049,-0.424702
R00577,3.927358,8.739771,2.947862,1.304636
R00578,6.315198,8.173,5.241691,0.958598
R00579,3.49677,7.479427,4.440038,3.764163
R00580,5.068603,8.198272,4.285231,-3.938513
R00581,5.405187,7.57787,2.670998,-3.313532
R00582,3.837531,8.080491,6.533426,0.774765
R00583,5.445024,8.804818,1.257826,1.220412
R00584,4.76328,7.558403,4.816621,-0.717586
R00585,6.927925,7.134845,1.955577,-3.069585
R00586,2.369218,8.105767,7.61413,-3.426304
R00587,5.714502,8.694645,5.563342,4.680351
R00588,4.947804,8.995824,7.351682,-1.904007
R00589,4.733263,6.96176,5.69058,0.209898
R00590,3.458532,8.065826,7.301423,-0.386302
R00591,5.473664,8.681637,6.924284,-0.184609
R00592,3.558971,7.351951,4.713473,1.363244
R00593,8.298689,7.588081,2.569182,-1.534985
R00594,5.209727,6.534761,4.564507,0.487394
R00595,8.876875,8.736754,3.656693,-2.369719
R00596,8.318153,9.070323,5.874437,-1.484933
R00597,5.053085,8.233878,4.042476,-4.438977
R00598,4.926988,6.681939,3.166801,-1.529714
R00599,2.901502,6.994311,5.824504,0.891386
R00600,4.196167,6.983624,5.316102,-0.126996
R00601,3.526125,9.645242,2.522321,-0.039864
R00602,3.307136,7.376847,6.482212,-5.781575
