account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772877674000,55.74,2675.51,515,gold,27,49.16,1
A0001,1772870423000,35.62,6422.33,748,gold,32,55.64,0
A0002,1772548688000,20.87,2173.89,799,bronze,35,51.36,0
A0003,1772594256000,168.74,8771.01,775,silver,33,55.38,1
A0004,1772976596000,102.45,4248.5,440,silver,13,50.67,1
A0005,1772512860000,22.24,7927.15,611,silver,11,55.79,1
A0006,1772938468000,214.19,3514.92,656,bronze,8,44.79,1
A0007,1772013210000,134.03,3202.92,412,gold,20,43.53,1
A0008,1773611043000,51.44,3717.08,491,silver,21,46.48,1
A0009,1772841952000,31.63,6551.73,747,gold,25,52.87,0
A0010,1773149792000,30.45,8513.73,783,gold,14,54.16,1
A0011,1773562131000,196.39,2049.96,448,bronze,36,45.66,1
A0012,1772298120000,130.32,3036.68,679,silver,14,55.57,0
A0013,1772079870000,45.9,4509.28,434,gold,15,55.89,1
A0014,1773083164000,30.82,4909.85,541,gold,32,50.67,0
A0015,1772567627000,98.84,2498.56,771,bronze,37,50.68,1
A0016,1772530303000,31.16,5396.61,716,gold,3,61.86,1
A0017,1773219967000,129.89,5993.5,585,gold,19,54.02,1
A0018,1772663917000,77.03,7342.18,577,gold,17,47.58,0
A0019,1772003707000,28.18,7899.03,647,gold,31,46.04,1
A0020,1772456398000,30.75,2581.08,567,gold,6,50.68,0
A0021,1773199133000,126.22,5636.6,522,bronze,15,43.85,0
A0022,1772721740000,86.21,4225.33,499,gold,15,60.16,0
A0023,1772329585000,97.46,6374.77,666,silver,30,52.21,0
A0024,1772524284000,19.52,7505.06,724,gold,22,47.31,0
A0025,1773598368000,89.39,5720.68,605,gold,18,50.73,1
A0026,1772344761000,15.11,6554.64,514,bronze,27,50.79,0
A0027,1773154225000,26.29,6787.57,622,bronze,4,51.74,1
A0028,1773456281000,43.42,3822.99,802,bronze,6,50.02,0
A0029,1772048193000,31.76,2515.06,347,gold,3,47.35,0
A0030,1772589110000,7.67,8264.96,500,bronze,39,55.52,1
A0031,1772116300000,4.6,4712.94,640,bronze,8,39.79,1
A0032,1773203683000,15.58,8116.86,743,silver,11,45.75,0
A0033,1773661871000,15.61,3550.44,422,gold,6,48.5,0
A0034,1772994198000,20.63,5540.71,401,gold,13,48.76,0
A0035,1772979440000,15.67,6412.59,720,bronze,9,46.65,1
A0036,1773622909000,58.72,3482.05,442,silver,17,48.5,0
A0037,1772061319000,8.73,1349.4,775,gold,28,45.52,0
A0038,1772579759000,8.3,4217.26,354,bronze,14,43.48,0
A0039,1772533516000,102.1,3188.26,404,bronze,15,55.19,0
A0040,1772272041000,23.16,4471.91,503,bronze,23,43.85,1
A0041,1772877750000,56.12,3641.24,469,silver,33,46.93,1
A0042,1772048366000,42.98,2940.56,833,gold,17,58.31,1
A0043,1773355222000,55.34,7750.86,747,gold,17,58.54,1
A0044,1772091608000,116.26,2137.11,739,silver,3,48.07,1
A0045,1773671211000,27.03,5466.91,591,bronze,17,54.65,1
A0046,1772923679000,41.24,4586.27,528,gold,35,47.72,0
A0047,1772740241000,21.86,5810.87,832,silver,22,47.19,1
A0048,1773623047000,287.88,6143.8,706,gold,29,36.63,0
A0049,1772418977000,111.83,7038.26,613,silver,10,48.48,1
A0050,1772234362000,5.5,5952.8,307,gold,12,54.39,0
A0051,1773492305000,16.47,5651.84,526,silver,6,49.0,1
A0052,1773361199000,44.28,3585.79,745,bronze,15,48.98,0
A0053,1772599740000,36.45,2924.59,846,gold,8,50.79,0
A0054,1772629039000,1.17,7520.39,592,gold,30,58.96,0
A0055,1773449052000,3.78,2754.39,338,gold,14,48.42,1
A0056,1772021504000,42.85,-257.77,825,bronze,20,43.98,0
A0057,1772435445000,15.43,5109.13,529,bronze,18,51.3,0
A0058,1772255522000,18.12,4093.53,669,gold,15,50.59,0
A0059,1772818974000,46.99,3665.99,535,gold,8,58.41,1
A0060,1773525234000,96.55,3936.04,807,silver,18,46.05,1
A0061,1773701932000,331.65,4679.03,580,bronze,35,48.42,1
A0062,1772825151000,110.97,4561.41,300,gold,14,49.22,0
A0063,1772277665000,12.14,6735.05,734,gold,7,46.42,1
A0064,1772800985000,,,774,gold,32,48.83,0
A0065,1772714027000,173.98,2000.02,428,gold,22,48.72,0
A0066,1772978949000,13.7,6260.17,413,gold,28,53.2,0
A0067,1772122702000,40.19,7174.37,850,silver,18,52.66,0
A0068,1773211017000,28.39,6093.87,693,silver,3,45.49,1
A0069,1773253887000,19.2,7138.25,850,gold,14,45.08,0
A0070,1773619520000,81.05,3286.37,641,gold,14,51.7,1
A0071,1773579808000,81.17,5491.52,814,silver,12,46.61,1
A0072,1773469814000,14.61,6515.58,386,silver,37,48.06,1
A0073,1773416260000,30.23,3495.91,502,silver,2,41.45,0
A0074,1773599436000,60.65,6484.95,698,bronze,22,50.16,0
A0075,1773474667000,12.5,7966.14,712,bronze,37,51.44,1
A0076,1773264472000,24.54,5733.56,495,gold,1,37.62,0
A0077,1772186228000,9.35,3180.61,558,bronze,6,52.2,1
A0078,1772897964000,60.86,6601.61,504,silver,4,51.2,0
A0079,1773040947000,7.13,5186.23,564,gold,3,49.42,0
A0080,1772136713000,46.88,10092.45,380,gold,2,47.75,0
A0081,1772327741000,1.78,1656.65,630,silver,31,57.46,0
A0082,1773651630000,54.15,4589.14,676,gold,19,53.99,0
A0083,1773587510000,23.98,3161.72,815,silver,17,41.75,1
A0084,1773492358000,32.1,6763.22,381,silver,23,57.58,1
A0085,1771990539000,55.62,5812.32,776,silver,34,54.69,1
A0086,1772618184000,33.27,7204.8,387,silver,36,50.7,1
A0087,1773023933000,122.64,2095.25,303,gold,26,55.93,1
A0088,1772665359000,72.51,2260.19,611,bronze,9,51.0,0
A0089,1772678156000,172.22,4422.87,322,bronze,22,62.12,1
A0090,1773035785000,11.02,7473.45,512,bronze,29,44.0,1
A0091,1772032468000,124.49,3612.03,382,bronze,12,44.94,1
A0092,1772794034000,7.76,2977.5,617,silver,31,56.97,0
A0093,1773499867000,44.98,2876.96,570,gold,8,54.88,0
A0094,1773629374000,108.22,6707.04,792,gold,26,47.05,0
A0095,1772393883000,138.88,8787.89,735,gold,36,53.19,1
A0096,1773626725000,21.88,3933.75,454,silver,19,45.04,0
A0097,1773052525000,113.72,7804.06,750,bronze,3,41.49,0
A0098,1772805407000,12.24,1916.39,845,silver,33,50.21,0
A0099,1772620441000,5.27,4137.03,591,bronze,19,51.34,1
