user_id,item_id
U0000,I0021
U0000,I0033
U0000,I0040
U0000,I0041
U0000,I0047
U0001,I0000
U0001,I0002
U0001,I0004
U0001,I0007
U0001,I0011
U0001,I0016
U0001,I0038
U0001,I0039
U0001,I0040
U0002,I0013
U0002,I0022
U0002,I0027
U0002,I0042
U0002,I0058
U0003,I0002
U0003,I0006
U0003,I0041
U0003,I0049
U0003,I0052
U0004,I0013
U0004,I0042
U0004,I0047
U0004,I0051
U0004,I0058
U0005,I0044
U0005,I0050
U0005,I0053
U0005,I0058
U0006,I0004
U0006,I0032
U0006,I0041
U0006,I0055
U0006,I0057
U0007,I0006
U0007,I0011
U0007,I0015
U0007,I0018
U0007,I0039
U0007,I0044
U0007,I0050
U0007,I0058
U0008,I0008
U0008,I0016
U0008,I0018
U0008,I0022
U0008,I0030
U0008,I0041
U0008,I0053
U0009,I0022
U0009,I0023
U0009,I0025
U0009,I0027
U0009,I0032
U0009,I0036
U0009,I0049
U0009,I0051
U0009,I0058
U0010,I0005
U0010,I0010
U0010,I0026
U0010,I0038
U0010,I0041
U0010,I0045
U0011,I0003
U0011,I0025
U0011,I0026
U0011,I0042
U0011,I0045
U0011,I0055
U0012,I0014
U0012,I0021
U0012,I0030
U0012,I0033
U0012,I0048
U0013,I0008
U0013,I0036
U0013,I0041
U0013,I0056
U0013,I0058
U0014,I0009
U0014,I0024
U0014,I0029
U0014,I0042
U0014,I0058
U0015,I0016
U0015,I0024
U0015,I0025
U0015,I0031
U0015,I0040
U0015,I0046
U0015,I0050
U0015,I0056
U0016,I0008
U0016,I0022
U0016,I0026
U0016,I0040
U0016,I0053
U0017,I0020
U0017,I0025
U0017,I0027
U0017,I0032
U0017,I0040
U0017,I0052
U0018,I0003
U0018,I0017
U0018,I0031
U0018,I0037
U0018,I0039
U0018,I0042
U0018,I0045
U0018,I0057
U0018,I0058
U0018,I0059
U0019,I0004
U0019,I0034
U0019,I0048
U0019,I0051
U0019,I0058
U0020,I0004
U0020,I0012
U0020,I0016
U0020,I0020
U0020,I0030
U0020,I0049
U0020,I0050
U0021,I0004
U0021,I0011
U0021,I0019
U0021,I0025
U0021,I0028
U0021,I0048
U0022,I0004
U0022,I0007
U0022,I0019
U0022,I0023
U0022,I0038
U0022,I0042
U0022,I0057
U0022,I0059
U0023,I0006
U0023,I0018
U0023,I0024
U0023,I0033
U0023,I0058
U0024,I0003
U0024,I0004
U0024,I0005
U0024,I0007
U0024,I0010
U0024,I0028
U0024,I0048
U0024,I0059
U0025,I0005
U0025,I0006
U0025,I0018
U0025,I0035
U0025,I0037
U0025,I0040
U0026,I0012
U0026,I0031
U0026,I0033
U0026,I0037
U0026,I0041
U0026,I0046
U0026,I0047
U0026,I0051
U0027,I0004
U0027,I0014
U0027,I0018
U0027,I0021
U0027,I0031
U0027,I0036
U0027,I0055
U0027,I0058
U0028,I0002
U0028,I0011
U0028,I0012
U0028,I0016
U0028,I0024
U0028,I0030
U0028,I0033
U0028,I0037
U0029,I0000
U0029,I0005
U0029,I0006
U0029,I0019
U0029,I0031
U0029,I0040
U0029,I0041
U0029,I0055
U0029,I0059
U0030,I0007
U0030,I0012
U0030,I0022
U0030,I0042
U0030,I0059
U0031,I0002
U0031,I0018
U0031,I0026
U0031,I0033
U0031,I0040
U0031,I0049
U0031,I0059
U0032,I0005
U0032,I0006
U0032,I0008
U0032,I0010
U0032,I0012
U0032,I0014
U0032,I0022
U0032,I0027
U0032,I0032
U0032,I0051
U0033,I0012
U0033,I0018
U0033,I0020
U0033,I0028
U0033,I0034
U0033,I0044
U0033,I0046
U0033,I0058
U0034,I0004
U0034,I0010
U0034,I0011
U0034,I0025
U0034,I0028
U0034,I0029
U0034,I0031
U0034,I0052
U0034,I0055
U0034,I0056
U0035,I0002
U0035,I0017
U0035,I0021
U0035,I0033
U0035,I0036
U0035,I0045
U0035,I0051
U0035,I0056
U0036,I0001
U0036,I0006
U0036,I0025
U0036,I0037
U0036,I0038
U0037,I0012
U0037,I0021
U0037,I0023
U0037,I0027
U0037,I0030
U0037,I0035
U0037,I0040
U0037,I0049
U0037,I0058
U0038,I0008
U0038,I0015
U0038,I0020
U0038,I0036
U0039,I0001
U0039,I0021
U0039,I0026
U0039,I0029
U0039,I0034
U0039,I0045
U0039,I0051
U0039,I0054
