account_id,event_time,sessions_7d
A0000,1767269226000,12
A0000,1767915016000,38
A0000,1768510972000,7
A0000,1769068426000,34
A0000,1769694043000,6
A0000,1770298474000,8
A0000,1770956437000,33
A0000,1771520124000,13
A0000,1772104861000,4
A0000,1772750888000,36
A0000,1773348766000,6
A0000,1773937077000,11
A0000,1774550773000,4
A0001,1767319695000,12
A0001,1767902865000,20
A0001,1768518586000,26
A0001,1769106165000,8
A0001,1769690960000,20
A0001,1770303364000,15
A0001,1770963227000,39
A0001,1771544473000,5
A0001,1772165918000,4
A0001,1772700760000,33
A0001,1773298930000,23
A0001,1773932560000,14
A0001,1774578293000,3
A0002,1767314299000,5
A0002,1767893597000,35
A0002,1768559881000,15
A0002,1769114262000,39
A0002,1769742862000,39
A0002,1770310859000,0
A0002,1770945353000,24
A0002,1771530491000,27
A0002,1772167034000,10
A0002,1772799124000,37
A0002,1773339869000,16
A0002,1773991673000,39
A0002,1774562995000,19
A0003,1767288555000,28
A0003,1767838972000,17
A0003,1768490234000,32
A0003,1769059688000,28
A0003,1769685142000,33
A0003,1770304104000,25
A0003,1770864851000,4
A0003,1771484921000,6
A0003,1772127523000,29
A0003,1772676517000,28
A0003,1773284533000,13
A0003,1773910775000,35
A0003,1774494582000,20
A0004,1767273971000,37
A0004,1767890674000,18
A0004,1768451476000,28
A0004,1769125169000,36
A0004,1769675482000,29
A0004,1770273319000,25
A0004,1770919891000,2
A0004,1771537128000,29
A0004,1772072964000,27
A0004,1772685897000,37
A0004,1773292958000,32
A0004,1773922156000,36
A0004,1774496769000,24
A0005,1767313084000,11
A0005,1767895351000,30
A0005,1768498272000,28
A0005,1769077492000,9
A0005,1769733335000,38
A0005,1770281141000,4
A0005,1770944855000,6
A0005,1771482499000,12
A0005,1772172353000,34
A0005,1772755987000,36
A0005,1773310848000,0
A0005,1773960907000,10
A0005,1774519446000,38
A0006,1767291460000,30
A0006,1767889521000,14
A0006,1768528881000,9
A0006,1769107056000,24
A0006,1769740295000,2
A0006,1770378477000,9
