row_id,status,balance,updated_at
R00205,closed,3199.49,1770284460000
R00318,closed,4326.66,1770462060000
R00270,active,303.23,1770623340000
R00129,dormant,4145.97,1770280020000
R00275,dormant,4213.96,1770312480000
R00157,dormant,4843.07,1770501540000
R00111,active,4443.62,1770370440000
R00181,active,7106.12,1770588780000
R00081,closed,4709.53,1770503940000
R00174,dormant,4228.1,1770310440000
R00211,dormant,639.29,1770634320000
R00387,dormant,8680.36,1770123000000
R00306,active,6104.71,1770321900000
R00215,dormant,3840.09,1770431640000
R00127,active,4655.9,1770640680000
R00093,closed,2561.98,1770239940000
R00200,active,7776.65,1770332340000
R00349,dormant,6027.29,1770240600000
R00307,dormant,5782.62,1770148140000
R00202,active,3243.73,1770497820000
R00108,closed,7461.79,1770417660000
R00055,dormant,3907.36,1770641640000
R00037,active,5981.06,1770464520000
R00002,closed,2549.35,1769967480000
R00047,closed,3384.17,1770474600000
R00152,closed,5005.94,1770613320000
R00314,dormant,6399.93,1770033540000
R00384,closed,4542.21,1770170400000
R00035,dormant,5789.52,1770295200000
R00038,closed,5169.12,1770512400000
R00151,dormant,5143.37,1770321840000
R00080,closed,6263.56,1770055440000
R00201,dormant,6713.95,1770094980000
R00245,dormant,7820.26,1770470040000
R00222,dormant,6805.87,1770663120000
R00360,closed,6325.16,1770603240000
R00355,closed,6767.76,1770546300000
R00342,dormant,2961.02,1770290940000
R00134,active,3385.44,1770493920000
R00246,active,3815.14,1770171660000
R00283,dormant,1538.38,1770592140000
R00204,active,2722.05,1770383760000
R00162,closed,4006.06,1770075120000
R00197,active,7764.45,1770135960000
R00008,active,3917.58,1770174840000
R00029,dormant,5688.15,1769981040000
R00139,closed,3952.42,1770331260000
R00279,active,2979.78,1770624960000
R00033,active,4147.54,1770642540000
R00244,closed,5041.04,1769963100000
R00313,closed,9916.19,1770564060000
R00062,active,5604.52,1769970600000
R00066,closed,8813.64,1770745140000
R00266,closed,3215.95,1770559500000
R00041,closed,4290.66,1770568740000
R00195,active,2475.78,1770578940000
R00186,closed,4402.55,1770478200000
R00326,dormant,4068.86,1770318660000
R00357,active,5841.46,1770667260000
R00156,closed,6837.62,1770610620000
R00291,closed,6770.54,1770443460000
R00346,dormant,4416.42,1770470940000
R00100,dormant,4500.94,1770446820000
R00375,active,9350.04,1770146100000
R00142,closed,1957.32,1770500820000
R00285,active,135.72,1770341460000
R00117,closed,2424.32,1770344340000
R00380,closed,6132.58,1770265980000
R00325,closed,4823.63,1770386100000
R00171,closed,5250.6,1770667980000
R00159,closed,5305.07,1770510600000
R00237,closed,5869.14,1770522240000
R00348,closed,3754.03,1770484980000
R00107,closed,729.4,1770338700000
R00099,active,10410.73,1770564420000
R00311,dormant,6161.13,1770586920000
R00323,dormant,4151.28,1770274260000
R00265,dormant,6848.27,1770442080000
R00013,active,2349.74,1770540120000
R00185,closed,7823.73,1770273720000
R00207,active,6402.46,1770636000000
R00079,closed,3830.59,1770608280000
R00016,closed,4260.56,1770687420000
R00248,dormant,6636.6,1770577200000
R00385,closed,6000.61,1770308940000
R00086,closed,4339.57,1770159000000
R00294,active,6778.76,1770544140000
R00262,closed,3845.41,1770617400000
R00073,active,5551.15,1770542220000
R00138,dormant,5043.51,1770270960000
