row_id,status,balance,updated_at
R00330,active,7069.44,1770201840000
R00286,closed,4018.0,1770644760000
R00257,dormant,7588.89,1770432360000
R00337,closed,5655.48,1770454980000
R00331,dormant,4001.69,1770710400000
R00241,closed,1943.79,1770188460000
R00106,closed,5634.28,1770324420000
R00246,dormant,2010.35,1770510480000
R00114,active,4635.3,1770301380000
R00142,active,8321.3,1770088380000
R00112,active,5366.8,1770243120000
R00269,dormant,3784.75,1769996280000
R00342,active,5285.1,1770111600000
R00075,dormant,9632.57,1770271020000
R00180,closed,4091.92,1770155580000
R00259,dormant,2284.49,1770446820000
R00294,active,2968.53,1770174600000
R00071,active,1612.0,1770468360000
R00006,dormant,2835.12,1770354720000
R00396,active,6533.39,1770234180000
R00312,dormant,4148.89,1770536700000
R00334,active,5142.4,1770551340000
R00003,dormant,534.28,1770692580000
R00104,closed,1928.81,1770153780000
R00193,closed,5062.13,1770745920000
R00144,closed,4958.98,1770506160000
R00324,active,1692.62,1770395160000
R00223,dormant,5872.35,1770038280000
R00072,closed,2596.47,1770613800000
R00284,dormant,1602.06,1770101280000
R00025,active,9264.21,1770100800000
R00197,dormant,5918.71,1770444120000
R00103,dormant,4879.6,1770493620000
R00049,dormant,-1342.19,1770519360000
R00135,dormant,5415.49,1770493620000
R00073,dormant,3795.07,1770651420000
R00277,dormant,5122.72,1770706260000
R00397,closed,3827.49,1770327480000
R00069,closed,3898.0,1770307800000
R00362,closed,4490.34,1770496560000
R00039,closed,5469.96,1770047880000
R00287,closed,1730.33,1770228300000
R00147,dormant,8000.86,1770091500000
R00161,dormant,1902.98,1770222660000
R00017,closed,331.53,1770274980000
R00211,active,3903.35,1770455580000
R00102,dormant,3714.02,1770291000000
R00015,active,9897.41,1770486720000
R00121,dormant,3550.94,1770304200000
R00123,active,2207.02,1770568260000
R00163,closed,5214.36,1770684240000
R00341,active,4888.6,1770452400000
R00184,active,6941.24,1770512280000
R00047,closed,2429.22,1770127080000
R00236,active,5273.41,1770250260000
R00113,dormant,6372.97,1770337560000
R00366,active,8584.67,1770229980000
R00238,dormant,4603.71,1770452400000
R00149,active,3933.33,1770508140000
R00307,active,723.18,1770192360000
R00063,active,7041.44,1770550200000
R00010,closed,7394.82,1770508080000
R00230,active,1886.08,1770559740000
R00213,closed,3653.11,1770323460000
R00192,dormant,2434.85,1770120120000
R00067,dormant,2577.7,1770499800000
R00109,dormant,8073.26,1770118860000
R00387,active,6439.38,1770533460000
R00272,active,3001.3,1770433320000
R00212,closed,3204.73,1770072960000
R00032,dormant,3425.42,1770663480000
R00042,dormant,1488.6,1770611040000
R00081,dormant,6113.17,1770502680000
R00179,dormant,5965.64,1770244020000
R00038,closed,3123.47,1770634380000
R00318,closed,5035.79,1770555840000
R00014,closed,3595.56,1769952360000
R00126,closed,4510.94,1770339480000
R00052,closed,10274.43,1770534360000
R00275,active,5036.24,1770380400000
R00398,dormant,7319.12,1770284640000
R00068,closed,7045.89,1770497280000
R00303,closed,2707.23,1770364500000
R00289,dormant,6209.25,1770676140000
R00070,dormant,6302.24,1770325620000
R00321,closed,3870.67,1770354540000
R00188,active,9421.95,1770558300000
R00399,active,2449.57,1770280500000
R00364,closed,5595.0,1770737460000
R00089,active,5097.21,1770245640000
