row_id,b_val
R00000,-5.5521
R00001,-0.2812
R00002,-4.0222
R00003,-2.5059
R00005,-2.5852
R00006,-8.5313
R00007,2.7396
R00008,-4.6664
R00010,0.0114
R00011,-1.2033
R00012,9.8952
R00013,-8.257
R00014,1.3487
R00015,-6.0773
R00016,-6.4453
R00017,-2.5265
R00018,-8.855
R00019,-12.5245
R00021,-4.1232
R00022,-11.2061
R00024,-6.598
R00025,-8.3275
R00026,4.9103
R00029,-1.1304
R00030,0.354
R00031,-4.0818
R00033,-5.2297
R00035,-0.2214
R00036,1.5541
R00037,-3.6026
R00038,3.6526
R00039,2.3343
R00041,2.7917
R00042,-2.8744
R00043,-2.7407
R00045,4.0959
R00046,1.1616
R00047,-0.4255
R00048,0.6249
R00049,-9.3523
R00050,8.1882
R00051,-2.4347
R00052,-5.4751
R00053,-2.4213
R00054,4.8774
R00055,-5.2646
R00056,-1.1584
R00057,-4.8473
R00058,-4.3963
R00059,-4.1766
R00060,-4.8536
R00062,-0.6332
R00063,-4.8109
R00064,-9.3047
R00065,-5.9863
R00067,-5.6653
R00068,-4.568
R00069,-8.1481
R00070,-3.2683
R00071,-9.7867
R00072,1.2051
R00073,-3.3019
R00074,-0.232
R00076,-4.0355
R00077,-2.1833
R00078,-1.166
R00079,-1.3525
R00081,1.3176
R00083,-3.6112
R00085,-2.2514
R00086,-2.3221
R00087,-3.0731
R00088,-3.3071
R00091,-7.8215
R00093,1.0843
R00094,-6.2783
R00095,2.5672
R00096,-2.9684
R00097,-1.4776
R00098,2.3384
R00099,-4.855
R00100,3.8808
R00101,-1.2584
R00102,4.1545
R00103,-8.57
R00104,-4.9847
R00105,-2.031
R00106,-13.4224
R00107,-6.8044
R00108,6.385
R00109,-15.65
R00110,-5.2874
R00111,-2.9064
R00112,2.1448
R00114,-6.6221
R00117,-1.2414
R00118,-11.2396
R00119,-8.7796
R00120,-6.4049
R00121,-11.8793
R00122,3.2899
R00124,-4.1554
R00125,-10.8999
R00126,-5.5202
R00127,-8.5593
R00128,10.7312
R00130,0.4267
R00131,-4.0143
R00132,-6.7173
R00134,-2.0513
R00138,1.499
R00139,-0.2679
R00140,-5.4383
R00141,-3.3467
R00145,-2.462
R00148,-2.1338
R00149,-0.771
R00151,-0.7398
R00152,1.0833
R00153,-6.5008
R00154,-11.5788
R00155,1.6583
R00157,2.0327
R00158,1.6809
R00159,10.7986
R00160,4.8773
R00161,1.5608
R00166,-12.6309
R00167,0.9208
R00169,-3.8542
R00170,-7.0718
R00171,-3.7336
R00172,0.8116
R00175,-0.8334
R00177,1.6487
R00178,-8.7671
R00179,-3.6153
R00182,-5.4463
R00183,-5.2381
R00185,3.4759
R00187,-4.4557
R00188,-8.0068
R00189,-14.3566
R00190,-2.2359
R00191,3.0818
R00193,-8.7696
R00196,-5.2641
R00197,-3.673
R00198,-7.0399
R00200,-5.1811
R00203,-4.4792
R00204,-8.0427
R00205,0.5146
R00206,-3.6833
R00207,5.7983
R00208,2.7314
R00209,-2.0002
R00210,-8.7836
R00211,-8.9868
R00212,-2.8
R00213,1.6877
R00216,-4.2014
R00217,0.7472
R00218,-10.6522
R00219,-1.4893
R00220,-2.6235
R00221,-7.4208
R00222,-5.0005
R00223,5.2072
R00225,-5.5744
R00228,7.6286
R00229,-0.129
R00230,2.0641
R00231,-0.0359
R00232,-2.0122
R00233,-3.5886
R00234,-3.2679
R00235,2.8682
R00236,-3.9909
R00237,-3.2262
R00238,0.8286
R00239,0.0455
R00240,-8.2637
R00241,-3.3758
R00243,-4.7131
R00244,-6.8366
R00246,-3.9808
R00247,-2.7405
R00248,-6.8217
R00249,-11.7957
R00250,-0.0593
R00252,0.224
R00254,9.2162
R00255,-1.5168
R00256,-9.4667
R00257,-5.2892
R00258,-9.6294
R00260,3.0912
R00261,-5.3299
R00262,-5.7261
R00263,-3.468
R00264,-3.7511
R00266,-5.349
R00267,-8.7578
R00268,-2.2331
R00271,-11.1521
R00272,-4.1425
R00274,4.4248
R00275,-0.7181
R00276,1.4385
R00278,-3.154
R00280,-3.1285
R00281,-1.1657
R00282,-7.3214
R00283,-8.7639
R00285,-7.493
R00286,-8.4147
R00287,1.1975
R00289,-0.0153
R00290,-2.7796
R00293,3.1992
R00294,1.7751
R00295,-8.4251
R00296,3.2853
R00297,-7.1301
R00298,1.3279
R00300,-4.9327
R00301,-1.5238
R00304,-7.738
R00305,-3.0894
R00306,3.1506
R00307,-3.7869
R00308,-3.6749
R00309,-9.5467
R00310,-1.3667
R00312,-7.4961
R00313,6.6795
R00314,-5.5584
R00317,8.7223
R00318,-4.2379
