entity_id,f1,f2,f3,f4,f5
E0266,3.547861,3.721712,8.368044,9.128987,15.643705
E0142,14.633752,3.359703,2.558481,2.796403,4.510774
E0164,2.785906,6.739532,1.74358,0.692058,3.753685
E0036,24.59191,4.289987,4.843663,19.913537,53.829145
E0135,5.678778,8.858766,3.859301,2.159066,19.620641
E0296,6.221893,10.406273,5.859125,3.103442,6.169954
E0084,3.309999,18.485395,5.694787,4.851023,27.397773
E0154,23.551737,8.207359,21.802367,6.840214,5.815435
E0037,7.121777,20.408375,37.062123,6.154475,15.154636
E0282,25.872931,10.978138,2.88617,2.640312,1.398126
E0241,12.481345,3.825226,22.425602,2.095324,6.342551
E0000,9.979536,3.987817,63.357606,3.784406,5.268768
E0298,7.804527,4.535339,4.717283,2.651825,7.224312
E0068,5.830552,13.008396,3.654715,8.307628,11.257494
E0227,11.173693,5.455034,5.548328,8.385102,12.534421
E0192,31.009912,2.084912,19.621992,15.561889,13.932987
E0242,2.140704,5.523111,9.418277,5.39491,7.007338
E0152,7.483227,4.956698,2.020755,3.263926,11.488293
E0239,9.767414,5.35447,3.703937,13.344768,13.293888
E0185,75.097293,5.659055,1.499699,8.067234,6.039601
E0263,2.986539,7.11626,4.811607,14.665681,12.347213
E0119,33.148224,12.387428,12.604229,56.932284,4.076759
E0213,13.173909,7.30852,4.318768,9.542821,4.333512
E0086,5.452938,7.239845,58.163291,11.379144,11.578952
E0182,7.721309,8.873196,3.445645,19.11575,8.779195
E0091,6.425681,8.732278,7.563801,5.381684,12.394497
E0035,6.364938,19.121021,2.930839,12.453996,9.182257
E0293,1.068343,37.646193,29.43359,12.968164,16.247487
E0276,14.069314,13.798144,1.391627,16.567778,10.129264
E0222,3.236851,10.951362,6.469819,3.992839,0.718159
E0089,5.121972,4.954388,5.178885,5.519457,3.076331
E0243,10.077716,22.202578,36.193675,5.738596,5.25072
E0190,3.577394,3.531338,12.83106,7.496617,4.26849
E0259,5.368962,14.382637,2.55921,7.17555,20.324012
E0059,4.932918,1.830975,1.514584,4.799311,2.478674
E0187,3.267361,118.678716,8.934386,3.24496,4.025431
E0229,11.740031,6.441854,5.053416,12.950486,7.655363
E0046,7.343342,42.11944,3.913897,2.971464,15.604222
E0072,10.192846,1.525965,3.740996,4.210026,5.324189
E0137,3.452845,35.110353,11.189572,10.434062,19.91502
E0226,13.086621,11.117512,16.379551,13.014033,11.385698
E0117,28.426787,8.954975,6.753758,9.765903,8.168819
E0030,6.191021,7.833913,3.504844,3.223578,19.611453
E0150,5.538268,2.470182,9.073363,8.792597,16.910138
E0275,2.144977,6.374273,12.056547,6.229967,10.450132
E0278,4.369623,4.919023,8.255889,15.286565,28.208942
E0251,11.365079,5.580368,3.52277,4.326736,10.345373
E0029,7.846178,4.084009,6.679954,6.725648,4.560807
E0134,10.220823,16.801232,4.891089,8.108321,7.164711
E0033,4.714808,7.459053,4.270426,8.436694,6.972281
E0292,4.521837,16.677807,1.906456,11.48667,12.791064
E0273,4.835688,10.738258,8.562449,3.353113,4.376257
E0120,3.967703,2.051289,4.30148,2.790524,12.866458
E0021,16.241823,16.224904,1.168547,55.727209,5.120367
E0208,21.532698,3.020489,5.263808,26.030321,22.903779
E0011,4.14559,4.319323,11.827172,14.080349,14.865076
E0042,17.05387,46.067615,4.846568,3.59928,9.455611
E0115,1.850218,12.081426,5.944288,8.909507,10.616767
E0217,18.125075,10.361207,18.203301,13.756767,10.640223
E0129,7.370379,10.293427,5.884673,13.230446,13.652429
E0010,5.657657,6.800759,24.890573,32.237465,5.001582
E0116,3.804743,14.075946,10.976095,1.06472,21.152698
E0020,4.801756,3.229875,8.171731,4.799946,6.758049
E0221,13.993734,7.969298,4.780811,4.451592,5.470593
E0233,5.103713,44.760896,10.482785,5.247403,2.876089
E0090,15.627727,3.401022,6.636323,6.495026,3.397845
E0123,37.37609,4.46274,2.686874,6.748264,9.901372
