entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,7.3625,5.6838,5.1878,4.5581,3.6271,7.696
E0001,2026-01-01T00:00:00Z,11.4012,3.9786,6.0236,5.2108,8.4011,9.9327
E0002,2026-01-01T00:00:00Z,6.4146,3.2658,5.4774,4.7423,3.7157,12.9976
E0003,2026-01-01T00:00:00Z,8.1325,4.831,5.7983,8.0226,3.1948,9.8548
E0004,2026-01-01T00:00:00Z,7.7911,4.3973,6.6928,6.1978,3.9992,9.9033
E0005,2026-01-01T00:00:00Z,10.0344,2.5937,5.366,8.4049,6.0865,7.4625
E0006,2026-01-01T00:00:00Z,8.4259,2.7031,4.9348,5.6775,3.585,7.6762
E0007,2026-01-01T00:00:00Z,8.463,2.0766,5.9838,8.1591,5.8685,7.5478
E0008,2026-01-01T00:00:00Z,8.9603,0.8987,5.9186,3.5783,4.122,8.7425
E0009,2026-01-01T00:00:00Z,8.7731,1.5256,5.246,6.5498,6.5242,10.2334
E0010,2026-01-01T00:00:00Z,10.0416,3.7501,5.9508,5.0472,6.7382,7.2198
E0011,2026-01-01T00:00:00Z,8.2474,3.4809,6.5149,5.9535,5.1936,9.0734
E0012,2026-01-01T00:00:00Z,7.6527,4.54,4.9395,6.9194,4.4892,7.368
E0013,2026-01-01T00:00:00Z,7.1884,2.0026,6.4398,8.3192,3.8646,6.9731
E0014,2026-01-01T00:00:00Z,7.499,4.4303,5.9113,7.853,4.5443,7.4559
E0015,2026-01-01T00:00:00Z,7.6539,0.7306,5.8247,5.3225,2.7742,9.2949
E0016,2026-01-01T00:00:00Z,6.0674,3.3121,5.5177,10.3951,3.8987,9.7764
E0017,2026-01-01T00:00:00Z,8.9377,3.258,6.4104,8.8151,3.2561,9.0588
E0018,2026-01-01T00:00:00Z,8.1658,1.4218,6.3202,4.9607,8.1352,9.8926
E0019,2026-01-01T00:00:00Z,9.406,6.0186,4.9567,5.6848,4.0881,9.9336
E0020,2026-01-01T00:00:00Z,9.1395,4.557,6.1895,6.9072,4.6063,7.4544
E0021,2026-01-01T00:00:00Z,7.8834,3.0901,5.5437,9.8544,6.9281,6.9862
E0022,2026-01-01T00:00:00Z,7.681,1.7948,5.7392,10.7607,7.18,4.1641
E0023,2026-01-01T00:00:00Z,11.0005,2.5413,5.8521,8.526,3.0747,11.3354
E0024,2026-01-01T00:00:00Z,10.1866,1.7999,5.0812,9.7264,3.9787,6.3569
E0025,2026-01-01T00:00:00Z,8.4028,2.7499,6.2781,9.9641,1.7892,7.1905
E0026,2026-01-01T00:00:00Z,4.7034,4.2004,6.1362,8.0616,5.5172,9.2385
