account_id,event_time,sessions_7d
A0000,1767276784000,16
A0000,1767910212000,17
A0000,1768514618000,34
A0000,1769135035000,24
A0000,1769757156000,30
A0000,1770298097000,10
A0000,1770958537000,36
A0000,1771518614000,7
A0000,1772161621000,9
A0000,1772724985000,36
A0000,1773344118000,4
A0000,1773916553000,34
A0000,1774604754000,21
A0001,1767326696000,21
A0001,1767880144000,11
A0001,1768538041000,10
A0001,1769069385000,8
A0001,1769693943000,13
A0001,1770339261000,26
A0001,1770893545000,15
A0001,1771548756000,20
A0001,1772173977000,27
A0001,1772779573000,12
A0001,1773342611000,28
A0001,1773938268000,0
A0001,1774509493000,13
A0002,1767318999000,12
A0002,1767919207000,31
A0002,1768524594000,15
A0002,1769121818000,18
A0002,1769701660000,28
A0002,1770366252000,16
A0002,1770935545000,6
A0002,1771512486000,1
A0002,1772131099000,26
A0002,1772782759000,26
A0002,1773354481000,3
A0002,1773945405000,22
A0002,1774536693000,17
A0003,1767293396000,34
A0003,1767919518000,11
A0003,1768555022000,30
A0003,1769152804000,1
A0003,1769730126000,6
A0003,1770311848000,24
A0003,1770950740000,16
A0003,1771514945000,10
A0003,1772112708000,39
A0003,1772703648000,2
A0003,1773342067000,2
A0003,1773948657000,39
A0003,1774569360000,5
A0004,1767263239000,13
A0004,1767880642000,0
A0004,1768472240000,36
A0004,1769102950000,6
A0004,1769695209000,34
A0004,1770328648000,37
A0004,1770900594000,9
A0004,1771559821000,8
A0004,1772098967000,27
A0004,1772749065000,20
A0004,1773340759000,6
A0004,1773957952000,17
A0004,1774527837000,5
A0005,1767334372000,13
A0005,1767969490000,11
A0005,1768578005000,39
A0005,1769145306000,6
A0005,1769776511000,38
A0005,1770344822000,29
A0005,1770973212000,11
A0005,1771571336000,11
A0005,1772230220000,32
A0005,1772760165000,33
A0005,1773417032000,32
A0005,1774029342000,35
A0005,1774602952000,34
A0006,1767308566000,29
A0006,1767884508000,33
A0006,1768467188000,17
A0006,1769098003000,19
A0006,1769702736000,31
A0006,1770328162000,30
A0006,1770923418000,4
A0006,1771547436000,16
A0006,1772143349000,11
A0006,1772681224000,8
A0006,1773292341000,17
A0006,1773950615000,8
A0006,1774541798000,1
A0007,1767260316000,31
A0007,1767903284000,31
A0007,1768532550000,4
A0007,1769131517000,19
A0007,1769735355000,37
A0007,1770303562000,5
A0007,1770880080000,27
A0007,1771562610000,9
A0007,1772122239000,19
A0007,1772711264000,22
A0007,1773315087000,1
A0007,1773921286000,36
A0007,1774573773000,7
A0008,1767284058000,11
A0008,1767851956000,1
A0008,1768482781000,31
A0008,1769086744000,37
A0008,1769688522000,35
A0008,1770277572000,27
A0008,1770934962000,25
A0008,1771528563000,16
A0008,1772078566000,27
A0008,1772738269000,33
A0008,1773330669000,11
A0008,1773972233000,29
A0008,1774548018000,18
A0009,1767265687000,5
A0009,1767931581000,15
A0009,1768519851000,29
A0009,1769142958000,22
A0009,1769743748000,29
A0009,1770289504000,13
A0009,1770924806000,18
A0009,1771580450000,30
A0009,1772148259000,8
A0009,1772774864000,33
A0009,1773396228000,5
A0009,1773983908000,30
A0009,1774542160000,16
A0010,1767301425000,21
A0010,1767923377000,3
A0010,1768492002000,6
A0010,1769121988000,8
A0010,1769737156000,39
A0010,1770348364000,15
A0010,1770973746000,36
A0010,1771532835000,1
A0010,1772190764000,6
A0010,1772796727000,1
A0010,1773341246000,22
A0010,1773940799000,25
A0010,1774598431000,15
A0011,1767323215000,35
A0011,1767957989000,19
A0011,1768601689000,7
A0011,1769163351000,2
A0011,1769742302000,26
A0011,1770378367000,15
A0011,1771012559000,25
A0011,1771583940000,1
A0011,1772200675000,35
A0011,1772780810000,20
A0011,1773413787000,25
A0011,1773992153000,17
A0011,1774583795000,24
A0012,1767288927000,4
A0012,1767896781000,39
A0012,1768510495000,18
A0012,1769168953000,2
A0012,1769757862000,8
A0012,1770387386000,4
A0012,1770953059000,3
A0012,1771575320000,27
A0012,1772157651000,4
A0012,1772765954000,6
A0012,1773362910000,32
A0012,1774012163000,29
A0012,1774606131000,2
A0013,1767342947000,6
A0013,1767968529000,30
A0013,1768537663000,25
A0013,1769151196000,28
A0013,1769708119000,16
A0013,1770378325000,30
A0013,1770971997000,28
A0013,1771533066000,27
A0013,1772138816000,33
A0013,1772752135000,36
A0013,1773404846000,11
A0013,1774008654000,20
A0013,1774548142000,20
A0014,1767328588000,23
A0014,1767979351000,32
A0014,1768533756000,38
A0014,1769129500000,17
A0014,1769745307000,38
A0014,1770343175000,19
A0014,1770950799000,8
A0014,1771537320000,24
A0014,1772189146000,20
A0014,1772774645000,38
A0014,1773418391000,24
A0014,1773958286000,27
A0014,1774566040000,37
A0015,1767340442000,5
A0015,1767929439000,0
A0015,1768511155000,30
A0015,1769166898000,0
A0015,1769744900000,29
A0015,1770399685000,34
A0015,1770967979000,20
A0015,1771556353000,10
A0015,1772214749000,35
A0015,1772828344000,27
A0015,1773394644000,10
A0015,1774022395000,37
A0015,1774643679000,19
A0016,1767340820000,29
A0016,1767896691000,25
A0016,1768471509000,34
A0016,1769075518000,34
A0016,1769755124000,4
A0016,1770339984000,25
A0016,1770922683000,39
A0016,1771574431000,21
A0016,1772126575000,17
A0016,1772750341000,0
A0016,1773351826000,18
A0016,1773979237000,25
A0016,1774598524000,31
A0017,1767383046000,3
A0017,1767925747000,8
A0017,1768538730000,30
A0017,1769158746000,10
A0017,1769746458000,6
A0017,1770400623000,39
A0017,1770975521000,1
A0017,1771570191000,5
A0017,1772136655000,7
A0017,1772791550000,22
A0017,1773412526000,0
A0017,1774004202000,8
A0017,1774631604000,31
A0018,1767318719000,20
A0018,1767899994000,12
A0018,1768476257000,26
A0018,1769103127000,33
A0018,1769684313000,36
A0018,1770345152000,24
A0018,1770914520000,22
A0018,1771493623000,37
A0018,1772163453000,31
A0018,1772765259000,24
A0018,1773349153000,16
A0018,1773970878000,39
A0018,1774520192000,15
A0019,1767275553000,37
A0019,1767911942000,37
A0019,1768478511000,35
A0019,1769076319000,28
A0019,1769735096000,17
A0019,1770312193000,33
A0019,1770933039000,34
A0019,1771495070000,15
A0019,1772118265000,14
A0019,1772761568000,5
A0019,1773358157000,29
A0019,1773905859000,26
A0019,1774582872000,7
A0020,1767379066000,16
A0020,1767995546000,12
A0020,1768553044000,31
A0020,1769191364000,19
A0020,1769729878000,12
A0020,1770370010000,16
A0020,1770947058000,30
A0020,1771570202000,19
A0020,1772153703000,2
A0020,1772781616000,26
A0020,1773425470000,26
A0020,1774025815000,30
A0020,1774630648000,30
A0021,1767261444000,17
A0021,1767926101000,3
A0021,1768493563000,14
A0021,1769070407000,35
A0021,1769681142000,23
A0021,1770313037000,16
A0021,1770924150000,22
A0021,1771486122000,27
A0021,1772095516000,15
A0021,1772769038000,21
A0021,1773336036000,34
A0021,1773938109000,8
A0021,1774551556000,18
A0022,1767363982000,11
A0022,1767945534000,17
A0022,1768516310000,36
A0022,1769177011000,9
A0022,1769752624000,6
A0022,1770354792000,11
A0022,1770975112000,14
A0022,1771564662000,1
A0022,1772132216000,33
A0022,1772763576000,39
A0022,1773374694000,2
A0022,1773998748000,24
A0022,1774620691000,5
A0023,1767300685000,12
A0023,1767938465000,22
A0023,1768508279000,0
A0023,1769130692000,38
A0023,1769710967000,14
A0023,1770380659000,30
A0023,1770969454000,28
A0023,1771587530000,21
A0023,1772190603000,13
A0023,1772795653000,21
A0023,1773366655000,10
A0023,1773995862000,29
A0023,1774625095000,21
A0024,1767358890000,28
A0024,1767973154000,33
A0024,1768600312000,36
A0024,1769139595000,18
A0024,1769797913000,30
A0024,1770357575000,30
A0024,1770945323000,35
A0024,1771601460000,20
A0024,1772218753000,26
A0024,1772751231000,7
A0024,1773429253000,10
A0024,1773988711000,39
A0024,1774601954000,34
A0025,1767377673000,13
A0025,1767932400000,22
A0025,1768512582000,4
A0025,1769164175000,16
A0025,1769780910000,24
A0025,1770384023000,0
A0025,1770978639000,14
A0025,1771563536000,18
A0025,1772186931000,11
A0025,1772816603000,29
A0025,1773398490000,15
A0025,1773983240000,39
A0025,1774635446000,30
A0026,1767307497000,1
A0026,1767929785000,35
A0026,1768527974000,38
A0026,1769157661000,4
A0026,1769733949000,10
A0026,1770333540000,9
A0026,1771008926000,20
A0026,1771563266000,22
A0026,1772188158000,4
A0026,1772765178000,6
A0026,1773408882000,31
A0026,1773959074000,21
A0026,1774561958000,26
A0027,1767345279000,19
A0027,1767981851000,39
A0027,1768585097000,31
A0027,1769169497000,34
A0027,1769804775000,0
A0027,1770348282000,35
A0027,1770942712000,12
A0027,1771606465000,34
A0027,1772175000000,16
A0027,1772774799000,34
A0027,1773441663000,37
A0027,1773973363000,9
A0027,1774628753000,3
A0028,1767287200000,33
A0028,1767884960000,5
A0028,1768506762000,24
A0028,1769083728000,8
A0028,1769674709000,1
A0028,1770330554000,21
A0028,1770900397000,25
A0028,1771563513000,14
A0028,1772116508000,20
A0028,1772727754000,38
A0028,1773336717000,14
A0028,1773907479000,34
A0028,1774520097000,2
A0029,1767337285000,38
A0029,1767986441000,39
A0029,1768543804000,34
A0029,1769141666000,15
A0029,1769814814000,5
A0029,1770407353000,29
A0029,1770944266000,5
A0029,1771569317000,0
A0029,1772198281000,1
A0029,1772788814000,38
A0029,1773411190000,8
A0029,1773995170000,14
A0029,1774624209000,18
A0030,1767280859000,35
A0030,1767870541000,17
A0030,1768531468000,26
A0030,1769052328000,0
A0030,1769689812000,3
A0030,1770300570000,23
A0030,1770942376000,0
A0030,1771543977000,18
A0030,1772128816000,22
A0030,1772716163000,14
A0030,1773295664000,12
A0030,1773906288000,35
A0030,1774576844000,11
A0031,1767302230000,4
A0031,1767898270000,4
A0031,1768525808000,7
A0031,1769157993000,10
A0031,1769727854000,9
A0031,1770332965000,22
A0031,1770905336000,8
A0031,1771543475000,37
A0031,1772195480000,0
A0031,1772798226000,6
A0031,1773399176000,0
A0031,1773989175000,6
A0031,1774562133000,2
A0032,1767360229000,7
A0032,1767982260000,25
A0032,1768590382000,27
A0032,1769137195000,27
A0032,1769758383000,13
A0032,1770409323000,29
A0032,1770979387000,4
A0032,1771587349000,9
A0032,1772223838000,31
A0032,1772786142000,0
A0032,1773386423000,37
A0032,1773994954000,39
A0032,1774639885000,16
A0033,1767389068000,11
A0033,1767912381000,38
A0033,1768564085000,16
A0033,1769150404000,19
A0033,1769748205000,14
A0033,1770394120000,35
A0033,1771010426000,26
A0033,1771588568000,10
A0033,1772148777000,31
A0033,1772771764000,2
A0033,1773362702000,34
A0033,1773960445000,37
A0033,1774575556000,7
A0034,1767318903000,21
A0034,1767951482000,1
A0034,1768579991000,34
A0034,1769154974000,15
A0034,1769730892000,19
A0034,1770386850000,22
A0034,1770982599000,17
A0034,1771548710000,0
A0034,1772151122000,28
A0034,1772808119000,22
A0034,1773379883000,15
A0034,1774016087000,13
A0034,1774572319000,8
A0035,1767298456000,35
A0035,1767941228000,15
A0035,1768549460000,27
A0035,1769118297000,8
