row_id,status,balance,updated_at
R00328,active,4642.37,1770474360000
R00267,active,938.95,1770251580000
R00068,dormant,4955.62,1769992020000
R00348,dormant,4005.82,1770041160000
R00134,active,4401.26,1770501600000
R00042,closed,1407.66,1770012840000
R00014,dormant,4969.57,1770043140000
R00056,closed,5095.03,1770284940000
R00190,active,5268.06,1770078420000
R00026,active,1088.39,1770230160000
R00147,closed,11206.88,1770453120000
R00121,closed,7441.03,1770435060000
R00362,active,6786.56,1770298440000
R00133,active,8745.4,1770091260000
R00333,closed,7724.16,1770166800000
R00337,closed,5466.55,1770106320000
R00008,dormant,14.66,1770363480000
R00330,closed,6355.34,1770045480000
R00181,active,5809.65,1770194820000
R00050,dormant,4589.05,1770215100000
R00058,dormant,1624.47,1770332520000
R00005,dormant,3927.27,1770187260000
R00191,closed,4932.76,1770027540000
R00331,closed,8834.92,1770448860000
R00077,closed,5887.72,1770205020000
R00345,active,7237.9,1769966220000
R00022,closed,5475.23,1770191820000
R00241,closed,5402.15,1770403500000
R00297,dormant,-764.5,1770244800000
R00044,active,7355.6,1770243780000
R00254,closed,4927.93,1770444360000
R00179,dormant,4482.15,1770309120000
R00137,active,4732.48,1770125520000
R00253,closed,5280.72,1770363600000
R00280,dormant,5065.52,1770064680000
R00305,active,3824.08,1770335820000
R00169,closed,4423.04,1770330240000
R00336,active,3070.46,1770476100000
R00321,dormant,6554.47,1769947500000
R00239,dormant,8443.24,1770132480000
R00143,dormant,5677.49,1770135120000
R00264,active,3931.37,1770493020000
R00017,closed,4293.32,1769960340000
R00371,dormant,4576.65,1770402300000
R00238,closed,9106.9,1770307500000
R00004,dormant,8164.25,1769957580000
R00060,dormant,3751.66,1770254280000
R00097,closed,2693.35,1770110760000
R00091,active,6161.01,1769977860000
R00396,active,3336.34,1770427440000
R00093,dormant,4427.48,1770062880000
R00344,dormant,6011.05,1770133380000
R00138,closed,4078.32,1770015900000
R00119,dormant,3735.83,1770073680000
R00383,closed,7195.82,1769961780000
R00161,active,2919.91,1770292680000
R00055,dormant,3029.98,1770201360000
R00210,active,2442.64,1769929560000
R00117,active,1611.56,1770395040000
R00105,active,5240.96,1770411660000
R00298,closed,1600.83,1770401160000
R00041,dormant,2057.53,1770066540000
R00274,closed,6277.87,1770035280000
R00364,closed,4336.89,1770039180000
R00208,dormant,8284.89,1770149640000
R00221,closed,3706.03,1770144240000
R00170,dormant,3559.13,1770395340000
R00293,closed,4342.38,1770442500000
R00370,dormant,4118.68,1770344100000
R00184,dormant,4489.66,1770263640000
R00247,active,7910.39,1770334140000
R00299,closed,5871.09,1770421620000
R00031,dormant,5114.94,1770318840000
R00071,dormant,4913.78,1770304920000
R00195,closed,4598.97,1770039420000
R00035,active,7742.14,1770075660000
R00367,active,9093.82,1770254640000
R00386,dormant,5017.33,1769982600000
R00186,active,8033.56,1770415860000
R00108,active,2510.5,1769936400000
R00088,closed,5992.3,1770501960000
R00255,active,3621.41,1770146520000
R00016,closed,6381.82,1770058200000
R00306,active,1824.47,1770466680000
R00032,active,4226.43,1769984940000
R00271,active,8683.15,1769955060000
R00015,active,5212.07,1770014700000
R00373,closed,5386.33,1770102840000
R00381,active,7398.2,1770214560000
R00347,dormant,4024.7,1770200820000
R00122,closed,4048.0,1770217440000
R00340,closed,8143.58,1770373500000
R00083,dormant,6874.59,1770326760000
R00258,closed,7281.35,1769977560000
R00269,closed,3351.8,1770191880000
R00205,closed,5026.69,1770092940000
R00084,active,4349.54,1769976540000
R00079,closed,5704.24,1770414900000
R00309,dormant,7235.5,1770310560000
R00279,active,5959.27,1770428040000
R00054,closed,6947.53,1770307320000
R00313,active,4181.87,1770370260000
R00378,active,4937.83,1770382800000
R00207,dormant,5513.0,1769973480000
R00003,active,2865.41,1770157860000
R00040,dormant,2153.56,1770268020000
R00363,dormant,4501.34,1769942820000
R00351,dormant,7094.9,1770467640000
R00369,closed,6145.85,1770497460000
R00358,closed,2688.71,1770221220000
R00038,dormant,7527.74,1770073800000
R00368,dormant,4197.54,1770241020000
R00144,active,539.15,1770194520000
R00394,closed,4104.8,1769971980000
R00251,closed,3871.45,1770311940000
R00085,active,1707.63,1769972220000
R00234,active,7721.66,1770323820000
R00307,closed,8141.8,1769980380000
R00212,dormant,409.8,1770169080000
R00204,dormant,2737.12,1770270660000
R00131,active,6198.94,1769946120000
R00193,dormant,5079.34,1770453480000
R00361,dormant,3233.83,1770108540000
R00001,closed,5897.47,1770089760000
R00034,active,2139.42,1770389280000
R00219,closed,6563.41,1770457380000
R00129,active,4849.21,1770309600000
R00120,closed,2330.88,1770147240000
R00270,closed,6291.47,1770274080000
R00177,active,4615.8,1770150120000
R00066,dormant,3745.3,1770131700000
R00245,dormant,1627.72,1770133920000
R00024,active,5291.98,1769997780000
R00329,closed,9595.29,1770396780000
R00152,active,4439.19,1770355680000
R00325,dormant,2247.4,1770054540000
R00366,dormant,7242.51,1770114480000
R00151,closed,8163.53,1770459960000
R00278,active,3065.95,1770253200000
R00000,active,4664.38,1770046980000
R00132,active,6827.91,1770204420000
R00343,dormant,4374.64,1770199740000
R00173,dormant,3658.04,1770015900000
R00130,dormant,4976.25,1770430200000
R00260,dormant,3974.42,1770461640000
R00275,closed,5807.21,1769943300000
R00080,dormant,4963.44,1770275100000
R00073,dormant,3212.65,1770421920000
R00065,dormant,5787.21,1770130200000
R00124,closed,520.01,1769904480000
R00109,closed,4948.97,1770262380000
R00139,active,4951.37,1769973240000
R00178,closed,3132.76,1770139320000
R00388,active,4256.51,1769997900000
R00318,closed,5768.71,1769948760000
R00112,closed,3346.63,1769914680000
R00317,active,874.07,1770391620000
R00167,active,8315.62,1770102180000
R00338,active,5515.31,1770131880000
R00087,closed,3591.41,1770069060000
R00206,dormant,6864.98,1770045900000
R00250,closed,5270.46,1770124800000
R00171,dormant,5681.11,1770352260000
R00199,dormant,3076.34,1770207240000
R00286,dormant,2173.34,1770110760000
R00057,dormant,7081.57,1770490920000
R00283,dormant,7885.4,1770397260000
R00142,active,7394.97,1770233100000
R00175,active,7183.64,1770233820000
R00341,dormant,4366.61,1770031500000
R00387,dormant,1677.0,1770169800000
R00196,closed,5497.74,1770491580000
R00141,active,896.05,1770073200000
R00126,dormant,6042.02,1770441780000
R00240,dormant,6117.24,1770056520000
R00029,active,4492.25,1770419100000
R00359,active,2629.74,1770356760000
R00027,active,4046.91,1770217740000
R00047,closed,6548.97,1770070500000
R00339,closed,9642.51,1770300120000
R00160,dormant,3262.82,1770489180000
R00019,active,7054.26,1770138840000
R00158,closed,5006.65,1770220500000
R00350,active,3627.88,1770152040000
R00314,closed,7367.72,1770453420000
R00045,closed,5743.31,1770045960000
R00103,closed,9529.29,1769991300000
R00215,dormant,5650.86,1770018720000
R00398,dormant,4263.12,1770140400000
R00092,dormant,9665.84,1770054000000
R00324,dormant,5728.55,1770403140000
R00393,closed,2242.02,1770018180000
R00372,active,2825.27,1770408600000
R00230,dormant,7959.5,1770458760000
R00277,closed,2879.29,1770240660000
R00185,dormant,3107.26,1770405780000
R00061,dormant,10020.85,1770112800000
R00127,dormant,6607.5,1769926980000
R00030,active,3846.26,1770473940000
R00276,closed,5065.97,1770442620000
