account_id,event_time,amount,balance
A0000,1767257198000,7.56,5825.65
A0000,1768165344000,17.72,5721.53
A0000,1769403989000,23.47,5294.81
A0000,1769448829000,34.71,5904.04
A0000,1770384860000,19.4,5823.38
A0000,1771090408000,157.88,5970.57
A0000,1773216667000,29.51,5974.0
A0000,1774224707000,9.56,5814.99
A0001,1767252167000,107.33,5614.16
A0001,1768275500000,22.16,5374.27
A0001,1771677143000,115.07,5148.02
A0001,1772133909000,54.31,5204.99
A0001,1772401257000,20.52,5854.38
A0001,1774370152000,9.68,5231.25
A0002,1767273206000,49.81,4613.54
A0002,1767751019000,33.76,4816.1
A0002,1769301992000,16.08,4710.89
A0002,1769406273000,37.29,4252.72
A0002,1771002194000,42.36,4280.24
A0002,1774604818000,29.73,3503.53
A0002,1774607490000,61.28,4336.99
A0003,1767308515000,49.69,3688.62
A0003,1770022889000,32.64,3588.25
A0003,1770155690000,29.84,3911.41
A0003,1770375944000,66.71,3963.81
A0003,1773698568000,74.83,3668.5
A0003,1774248196000,5.96,3490.75
A0004,1767238545000,35.94,5850.43
A0004,1767579510000,37.34,6133.15
A0004,1769543181000,63.1,5208.17
A0004,1770008807000,8.53,5185.07
A0004,1772243810000,69.27,6155.34
A0004,1774472264000,113.13,6324.53
A0005,1767290287000,31.84,3096.89
A0005,1767533932000,36.93,3483.67
A0005,1768509450000,24.09,3516.94
A0005,1771115710000,233.2,3392.31
A0005,1773922024000,54.77,3740.95
A0005,1773957829000,11.86,3984.91
A0006,1767303556000,25.38,5885.4
A0006,1768056757000,116.33,5057.67
A0006,1769410673000,23.1,5893.32
A0006,1770968030000,33.62,5621.84
A0006,1771360653000,109.14,5016.08
A0006,1771614862000,8.84,4937.53
A0006,1773070245000,144.98,4965.24
A0006,1774537301000,33.73,4297.59
A0007,1767241145000,86.96,4712.58
A0007,1767946033000,9.11,4335.07
A0007,1768057817000,174.52,4661.14
A0007,1769867239000,3.8,4954.42
A0007,1773022337000,14.62,5134.68
A0007,1773625604000,31.98,4664.04
A0008,1767283917000,32.7,636.42
A0008,1767654699000,2.51,692.47
A0008,1769507461000,39.8,797.26
A0008,1770731763000,137.42,921.97
A0008,1773744892000,35.86,1808.61
A0008,1774990537000,39.51,2357.8
A0009,1767282579000,17.28,6590.5
A0009,1767432525000,19.98,6381.13
A0009,1768733692000,53.25,6065.05
A0009,1769426227000,29.64,6068.65
A0009,1769465182000,45.39,5732.96
A0009,1771580578000,21.35,6232.72
A0009,1772843551000,39.24,6118.26
A0009,1773933376000,13.71,6387.47
A0010,1767305439000,8.39,3490.82
A0010,1768073076000,26.96,3011.55
A0010,1771072942000,49.42,3170.04
A0010,1773126514000,72.74,2442.33
A0010,1773324090000,25.31,2323.8
A0011,1767308466000,12.48,5355.88
A0011,1770032019000,7.15,4946.13
A0011,1770696309000,47.75,5094.07
A0011,1770696309000,47.75,5094.07
A0011,1770723556000,5.85,5482.93
A0011,1771001787000,70.61,4957.55
A0011,1773517075000,45.96,4819.92
A0011,1774428858000,131.61,5235.86
A0012,1767290787000,38.23,5993.47
A0012,1769141078000,18.21,5759.01
A0012,1770457484000,11.36,5324.96
A0012,1772976678000,22.8,4120.86
A0012,1773583510000,119.82,4315.41
A0013,1767229505000,68.83,6708.72
A0013,1768320266000,80.04,6966.67
A0013,1768851973000,39.12,7111.15
A0013,1768870391000,22.48,7192.0
A0013,1769865352000,46.48,6690.14
A0013,1770828120000,25.49,6356.49
A0013,1771166916000,82.64,6035.06
A0013,1773892434000,20.12,6256.45
A0014,1767304731000,89.59,3781.35
A0014,1767611275000,11.65,4353.53
A0014,1769320981000,261.54,4559.79
A0014,1771793734000,24.14,4831.6
A0014,1774245928000,35.9,5023.9
A0015,1767291067000,10.46,4544.29
A0015,1767734271000,14.69,4283.75
A0015,1769327641000,92.27,4801.39
A0015,1771075146000,37.47,4595.3
A0015,1771218055000,17.68,4173.98
A0015,1771999349000,35.86,4282.83
A0015,1773259664000,36.29,4448.37
A0016,1767279994000,9.52,1211.49
A0016,1767486474000,130.83,2093.27
A0016,1771377753000,48.74,1837.89
A0016,1771444633000,21.57,2389.65
A0016,1773054442000,22.01,2021.72
A0016,1774835031000,10.29,1780.54
A0017,1767262887000,43.38,2563.4
A0017,1767526549000,588.53,2715.98
A0017,1771842115000,11.95,3085.21
A0017,1772341823000,132.37,2850.18
A0017,1772341823000,132.37,2850.18
A0017,1773642296000,38.25,2602.27
A0017,1773890553000,11.24,2646.4
A0018,1767251342000,11.78,5264.55
A0018,1767419464000,7.84,5770.74
A0018,1768198858000,7.42,5414.83
A0018,1768539968000,30.02,5812.83
A0018,1772047491000,22.34,5648.25
A0018,1772064528000,60.98,6136.66
A0018,1772620175000,36.86,6412.47
A0018,1773260061000,14.94,5671.54
A0018,1774326720000,62.39,5537.14
A0019,1767272553000,97.33,4520.38
A0019,1770569168000,31.22,5037.83
A0019,1770905460000,5.4,4676.25
A0019,1773344466000,15.01,4860.84
A0019,1774692702000,22.2,5399.73
A0020,1767263305000,95.85,4604.36
A0020,1768607160000,17.9,5084.77
A0020,1770759368000,78.67,5320.94
A0020,1770893081000,36.79,5519.54
A0020,1771670112000,32.92,5292.35
A0020,1774519589000,125.14,4200.34
A0020,1774519589000,125.14,4200.34
A0020,1774635018000,5.18,4038.68
A0021,1767271037000,69.48,5735.54
A0021,1769685135000,337.79,5954.51
A0021,1770850701000,28.67,5433.72
A0021,1771434391000,72.53,4221.72
A0021,1771736168000,31.56,4990.29
A0021,1774590003000,18.93,4701.18
A0022,1767233206000,19.27,4518.59
A0022,1768463287000,18.8,4368.93
A0022,1768505842000,33.04,4549.34
A0022,1769131772000,7.05,4236.89
A0022,1770430788000,51.45,4353.5
A0022,1772167135000,11.93,3881.96
A0022,1774709354000,29.45,3939.0
A0022,1774808263000,56.69,3626.48
A0023,1769152010000,19.12,2234.77
A0023,1769771717000,59.67,2421.07
A0023,1769781077000,46.76,2915.35
A0023,1770152928000,54.43,2649.17
A0023,1770716258000,16.32,3575.72
A0023,1771721001000,25.35,4112.54
A0023,1771721001000,25.35,4112.54
A0023,1772565211000,24.65,4198.76
A0023,1773278685000,289.01,4501.58
A0024,1767305751000,24.02,3436.7
A0024,1767714230000,53.41,3576.66
A0024,1767714230000,53.41,3576.66
A0024,1768196483000,45.48,4042.83
A0024,1768898141000,442.61,3563.27
A0024,1770883058000,93.26,4398.66
A0024,1771741788000,113.51,4446.72
A0024,1773813684000,36.58,4667.1
A0025,1767230458000,56.34,5254.46
A0025,1767463036000,69.19,5148.09
A0025,1767463036000,69.19,5148.09
A0025,1767719078000,50.56,5631.0
A0025,1768996010000,134.11,5722.23
A0025,1769896181000,162.01,6056.97
A0025,1771775470000,43.71,6244.25
A0025,1772329805000,23.76,5734.36
A0025,1774897511000,59.22,5749.0
A0026,1767285186000,21.39,6228.38
A0026,1768477640000,67.67,6233.78
A0026,1770693761000,66.36,5571.5
