row_id,status,balance,updated_at
R00149,closed,4200.77,1770398280000
R00218,active,6231.06,1770408420000
R00382,active,8107.68,1770466380000
R00105,closed,4993.54,1770030120000
R00113,closed,5371.26,1770062400000
R00281,active,6346.26,1770282300000
R00371,active,2849.77,1770269040000
R00139,dormant,5397.67,1770032220000
R00166,closed,5112.05,1770434820000
R00224,closed,3720.39,1770309180000
R00250,active,2999.34,1770090720000
R00052,dormant,9316.23,1770485160000
R00265,dormant,7254.87,1769927880000
R00185,active,5874.16,1770235260000
R00199,active,4086.24,1770018180000
R00200,closed,3944.33,1770435000000
R00178,closed,6946.54,1770043440000
R00158,closed,5444.51,1770250740000
R00049,closed,-847.78,1770263700000
R00195,dormant,4552.78,1770258540000
R00340,active,3631.67,1770488880000
R00074,dormant,5677.5,1770159480000
R00215,closed,6535.75,1770451320000
R00089,closed,4295.61,1770114840000
R00342,closed,4681.17,1769975460000
R00269,closed,3670.09,1769986080000
R00295,closed,6645.67,1770022380000
R00093,active,7035.42,1769959020000
R00107,dormant,3793.59,1770290580000
R00073,dormant,4356.98,1770364440000
R00142,active,7555.75,1769920020000
R00120,dormant,5496.8,1770183300000
R00397,dormant,4004.57,1770273360000
R00082,dormant,7593.7,1770272340000
R00051,closed,4137.16,1770288300000
R00338,active,6848.66,1770435300000
R00064,dormant,5555.36,1770289680000
R00235,active,4310.56,1770259500000
R00225,dormant,8896.13,1770432660000
R00126,closed,4400.06,1770217680000
R00267,dormant,4117.29,1769964180000
R00214,dormant,2207.51,1769972640000
R00369,dormant,5588.81,1770384300000
R00021,active,6707.9,1770205380000
R00383,dormant,5021.37,1769978400000
R00160,closed,5873.09,1770183120000
R00344,active,2568.03,1770009720000
R00276,closed,6826.63,1770441900000
R00025,dormant,7938.79,1769949000000
R00018,closed,5416.35,1770418680000
R00368,active,3516.59,1770434940000
R00324,closed,3111.17,1770258300000
R00095,closed,6004.21,1770366240000
R00026,closed,3992.59,1770220680000
R00189,dormant,2603.73,1769963940000
R00246,active,2217.93,1770343320000
R00254,dormant,7684.21,1770375180000
R00359,active,6412.91,1770380220000
R00315,closed,3792.28,1770027780000
R00000,active,6031.04,1770177300000
R00345,active,7422.65,1770348000000
R00090,dormant,6414.66,1770417600000
R00357,active,1981.58,1770403260000
R00115,dormant,8062.04,1770261660000
R00236,dormant,5410.3,1770139200000
R00159,active,5602.32,1770267540000
R00336,active,6107.05,1770381060000
R00101,dormant,6890.15,1769905020000
R00244,closed,5605.57,1770018240000
R00005,dormant,4239.92,1770471660000
R00261,active,3506.42,1770291480000
R00059,active,5458.53,1770257580000
R00167,dormant,6326.69,1770157320000
R00299,dormant,2411.5,1769995860000
R00079,dormant,8715.72,1770053160000
R00161,active,2480.55,1770107700000
R00321,dormant,5415.17,1770342660000
R00033,closed,-2484.63,1769996040000
R00219,closed,4143.9,1770254580000
R00057,dormant,3239.88,1770330720000
R00310,active,4844.78,1770374640000
R00130,dormant,4802.23,1769982660000
R00012,dormant,5519.39,1770232800000
R00238,dormant,5584.85,1770332880000
R00048,dormant,6393.31,1770122940000
R00060,dormant,4706.76,1770417480000
R00028,closed,5788.47,1770332040000
R00384,active,3509.01,1770207240000
R00014,closed,3388.05,1769945820000
R00372,dormant,3810.86,1770007140000
R00280,closed,6851.97,1770395220000
R00038,active,3502.64,1770376440000
R00136,dormant,3097.04,1770273960000
R00083,closed,5385.53,1770290220000
R00207,dormant,4480.22,1769927040000
R00146,dormant,5271.78,1769961060000
R00176,active,5418.28,1770276240000
R00179,active,6294.63,1770051480000
R00286,active,2984.59,1770420660000
R00380,dormant,5953.73,1770487980000
R00047,dormant,2382.66,1769952420000
R00151,dormant,-114.46,1770115200000
R00088,active,591.07,1770021900000
R00188,dormant,8443.98,1770377580000
R00378,dormant,6145.83,1770105780000
R00131,dormant,5121.86,1769947260000
R00270,dormant,4632.19,1770328620000
R00201,dormant,5096.92,1770490260000
R00055,dormant,4940.52,1770346440000
R00187,closed,5439.55,1770339780000
R00263,active,971.15,1770408900000
R00100,active,5774.73,1769940900000
R00121,closed,3600.23,1770075780000
R00117,active,1919.08,1770422220000
R00015,dormant,8353.15,1770206700000
R00099,dormant,3679.39,1770404580000
R00318,active,3866.53,1770481860000
R00056,active,5412.46,1770187260000
R00007,active,7067.13,1770329280000
R00164,closed,2222.56,1770292500000
R00245,closed,7438.33,1770004680000
R00091,dormant,4390.94,1770097260000
R00097,active,2647.99,1770079920000
R00170,active,3343.24,1769976720000
R00285,dormant,987.93,1770470340000
R00306,closed,7041.97,1770253380000
R00363,closed,4724.03,1769981580000
R00274,active,1627.26,1770398100000
R00044,closed,434.94,1770490500000
R00192,closed,3624.52,1770020520000
R00297,active,4679.24,1770090060000
R00283,dormant,1933.73,1770372420000
R00242,active,5106.87,1770319980000
R00377,dormant,2630.35,1770043380000
R00320,active,8872.11,1770048420000
R00226,closed,3934.69,1770474000000
R00128,active,5794.19,1770429000000
R00341,closed,3799.97,1770334380000
R00203,closed,7032.03,1770172020000
R00290,dormant,5891.33,1770432960000
R00251,closed,7194.84,1770307140000
R00360,closed,1116.47,1770274680000
R00186,dormant,7355.36,1770241500000
R00375,active,4519.25,1769908440000
R00221,closed,4766.76,1770491820000
R00071,active,1925.21,1770302820000
R00255,dormant,4765.43,1770317640000
R00365,dormant,4641.77,1770250020000
R00123,closed,2289.47,1770473160000
R00303,active,2506.55,1770215400000
R00241,closed,1656.22,1770138780000
R00053,active,4414.42,1770370440000
R00067,active,3146.58,1770238680000
R00010,dormant,6674.88,1770255420000
R00287,dormant,2361.66,1770142260000
R00249,dormant,6478.04,1770334080000
R00260,active,3024.67,1770351840000
R00046,active,687.33,1770242460000
R00024,active,6882.96,1770311460000
R00312,dormant,5110.73,1770382020000
R00108,active,6733.06,1770463260000
R00001,active,4481.48,1770137100000
R00111,closed,3421.61,1770312900000
R00272,active,3199.69,1770349020000
R00332,dormant,4209.04,1770393120000
R00196,closed,6346.09,1770352200000
R00070,closed,6152.52,1770120120000
R00216,active,5596.88,1769913300000
R00177,dormant,4795.05,1770020940000
R00016,dormant,5299.9,1770201840000
R00210,active,5103.16,1770163260000
R00019,dormant,4346.11,1769963400000
R00041,dormant,6078.67,1770415080000
R00356,dormant,2527.7,1769910060000
R00317,dormant,3321.24,1770133920000
R00062,dormant,6368.93,1769974980000
R00398,dormant,7113.96,1770179520000
R00373,active,6801.92,1770293940000
R00376,closed,4534.69,1769951340000
R00148,active,3757.27,1770088020000
R00156,closed,2365.96,1769951220000
R00319,closed,3911.21,1769967600000
R00013,dormant,5328.55,1770012540000
R00314,dormant,6770.89,1770415440000
R00367,dormant,4234.98,1770331020000
R00153,closed,6728.89,1770261240000
R00002,closed,6199.92,1770398220000
R00169,dormant,6159.41,1770348600000
R00157,active,3163.07,1770287040000
R00132,closed,7806.88,1770038880000
R00387,active,5462.47,1770233580000
R00268,dormant,5606.17,1770474960000
R00092,active,4113.22,1770428460000
R00029,dormant,4306.27,1770317340000
R00202,dormant,4858.73,1770052200000
R00205,closed,7155.91,1770208740000
R00362,closed,4499.81,1770293280000
R00230,closed,3097.42,1770338100000
R00181,active,6923.45,1770237240000
R00394,active,3584.99,1770042360000
