account_id,event_time,amount,balance
A0002,1769190423000,32.18,-672.67
A0002,1772323772000,33.2,-346.37
A0003,1768652974000,62.19,3020.55
A0004,1767249838000,62.33,2722.37
A0007,1767275725000,6.56,5989.94
A0007,1769251475000,25.49,5948.76
A0007,1771905937000,17.83,5633.39
A0007,1772041594000,21.86,6079.75
A0010,1767793338000,25.18,10604.91
A0011,1767287451000,18.55,2300.97
A0011,1770267506000,74.8,2232.27
A0014,1768693457000,20.31,4142.41
A0018,1771895886000,9.63,4623.8
A0019,1768021036000,17.15,6864.56
A0019,1770378735000,35.21,6966.63
A0019,1770659226000,57.13,7017.8
A0025,1769859652000,72.85,1989.49
A0031,1771198530000,113.09,9180.81
A0032,1767478602000,72.82,6264.45
A0032,1768999881000,23.42,5537.18
A0033,1767706854000,28.17,5090.65
A0035,1772567616000,20.59,7013.99
A0036,1770806027000,9.94,5281.24
A0038,1767956199000,8.9,8514.67
A0038,1772258658000,14.11,8047.74
A0041,1771381385000,40.94,4129.54
A0042,1768409947000,48.4,4041.46
A0048,1771257399000,30.25,4927.0
A0051,1767236961000,18.72,1905.6
A0051,1768966020000,8.42,2640.97
A0052,1772365007000,119.15,4022.25
A0054,1767309362000,28.89,2288.33
A0056,1769343796000,9.96,7783.16
A0056,1769417937000,13.51,7782.64
A0057,1772715769000,215.05,7096.49
A0061,1770324322000,42.59,7795.3
A0061,1770683268000,46.31,8070.16
A0062,1768491812000,35.21,2427.34
A0063,1771354218000,20.25,8761.01
A0064,1767589933000,123.48,5917.17
A0066,1770329267000,22.14,10293.49
A0068,1769738893000,6.03,6153.78
A0069,1771057605000,84.48,5729.46
A0070,1767278453000,46.55,1655.36
A0070,1770617289000,30.41,1064.55
A0074,1772320498000,11.3,3506.45
A0075,1767903680000,45.58,4227.45
A0077,1767296731000,25.57,3446.84
A0078,1768316579000,20.85,6135.03
A0079,1773128306000,16.34,7332.81
A0080,1770103770000,99.78,7962.06
A0081,1770707587000,42.58,8421.35
A0083,1767290445000,22.39,4282.11
A0083,1770605464000,27.19,4580.66
A0083,1772888690000,56.32,5255.72
A0085,1767311987000,12.79,1747.91
A0085,1772021487000,32.62,2389.69
A0086,1770563463000,21.9,3488.7
A0087,1767983953000,130.89,4126.74
A0089,1767256134000,55.98,1960.33
A0089,1770930849000,33.15,1741.82
A0090,1770463472000,11.88,7610.59
A0093,1768871049000,19.01,5838.43
A0094,1768467585000,54.25,8274.76
A0096,1767253510000,3.8,4926.83
A0096,1768271141000,48.96,4840.87
A0096,1771794502000,20.38,4777.21
