account_id,event_time,f1,f2,f3
A0000,1770072060000,1.2248,-1.0888,0.4715
A0000,1770273840000,3.4605,0.1164,0.8584
A0000,1771237620000,2.5773,-1.305,-2.1668
A0000,1772020980000,-2.642,0.9819,1.9957
A0000,1772136360000,0.8569,3.2051,0.9797
A0000,1773414960000,0.637,0.2899,2.36
A0000,1773694620000,-0.9072,0.7827,0.7939
A0000,1774189500000,3.7837,-0.0868,-1.5453
A0001,1770363960000,-3.3354,0.2755,0.1521
A0001,1770857820000,0.4311,-2.0078,-1.5117
A0001,1771797000000,-3.9913,-0.0194,-1.122
A0001,1772002620000,-0.5913,0.3201,-0.8254
A0001,1772885640000,-0.0483,1.4866,0.1102
A0001,1773658980000,-2.3493,-1.9653,0.0303
A0001,1774223760000,-2.6763,0.414,0.8043
A0001,1774402200000,0.8582,0.449,1.1047
A0001,1774498980000,-1.5918,0.9115,1.2906
A0002,1770750780000,0.93,-3.5236,-3.8626
A0002,1771310100000,-0.3366,-2.1737,1.3764
A0002,1771749900000,-0.9569,1.6613,2.2421
A0002,1772093460000,3.3627,2.4847,-0.6316
A0002,1772153040000,-2.5464,-2.374,-0.9094
A0002,1773554760000,0.2146,0.681,0.5308
A0002,1773709980000,-1.6723,0.2236,0.8787
A0002,1774033260000,5.0121,-2.1048,-2.9204
A0002,1774414200000,2.2565,-5.7137,0.5013
A0003,1771272720000,-1.236,2.0641,-0.3009
A0003,1771327140000,1.9755,-0.8805,-0.7696
A0003,1771754880000,0.905,-1.0859,-0.9423
A0003,1771854240000,2.0113,3.0134,-2.0651
A0003,1773542880000,-1.2465,-0.5495,-0.6871
A0003,1774608900000,1.4075,0.6155,-2.8873
A0004,1770274020000,-0.5731,0.9655,1.4039
A0004,1770492360000,2.8281,0.3944,-1.8227
A0004,1771433940000,0.8975,-2.3707,-3.8423
A0004,1771905900000,1.5821,-0.082,-2.2438
A0004,1772512440000,-5.7865,-1.9798,2.7567
A0004,1773553320000,-0.7453,-0.3389,0.8754
A0005,1770409680000,-1.6203,-3.5938,0.1494
A0005,1771920420000,-1.2481,-1.3301,-0.4714
A0005,1774029360000,0.9201,-2.0266,-0.6869
A0005,1774119240000,-0.1871,-0.8483,0.153
A0005,1774274040000,-1.775,0.9444,0.7799
A0005,1775040060000,-0.5954,-2.7174,-2.6544
A0006,1770900960000,-1.1444,3.9597,3.315
A0006,1771804560000,-1.3686,-0.6951,-0.7771
A0006,1772551500000,0.1761,2.0646,0.3808
A0006,1774999380000,2.4812,-2.0236,-3.9893
A0007,1770118440000,1.7326,0.7901,-3.1982
A0007,1770490440000,-0.461,-0.4374,1.9138
A0007,1770719160000,3.8427,-0.4351,2.2864
A0007,1772016780000,-2.3883,-1.3495,0.9781
A0007,1772448840000,1.4474,2.2103,1.1695
A0007,1775087040000,-3.0541,3.8784,-0.0589
A0008,1770478380000,1.3777,-2.4393,-1.7215
A0008,1771005240000,0.6509,0.3937,-0.0478
A0008,1771519440000,0.4737,-0.8631,-0.8029
A0008,1772750820000,0.1181,-1.3677,3.0046
A0008,1772777880000,0.7821,-3.2478,-4.3122
A0008,1773758820000,1.6485,0.413,1.2339
A0008,1774140840000,3.3027,0.7363,1.4083
A0008,1774600500000,-1.4976,1.4297,0.502
A0008,1774900740000,0.6481,2.9971,-0.5291
A0009,1770406140000,1.2135,-0.3726,-2.1702
A0009,1770934260000,0.2244,-0.7984,0.5048
A0009,1771055760000,-1.3848,2.6026,-2.5712
A0009,1772955240000,-1.6434,-0.6395,-0.8376
A0009,1774119420000,1.5897,-1.8886,4.2446
A0009,1774883220000,-1.9909,-1.4487,-4.4748
A0009,1775069220000,0.5188,-0.2047,-2.0428
A0010,1771047540000,-0.0622,-2.2656,-4.1858
A0010,1772100960000,-0.575,-3.2239,0.8857
A0010,1773057540000,-0.0909,0.4492,-0.1996
A0010,1774799820000,0.8489,0.2063,1.3642
A0010,1774928580000,-0.3678,-0.5127,-0.2165
A0011,1770067020000,0.9056,-4.6928,1.2696
A0011,1770159180000,4.054,-2.4669,0.993
A0011,1770616080000,1.9969,1.5928,-2.203
A0011,1771671000000,2.7015,4.2017,2.2736
A0011,1772071860000,-1.3076,-1.551,0.9587
A0011,1772716440000,-0.5092,-0.3468,1.204
A0011,1772793000000,0.464,-0.6598,3.4486
A0011,1773135900000,-0.0791,-0.5278,0.4135
A0012,1770255480000,2.1822,2.7767,0.5476
A0012,1770383880000,1.2493,3.6137,-2.6133
A0012,1771613220000,4.4137,-1.587,-1.4957
A0012,1772281620000,0.1787,1.9845,0.2661
A0012,1772419020000,3.4925,-1.6682,0.1989
A0012,1773005100000,1.5192,0.9702,-1.7557
A0012,1773461640000,-0.5019,0.0871,0.1157
A0012,1774917960000,2.9063,-1.7394,0.7425
A0013,1770631020000,-1.8727,-2.5239,1.319
A0013,1771304100000,3.1812,0.8151,-1.4233
A0013,1772362200000,-1.019,-2.3596,0.1405
A0013,1773104700000,0.8304,-0.6967,2.8512
A0013,1773617580000,-3.3367,-0.9298,3.7033
A0013,1773755100000,2.6456,2.9349,-3.1888
A0013,1774144440000,-0.05,-3.0868,-1.4379
A0014,1771572060000,-2.2156,-3.2209,-0.508
A0014,1772373960000,-2.9561,-0.4501,-0.1258
A0014,1772690160000,2.9525,-1.5117,-0.4966
A0014,1773110760000,-2.5751,1.2272,-2.2693
A0014,1773608460000,1.7244,-2.0353,-1.0129
A0014,1773989940000,-1.6587,2.4322,-1.7602
A0015,1770722220000,0.3427,0.9643,-0.3446
A0015,1771353420000,-0.4004,0.2643,1.2048
A0015,1771631760000,-1.3534,0.7756,-0.7801
A0015,1772299080000,-1.4157,-1.0482,0.6734
A0015,1773119160000,-0.9233,0.8704,1.8786
A0015,1773380460000,1.6087,-2.4172,0.1011
A0015,1773448020000,-0.845,-1.6118,2.5119
A0016,1770891540000,-0.499,2.0039,-2.382
A0016,1772054940000,-0.5345,0.7007,1.4896
A0016,1773124380000,0.5313,1.2445,-0.9979
A0016,1773499260000,-1.0381,3.5631,-0.2843
A0016,1773609420000,1.3675,-4.446,-0.0888
A0016,1774007940000,1.5266,-0.7586,0.7773
A0017,1770905100000,-2.2497,2.8748,1.7952
A0017,1771412100000,2.5424,1.3511,1.6899
A0017,1772062500000,5.6118,2.9585,3.9252
A0017,1773056400000,-0.4312,0.5444,0.1439
A0017,1773385560000,1.748,4.2025,-0.0811
A0017,1773585960000,5.2691,0.0123,2.7706
A0017,1774146720000,0.6591,3.8395,-0.3882
A0018,1770334200000,0.6413,2.742,2.9579
A0018,1770649020000,-0.7881,2.4206,-0.9745
A0018,1770917700000,-1.1937,-0.4716,0.5067
A0018,1771869540000,0.8204,-1.5222,-0.9062
A0018,1772525400000,-0.3691,1.2893,0.5493
A0018,1773028680000,-1.8937,-3.2793,-1.1391
A0018,1773810060000,1.0796,5.879,-1.4951
A0018,1774083180000,-0.092,-0.3609,-2.8339
A0019,1770770820000,0.0278,0.3968,1.4178
A0019,1770947040000,3.9422,4.8985,0.2503
A0019,1771384980000,-1.0173,-4.3082,2.4073
A0019,1772950920000,1.7982,1.6024,-2.8413
A0019,1773460380000,-1.6741,-2.0545,0.3744
A0019,1773727080000,2.8169,-1.2669,-0.2072
A0019,1773828360000,-2.161,3.0966,-1.4266
A0019,1774655820000,0.8209,-2.8617,-0.2732
A0020,1769926380000,-1.1293,-1.4023,-1.0181
A0020,1770604200000,-0.5027,0.8679,-0.7773
A0020,1772033220000,2.4371,-0.0913,-1.7714
A0020,1772101440000,-1.7986,1.2926,-2.6178
A0020,1773726600000,-0.7335,-1.3573,-1.7189
A0020,1773827640000,2.9434,0.6424,-0.6256
A0020,1774349160000,1.0149,0.3201,0.7215
A0021,1770089220000,1.8011,1.4052,-0.9297
A0021,1770588360000,1.6543,-3.1848,0.3618
A0021,1770631740000,-2.7761,4.1973,-2.2084
A0021,1771086780000,-2.7548,0.5721,2.2674
A0021,1771182900000,-1.0997,-2.7826,-0.3978
A0021,1773097200000,0.4976,1.2143,1.9523
A0021,1774055040000,4.0177,-0.4359,1.9813
A0021,1774247280000,0.9852,1.838,-0.529
A0022,1770453780000,0.7052,2.0891,3.2179
A0022,1772126760000,-1.4072,-0.6779,0.9175
A0022,1772815680000,-2.5378,-1.5884,0.1265
A0022,1772869920000,-0.7051,-1.6281,0.3732
A0022,1774073100000,-0.3236,0.3192,1.5351
A0023,1770132120000,1.2832,-1.8555,1.4891
A0023,1770623220000,-1.5821,-1.0252,-0.5405
A0023,1771548840000,-0.2292,-0.6031,0.2382
A0023,1772064660000,2.7092,0.5315,3.6796
A0023,1772397660000,1.5286,2.0161,1.5006
A0023,1772999880000,-0.0993,0.0367,0.524
A0023,1773395220000,1.3966,2.0002,-0.7718
A0024,1769966820000,0.8603,-3.8034,4.0218
A0024,1770849780000,0.2611,-3.7314,-3.2083
A0024,1770915540000,-0.4194,-2.4238,4.6084
A0024,1771937640000,-0.5794,-3.5948,-0.1433
A0024,1772197920000,1.1851,1.4381,1.9998
A0024,1772261100000,0.0573,-3.7141,1.95
A0024,1772497860000,-2.0426,3.3527,-0.8574
A0024,1773479820000,0.6284,-1.1101,1.3553
A0024,1773848640000,-0.3782,1.1562,0.4952
A0025,1770437700000,0.4974,1.0857,-1.1735
A0025,1770792540000,0.0938,0.3877,-1.5251
A0025,1771080600000,0.2764,1.871,-0.4396
