entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-02-23T00:00:00Z,1.584,1.9254,4.277,-0.4177,6.1681,8.9441
E0001,2026-02-23T00:00:00Z,2.8275,0.5714,3.6801,0.7202,4.8239,7.2265
E0002,2026-02-23T00:00:00Z,2.7561,2.2269,4.0779,0.7494,4.3592,9.7465
E0003,2026-02-23T00:00:00Z,3.2243,1.9337,3.7103,0.413,5.77,9.5786
E0004,2026-02-23T00:00:00Z,2.3536,4.7904,3.7622,-2.1514,6.9123,8.3041
E0005,2026-02-23T00:00:00Z,2.5851,3.4676,4.7605,-0.8045,6.265,7.6994
E0006,2026-02-23T00:00:00Z,3.3355,0.5986,4.6111,1.5617,5.925,8.4597
E0007,2026-02-23T00:00:00Z,2.3313,0.585,2.7745,-0.3342,4.419,7.7208
E0008,2026-02-23T00:00:00Z,3.812,1.5241,3.4592,0.2401,5.546,6.8537
E0009,2026-02-23T00:00:00Z,2.5421,0.7681,3.1768,-1.1624,3.4164,10.0236
E0010,2026-02-23T00:00:00Z,3.0567,2.6557,3.979,0.4773,6.544,10.6521
E0011,2026-02-23T00:00:00Z,1.9592,0.8027,3.1474,-1.7492,6.5647,11.1869
E0012,2026-02-23T00:00:00Z,3.6398,1.2757,3.3271,1.1455,5.3588,10.4807
E0013,2026-02-23T00:00:00Z,4.8435,-0.66,2.6522,0.0586,8.7238,7.5526
E0014,2026-02-23T00:00:00Z,1.9659,1.8779,3.2348,0.8162,4.0638,12.36
E0015,2026-02-23T00:00:00Z,3.6925,-0.2192,2.089,0.3838,6.4593,10.4825
E0016,2026-02-23T00:00:00Z,3.5218,1.5364,4.0197,0.9301,5.7889,7.2936
E0017,2026-02-23T00:00:00Z,3.3888,2.7226,4.2803,-0.0282,6.8731,7.2963
E0018,2026-02-23T00:00:00Z,2.6285,4.5533,1.6401,1.2564,7.3799,7.7861
E0019,2026-02-23T00:00:00Z,2.9463,1.7077,2.4738,-0.4784,8.5455,8.1694
E0020,2026-02-23T00:00:00Z,3.0983,2.5485,4.8773,-0.8892,7.3733,8.0307
E0021,2026-02-23T00:00:00Z,2.305,2.2992,3.0109,-1.3206,3.5473,9.0563
E0022,2026-02-23T00:00:00Z,3.3005,0.3925,4.026,-0.0126,5.2742,8.9181
