entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,3.8098,7.4394,4.278,2.2707,3.661,8.1465
E0001,2026-01-01T00:00:00Z,0.9537,8.4162,4.2714,-0.255,3.7165,9.936
E0002,2026-01-01T00:00:00Z,0.8471,7.1059,4.6361,0.3546,3.6545,6.379
E0003,2026-01-01T00:00:00Z,1.8604,5.8062,3.0796,1.4605,1.9598,8.1463
E0004,2026-01-01T00:00:00Z,1.8531,7.5701,4.5265,-1.0171,3.0698,5.5869
E0005,2026-01-01T00:00:00Z,-1.0614,10.3409,4.7959,0.4572,2.4594,8.7884
E0006,2026-01-01T00:00:00Z,1.4105,2.155,4.9595,1.97,2.537,6.3371
E0007,2026-01-01T00:00:00Z,2.7847,6.7938,4.885,-1.3793,3.0125,7.2663
E0008,2026-01-01T00:00:00Z,3.4467,2.9132,4.6997,3.0561,2.5205,6.9393
E0009,2026-01-01T00:00:00Z,3.3439,6.2885,3.011,-2.539,2.8899,7.6657
E0010,2026-01-01T00:00:00Z,6.4757,5.2974,5.3869,-0.3523,3.8162,8.5637
E0011,2026-01-01T00:00:00Z,4.4889,2.8783,5.9244,-2.7954,3.7948,8.0596
E0012,2026-01-01T00:00:00Z,-0.5674,3.388,4.92,-1.3933,4.1449,7.0662
E0013,2026-01-01T00:00:00Z,2.5342,7.931,4.4888,-1.2832,4.5455,6.335
E0014,2026-01-01T00:00:00Z,5.6959,6.8441,5.1491,-0.3228,3.1949,7.1083
E0015,2026-01-01T00:00:00Z,1.2215,6.9641,5.2243,0.9966,4.1619,5.1458
E0016,2026-01-01T00:00:00Z,1.9644,6.4126,5.4061,-0.2478,2.9966,6.6687
E0017,2026-01-01T00:00:00Z,2.9604,7.1583,6.1728,0.3255,2.5961,8.1375
E0018,2026-01-01T00:00:00Z,-0.6985,4.0624,6.0646,0.6727,2.3079,6.0775
E0019,2026-01-01T00:00:00Z,4.1768,4.0769,5.4388,-1.5502,2.9056,9.1163
E0020,2026-01-01T00:00:00Z,0.0489,9.0605,5.0866,0.5356,1.6899,6.9457
E0021,2026-01-01T00:00:00Z,3.127,5.6382,4.9684,-0.1551,4.0986,7.2747
E0022,2026-01-01T00:00:00Z,-4.0963,4.5616,5.5121,-1.4948,2.4534,7.5544
E0023,2026-01-01T00:00:00Z,3.7695,6.786,4.0901,-2.7724,2.2226,8.0365
E0024,2026-01-01T00:00:00Z,0.4557,9.8979,4.5772,0.6118,4.1426,5.2677
E0025,2026-01-01T00:00:00Z,4.3997,8.233,5.3591,-0.6288,3.5378,7.8193
E0026,2026-01-01T00:00:00Z,7.3481,6.4797,4.8732,2.5762,3.0951,7.3048
E0027,2026-01-01T00:00:00Z,-0.4813,3.7386,5.6722,0.9806,3.0261,7.452
E0028,2026-01-01T00:00:00Z,0.2105,2.7884,5.5661,1.1055,3.803,7.8617
E0029,2026-01-01T00:00:00Z,2.5277,4.1652,4.0065,1.0439,4.3176,8.2481
E0030,2026-01-01T00:00:00Z,6.8322,12.0402,5.9644,-1.3655,3.9028,8.8618
E0031,2026-01-01T00:00:00Z,1.9443,5.0648,4.6239,0.3609,2.9464,7.4179
E0032,2026-01-01T00:00:00Z,2.9932,4.3359,4.4477,2.0725,3.4285,6.5469
E0033,2026-01-01T00:00:00Z,-0.0809,7.8592,4.629,2.911,3.5027,4.9841
E0034,2026-01-01T00:00:00Z,3.616,7.356,4.8307,1.1231,2.2707,6.6194
E0035,2026-01-01T00:00:00Z,1.4007,5.1503,4.7582,-0.0294,3.4342,8.8154
E0036,2026-01-01T00:00:00Z,3.1163,5.3014,5.1817,0.5332,4.0651,9.3731
E0037,2026-01-01T00:00:00Z,0.2706,3.4704,5.9043,0.5141,4.4981,6.1862
E0038,2026-01-01T00:00:00Z,3.5243,8.736,5.5919,4.3405,2.1037,8.6502
E0039,2026-01-01T00:00:00Z,5.6841,8.0787,4.6531,0.8581,3.1519,5.9178
E0040,2026-01-01T00:00:00Z,4.0113,6.8422,3.6465,1.3751,2.5934,10.2901
E0041,2026-01-01T00:00:00Z,1.2605,7.5109,5.212,2.2755,2.5779,5.3351
E0042,2026-01-01T00:00:00Z,3.3852,5.3905,5.261,2.9097,3.0937,7.41
E0043,2026-01-01T00:00:00Z,2.1527,12.2121,4.1107,-1.5522,2.9682,7.0105
E0044,2026-01-01T00:00:00Z,3.394,9.3578,4.8261,1.6418,2.4256,5.4609
E0045,2026-01-01T00:00:00Z,2.6172,2.6528,3.9924,0.0185,4.5804,7.7076
E0046,2026-01-01T00:00:00Z,3.573,5.4587,4.2016,3.3856,4.2075,8.8225
E0047,2026-01-01T00:00:00Z,4.1232,5.8609,5.6549,0.8977,3.3657,8.2019
E0048,2026-01-01T00:00:00Z,1.7798,6.5998,3.7691,-1.2151,3.7841,6.8682
E0049,2026-01-01T00:00:00Z,2.6133,10.8264,4.6385,0.5572,3.2066,7.2564
E0050,2026-01-01T00:00:00Z,2.1859,8.5541,4.8729,0.5901,2.4122,7.1659
E0051,2026-01-01T00:00:00Z,3.2489,4.9219,4.6947,2.7776,2.3772,6.0556
E0052,2026-01-01T00:00:00Z,2.7275,7.3827,6.019,0.2763,3.1021,7.9742
E0053,2026-01-01T00:00:00Z,2.5636,1.059,4.9072,1.0047,2.1662,6.9012
E0054,2026-01-01T00:00:00Z,-1.5336,6.4357,4.6838,1.8601,2.8272,7.2056
E0055,2026-01-01T00:00:00Z,5.5833,4.4877,3.5487,0.8324,4.8153,7.6826
E0056,2026-01-01T00:00:00Z,-0.9548,6.4947,5.5535,2.6761,2.9073,6.3358
E0057,2026-01-01T00:00:00Z,1.1935,4.5809,4.3583,1.7286,3.2953,7.2156
E0058,2026-01-01T00:00:00Z,3.7739,7.2776,3.8896,0.765,3.1915,7.3047
E0059,2026-01-01T00:00:00Z,1.7855,4.9121,4.2064,0.1403,3.497,7.6678
E0060,2026-01-01T00:00:00Z,2.7428,7.445,4.9853,2.9621,2.9662,6.6951
E0061,2026-01-01T00:00:00Z,3.3758,5.4035,5.0188,-1.9113,2.9106,6.6741
E0062,2026-01-01T00:00:00Z,1.7839,8.9962,4.5581,1.1852,2.7144,8.7829
E0063,2026-01-01T00:00:00Z,3.3342,3.4372,4.9172,2.2003,3.8919,7.5974
E0064,2026-01-01T00:00:00Z,4.4674,6.916,4.8043,-1.0445,4.3624,10.0542
E0065,2026-01-01T00:00:00Z,-0.7336,8.5915,3.8338,-1.0638,2.8546,8.1351
E0066,2026-01-01T00:00:00Z,7.8313,6.8225,5.6866,2.1216,1.6313,5.9759
E0067,2026-01-01T00:00:00Z,4.1577,5.6875,5.2082,1.2135,2.6993,9.9451
E0068,2026-01-01T00:00:00Z,1.024,1.6875,3.8599,-0.4918,3.2664,8.0131
E0069,2026-01-01T00:00:00Z,0.5287,5.8739,4.546,0.8171,2.7566,7.2794
E0070,2026-01-01T00:00:00Z,3.2858,7.888,5.3015,-1.3227,2.6738,8.0705
E0071,2026-01-01T00:00:00Z,0.3704,7.5838,3.9905,-0.103,2.236,7.8591
E0072,2026-01-01T00:00:00Z,0.0034,5.6058,4.7896,-0.5353,2.8291,8.9428
E0073,2026-01-01T00:00:00Z,2.2684,8.5453,3.5799,-1.532,4.0342,8.9939
E0074,2026-01-01T00:00:00Z,4.1535,7.6772,3.983,0.4707,4.4823,7.5599
E0075,2026-01-01T00:00:00Z,1.4277,6.2351,4.5532,2.4715,1.9098,10.5114
E0076,2026-01-01T00:00:00Z,2.8164,6.0959,6.87,3.9158,2.2131,7.6462
E0077,2026-01-01T00:00:00Z,3.7703,8.5115,4.6103,0.9555,3.639,5.7775
E0078,2026-01-01T00:00:00Z,4.0495,6.2014,4.8306,0.5167,3.6018,7.1727
E0079,2026-01-01T00:00:00Z,0.0165,6.4831,3.2881,0.1369,3.1585,7.3091
E0080,2026-01-01T00:00:00Z,3.3336,6.7595,5.0643,-0.3195,3.2267,8.406
E0081,2026-01-01T00:00:00Z,2.1365,10.8997,4.2333,2.3902,4.9373,7.4063
E0082,2026-01-01T00:00:00Z,2.1524,6.2728,5.3368,-0.6387,3.4318,6.7197
E0083,2026-01-01T00:00:00Z,3.6827,4.3354,4.0375,2.4605,2.2054,6.8766
E0084,2026-01-01T00:00:00Z,3.6587,7.6004,4.4218,-0.7054,2.1504,10.6156
E0085,2026-01-01T00:00:00Z,3.4394,6.5831,4.3445,1.2696,3.3309,6.4786
E0086,2026-01-01T00:00:00Z,2.1783,10.0201,5.3826,-1.2667,4.9812,9.7137
