account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772953648000,12.51,3296.53,506,silver,37,86.23,0
A0001,1772092799000,87.77,6479.91,705,gold,3,92.64,0
A0002,1772225962000,383.22,2663.68,300,silver,10,88.24,0
A0003,1773403618000,18.89,1274.19,721,silver,10,10.91,1
A0004,1773217845000,79.08,6661.62,579,gold,26,5.19,1
A0005,1772645393000,17.84,5124.48,398,silver,34,14.69,1
A0006,1772512470000,11.88,4165.22,675,bronze,9,94.39,0
A0007,1772094944000,49.87,3697.27,802,bronze,34,89.68,0
A0008,1773660511000,3.93,5900.77,488,silver,12,91.84,0
A0009,1772198556000,22.16,5236.17,687,gold,4,94.47,0
A0010,1772618202000,31.71,5409.35,746,gold,10,91.14,0
A0011,1773505677000,23.76,7010.2,465,gold,39,8.92,1
A0012,1772907049000,60.16,11558.68,542,bronze,37,91.22,0
A0013,1773661095000,100.55,-1203.82,693,silver,16,6.89,1
A0014,1773613675000,104.86,3874.83,739,silver,39,92.57,0
A0015,1772533308000,315.66,6690.21,626,bronze,20,6.69,1
A0016,1773113208000,42.78,5669.87,653,bronze,18,13.84,1
A0017,1773526566000,62.72,5351.77,750,silver,29,11.66,1
A0018,1772097574000,38.51,5215.29,794,gold,19,88.75,0
A0019,1773296633000,101.91,3865.67,511,bronze,15,10.41,1
A0020,1773152647000,231.03,3056.8,435,silver,38,6.29,1
A0021,1772384442000,130.69,3121.62,667,silver,0,5.02,1
A0022,1773071172000,27.88,9959.2,714,silver,6,90.91,0
A0023,1773554125000,23.91,5047.41,850,gold,16,93.19,0
A0024,1772638516000,88.58,9468.26,703,gold,22,88.13,0
A0025,1772939281000,44.39,7320.17,438,gold,33,5.77,1
A0026,1773285491000,19.06,5107.02,522,silver,35,91.49,0
A0027,1772839934000,26.64,3370.97,745,bronze,32,7.52,1
A0028,1772283182000,8.14,3780.45,451,bronze,19,6.99,1
A0029,1773463602000,48.93,3760.49,452,bronze,18,90.18,0
A0030,1772216110000,46.14,3194.26,300,gold,8,10.59,1
A0031,1773297491000,6.77,7325.1,598,silver,38,86.26,0
A0032,1772496908000,57.01,3765.1,712,bronze,1,93.62,0
A0033,1772631415000,39.98,4781.5,619,bronze,13,8.48,1
A0034,1773135221000,22.54,9036.33,518,gold,1,11.75,1
A0035,1772298460000,245.24,4002.67,385,bronze,32,93.89,0
A0036,1773226809000,18.49,6426.06,757,bronze,20,12.41,1
A0037,1772534763000,152.9,4175.68,300,silver,5,6.3,1
A0038,1773524922000,20.94,4902.64,310,silver,3,94.89,0
A0039,1772909749000,163.66,6482.13,528,silver,5,94.88,0
A0040,1772256900000,345.98,1063.28,680,bronze,21,12.67,1
A0041,1773084870000,26.94,5111.38,504,silver,28,12.54,1
A0042,1772490270000,14.85,5045.48,730,gold,5,93.6,0
A0043,1772646410000,8.39,4195.78,462,bronze,38,94.45,0
A0044,1772836992000,81.6,3903.24,845,silver,7,90.15,0
A0045,1773018490000,129.58,6670.18,416,bronze,30,12.33,1
A0046,1772162572000,13.96,6775.3,522,silver,27,10.05,1
A0047,1773412269000,17.3,2219.29,566,gold,3,12.02,1
A0048,1772451838000,102.48,2164.86,481,gold,4,92.57,0
A0049,1773094871000,145.56,5334.13,764,silver,26,93.27,0
A0050,1772777649000,11.54,4761.58,458,gold,30,92.48,0
A0051,1773173454000,32.99,8835.62,820,silver,14,93.0,0
A0052,1772802008000,66.91,5229.99,541,gold,5,94.34,0
A0053,1773689832000,39.66,5485.85,848,gold,20,94.54,0
A0054,1772557086000,99.89,6323.15,434,gold,14,9.95,1
A0055,1773354752000,28.74,5790.03,553,bronze,18,89.59,0
A0056,1773446309000,49.68,3794.81,845,bronze,9,13.19,1
A0057,1773442984000,34.25,9555.39,566,gold,1,89.75,0
A0058,1773455333000,15.08,5337.51,453,silver,34,89.28,0
A0059,1772380129000,50.5,3908.27,485,silver,4,13.86,1
A0060,1773679234000,118.05,2560.94,732,silver,16,91.6,0
A0061,1772939547000,14.95,6765.3,712,bronze,22,85.68,0
A0062,1772822399000,6.01,3494.87,507,bronze,23,86.33,0
A0063,1772435738000,22.56,9822.09,453,silver,27,90.28,0
A0064,1772840113000,55.98,5385.81,316,bronze,34,89.6,0
A0065,1773060965000,4.09,4788.51,300,silver,36,86.23,0
A0066,1772164551000,39.3,9426.86,512,bronze,3,93.95,0
A0067,1773286888000,14.68,3391.29,780,gold,26,86.06,0
A0068,1772120969000,9.78,1059.4,416,bronze,9,7.37,1
A0069,1772853366000,18.31,3150.34,300,silver,17,6.0,1
A0070,1773153472000,51.65,4089.3,300,bronze,33,93.96,0
A0071,1772644410000,112.48,1754.92,714,gold,19,10.36,1
A0072,1773584531000,28.95,2512.97,670,silver,24,14.31,1
A0073,1773484793000,73.04,3440.66,649,silver,22,88.48,0
A0074,1773688366000,127.71,3966.71,763,bronze,35,11.73,1
A0075,1772745033000,23.02,4024.93,696,silver,10,10.51,1
A0076,1772563018000,61.33,8328.74,394,silver,4,94.6,0
A0077,1772727242000,26.94,173.72,789,bronze,5,14.24,1
A0078,1772500188000,20.67,5537.57,826,gold,8,92.62,0
A0079,1773070798000,10.75,1354.52,398,gold,21,6.61,1
A0080,1772348261000,17.05,3463.24,447,bronze,19,94.52,0
A0081,1772191151000,168.6,5929.38,624,bronze,13,10.67,1
A0082,1772748856000,19.87,6710.91,712,silver,16,88.54,0
A0083,1773330098000,12.34,4198.89,833,bronze,17,94.81,0
A0084,1772375549000,22.26,1308.91,516,bronze,14,90.12,0
A0085,1773240650000,8.02,3949.18,313,silver,34,91.01,0
A0086,1773264019000,11.06,3047.63,795,gold,4,91.79,0
A0087,1773427825000,69.35,2386.89,850,bronze,0,85.21,0
A0088,1772508970000,44.89,1689.32,688,gold,35,10.55,1
A0089,1771992225000,7.47,4785.5,679,gold,2,93.0,0
A0090,1772272945000,29.0,6058.21,352,gold,37,11.5,1
A0091,1772107532000,181.13,7230.54,510,bronze,24,11.75,1
A0092,1773654141000,143.34,7347.21,604,gold,37,7.3,1
A0093,1773328085000,59.89,4237.43,300,bronze,26,8.8,1
A0094,1772354083000,19.18,5806.68,555,silver,11,85.29,0
A0095,1773648907000,21.52,4963.78,474,bronze,9,90.1,0
A0096,1773379735000,10.42,6616.88,761,silver,21,9.54,1
A0097,1772715914000,69.11,3879.9,645,silver,17,9.61,1
A0098,1773388518000,44.85,7942.26,702,bronze,4,7.99,1
A0099,1772230426000,61.23,8678.75,519,silver,30,92.64,0
