account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772953648000,38.95,4522.3,506,silver,0,86.23,0
A0001,1772092799000,36.18,6507.62,682,bronze,37,92.64,0
A0002,1772225962000,15.49,2893.42,300,silver,24,88.24,0
A0003,1773403618000,8.98,1411.81,721,silver,15,10.91,1
A0004,1773217845000,19.98,7320.4,579,gold,11,5.19,1
A0005,1772645393000,3.94,4811.03,398,silver,20,14.69,1
A0006,1772512470000,584.0,4560.23,707,silver,36,94.39,0
A0007,1772094944000,28.91,3330.66,802,bronze,28,89.68,0
A0008,1773660511000,122.11,5591.21,471,bronze,2,91.84,0
A0009,1772198556000,33.03,5117.39,687,gold,22,94.47,0
A0010,1772618202000,34.88,4820.04,746,gold,20,91.14,0
A0011,1773505677000,42.37,6245.77,465,gold,22,8.92,1
A0012,1772907049000,14.19,11777.2,542,bronze,2,91.22,0
A0013,1773661095000,23.11,-660.46,693,silver,9,6.89,1
A0014,1773613675000,64.35,4743.21,739,silver,27,92.57,0
A0015,1772533308000,44.32,6380.99,706,bronze,22,6.69,1
A0016,1773113208000,105.5,5957.84,653,bronze,1,13.84,1
A0017,1773526566000,24.71,5624.03,750,silver,27,11.66,1
A0018,1772097574000,44.13,5265.74,716,gold,19,88.75,0
A0019,1773296633000,9.54,3691.31,448,gold,33,10.41,1
A0020,1773152647000,246.64,3464.36,435,silver,18,6.29,1
A0021,1772384442000,37.71,3927.32,667,silver,15,5.02,1
A0022,1773071172000,225.06,10350.32,681,gold,22,90.91,0
A0023,1773554125000,33.45,5283.82,850,gold,6,93.19,0
A0024,1772638516000,369.49,7844.78,625,gold,21,88.13,0
A0025,1772939281000,12.38,7402.52,384,gold,17,5.77,1
A0026,1773285491000,154.39,4832.15,522,silver,4,91.49,0
A0027,1772839934000,85.84,2809.74,825,bronze,2,7.52,1
A0028,1772283182000,18.96,3886.5,487,gold,16,6.99,1
A0029,1773463602000,50.65,3564.83,443,bronze,25,90.18,0
A0030,1772216110000,7.21,2894.14,312,bronze,39,10.59,1
A0031,1773297491000,38.99,6964.19,598,silver,22,86.26,0
A0032,1772496908000,78.46,3732.5,712,bronze,37,93.62,0
A0033,1772631415000,15.12,5325.17,619,bronze,19,8.48,1
A0034,1773135221000,82.12,8101.9,518,gold,32,11.75,1
