entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,1.8635,1.9306,9.224,9.3231,7.9418,0.1573
E0001,2026-01-01T00:00:00Z,4.7986,1.2083,8.2192,9.6628,1.6867,0.8279
E0002,2026-01-01T00:00:00Z,5.4273,2.8395,9.4806,8.508,2.3181,1.6955
E0003,2026-01-01T00:00:00Z,3.4439,2.7699,9.0499,9.0061,5.4301,0.1774
E0004,2026-01-01T00:00:00Z,5.2433,2.003,8.7093,8.6894,5.6015,0.5978
E0005,2026-01-01T00:00:00Z,3.0943,1.7929,8.4324,9.1276,4.4217,2.143
E0006,2026-01-01T00:00:00Z,3.4882,2.1672,8.5075,10.2667,5.3586,0.4519
E0007,2026-01-01T00:00:00Z,2.9382,1.332,8.0483,9.7238,2.6266,1.5581
E0008,2026-01-01T00:00:00Z,2.9198,4.235,7.6731,8.3892,6.153,0.4749
E0009,2026-01-01T00:00:00Z,5.3943,0.423,7.8677,9.1926,5.9413,0.9259
E0010,2026-01-01T00:00:00Z,1.5186,-0.331,8.2998,9.2139,4.0142,-0.6078
E0011,2026-01-01T00:00:00Z,1.8709,3.4997,8.451,9.2654,5.1974,1.4029
E0012,2026-01-01T00:00:00Z,4.361,2.9862,8.7822,9.8038,4.113,0.5417
E0013,2026-01-01T00:00:00Z,6.5994,1.778,9.307,8.9823,7.8299,0.9908
E0014,2026-01-01T00:00:00Z,5.9949,0.4178,7.9582,9.5386,3.2127,0.6191
E0015,2026-01-01T00:00:00Z,4.7697,2.5518,8.8698,8.6935,5.9566,1.0868
E0016,2026-01-01T00:00:00Z,4.3158,1.5311,9.0394,10.2138,1.7298,-0.2275
E0017,2026-01-01T00:00:00Z,3.9328,0.7461,8.3047,9.1038,6.397,0.8074
E0018,2026-01-01T00:00:00Z,5.7464,1.2192,8.3311,10.0839,3.3041,-0.013
E0019,2026-01-01T00:00:00Z,4.2028,2.5578,7.6968,9.3715,5.8679,1.6052
E0020,2026-01-01T00:00:00Z,3.2334,2.0306,10.2233,8.6682,4.8219,0.1776
E0021,2026-01-01T00:00:00Z,2.5727,0.9457,7.5812,9.2271,7.15,0.2472
E0022,2026-01-01T00:00:00Z,3.2512,-0.1096,8.1564,8.4791,5.6756,0.7488
E0023,2026-01-01T00:00:00Z,2.4943,2.0852,8.3866,10.1661,6.9807,1.3848
E0024,2026-01-01T00:00:00Z,2.8446,2.8002,9.1784,9.3637,4.3567,-0.7268
E0025,2026-01-01T00:00:00Z,4.1138,1.1534,8.8451,9.2919,5.2751,0.4308
E0026,2026-01-01T00:00:00Z,3.3557,1.9281,9.1523,8.0849,3.4577,0.9115
E0027,2026-01-01T00:00:00Z,5.6244,1.8835,8.0587,8.237,4.3228,0.8461
E0028,2026-01-01T00:00:00Z,3.6115,4.1324,7.73,8.5207,7.8588,-0.2816
E0029,2026-01-01T00:00:00Z,4.9233,3.5581,7.7374,9.9939,3.798,1.8796
E0030,2026-01-01T00:00:00Z,2.3381,2.1762,8.6788,9.125,2.4546,-0.4984
E0031,2026-01-01T00:00:00Z,4.0363,2.5514,8.575,9.1086,5.6507,0.247
E0032,2026-01-01T00:00:00Z,4.268,2.0286,8.2429,8.6638,6.7573,0.8393
E0033,2026-01-01T00:00:00Z,5.0736,2.5296,9.0769,10.6722,5.8546,1.2042
E0034,2026-01-01T00:00:00Z,2.1415,2.4208,8.0238,8.5056,4.7062,1.3184
E0035,2026-01-01T00:00:00Z,2.7325,1.328,8.6601,8.8753,6.1048,1.089
E0036,2026-01-01T00:00:00Z,4.2317,2.3898,8.9227,8.8593,3.6521,0.4998
E0037,2026-01-01T00:00:00Z,4.3957,1.7912,8.034,9.4141,4.6297,0.722
E0038,2026-01-01T00:00:00Z,2.5442,3.4421,8.5936,10.827,9.0824,0.0147
E0039,2026-01-01T00:00:00Z,3.3078,1.912,8.4824,9.4547,6.0998,0.6792
E0040,2026-01-01T00:00:00Z,2.4265,1.9481,8.4729,9.3508,5.1113,1.7285
E0041,2026-01-01T00:00:00Z,2.9711,2.5924,7.7416,9.9159,3.084,0.8707
E0042,2026-01-01T00:00:00Z,1.4877,1.4335,7.8005,9.3077,4.9939,1.676
E0043,2026-01-01T00:00:00Z,3.7187,1.4855,8.3506,8.8406,5.4091,0.113
E0044,2026-01-01T00:00:00Z,3.4195,1.9955,7.8966,9.189,3.4719,0.7215
E0045,2026-01-01T00:00:00Z,2.7785,2.9693,8.9259,10.2614,4.6009,0.6927
E0046,2026-01-01T00:00:00Z,6.0298,1.7865,7.9535,10.0604,5.1133,0.8338
E0047,2026-01-01T00:00:00Z,5.7858,4.5304,9.0126,9.4583,5.6254,0.5758
E0048,2026-01-01T00:00:00Z,1.4527,0.5906,9.0613,8.3641,5.8154,0.2734
E0049,2026-01-01T00:00:00Z,3.4222,1.4287,8.6117,9.6543,4.4995,-0.2247
E0050,2026-01-01T00:00:00Z,4.4233,0.8679,9.2955,9.23,7.7103,-0.1365
E0051,2026-01-01T00:00:00Z,1.5666,1.0474,8.278,7.9973,4.1197,0.1381
E0052,2026-01-01T00:00:00Z,3.8572,1.6049,9.0814,10.1088,4.2931,0.2927
E0053,2026-01-01T00:00:00Z,3.1277,1.7228,8.4873,8.7139,5.5791,1.0889
E0054,2026-01-01T00:00:00Z,3.0365,0.5244,8.5775,8.3738,5.043,-0.2926
E0055,2026-01-01T00:00:00Z,3.4959,2.4968,8.827,8.929,3.2475,-0.3006
E0056,2026-01-01T00:00:00Z,6.2486,-0.2662,8.3605,8.5077,4.4228,0.6572
E0057,2026-01-01T00:00:00Z,2.7967,1.7377,8.2545,9.1107,6.6582,0.214
E0058,2026-01-01T00:00:00Z,0.4204,1.593,8.7057,9.2186,6.4557,-1.0125
E0059,2026-01-01T00:00:00Z,2.3989,2.2176,8.8193,9.2181,5.3482,0.6644
E0060,2026-01-01T00:00:00Z,2.4629,1.1078,7.5687,10.2179,4.8479,0.3151
E0061,2026-01-01T00:00:00Z,3.5693,0.5298,8.8303,10.4876,2.0686,1.1971
E0062,2026-01-01T00:00:00Z,1.8087,1.6391,8.1392,9.3847,2.8503,0.7839
E0063,2026-01-01T00:00:00Z,3.456,1.7093,9.0205,9.5774,3.1195,0.8504
E0064,2026-01-01T00:00:00Z,6.2694,1.3259,7.804,10.2681,6.8048,1.3965
E0065,2026-01-01T00:00:00Z,4.2782,0.1246,8.3711,9.5462,4.6721,1.5379
E0066,2026-01-01T00:00:00Z,3.7635,0.0561,9.0589,8.5943,9.9061,-0.0045
E0067,2026-01-01T00:00:00Z,4.5354,2.6253,8.3643,8.4326,5.2509,0.6404
E0068,2026-01-01T00:00:00Z,4.6971,2.1207,9.15,9.9372,6.7265,-0.3014
E0069,2026-01-01T00:00:00Z,4.5146,0.7233,8.6319,9.9811,8.6281,0.0998
E0070,2026-01-01T00:00:00Z,2.9182,2.0834,9.1748,8.2584,4.0273,0.0308
E0071,2026-01-01T00:00:00Z,3.6203,1.7382,8.3305,9.7804,6.0626,-0.4616
E0072,2026-01-01T00:00:00Z,3.5361,1.8783,9.1332,9.0856,7.922,-0.0432
E0073,2026-01-01T00:00:00Z,5.0386,0.9525,8.5719,8.373,4.8895,1.9098
E0074,2026-01-01T00:00:00Z,4.0476,2.5929,8.3194,8.2838,3.2249,0.8121
E0075,2026-01-01T00:00:00Z,2.6455,2.2645,8.1845,9.8279,3.1189,0.0204
E0076,2026-01-01T00:00:00Z,6.6436,-0.6662,8.9513,9.6474,5.9779,0.5782
E0077,2026-01-01T00:00:00Z,2.4234,2.1891,9.2562,9.5048,4.985,0.8356
E0078,2026-01-01T00:00:00Z,3.1953,1.0523,8.7762,8.6662,5.1047,0.3458
E0079,2026-01-01T00:00:00Z,4.3758,1.6589,8.3253,9.1278,5.4256,0.3513
E0080,2026-01-01T00:00:00Z,4.2878,0.829,8.7464,9.0218,3.3621,0.9678
E0081,2026-01-01T00:00:00Z,4.5825,0.1809,8.7048,9.9866,2.6012,0.4377
E0082,2026-01-01T00:00:00Z,5.8119,2.0672,9.9819,9.9,2.7823,1.2419
E0083,2026-01-01T00:00:00Z,3.5524,1.9455,9.8217,10.0896,6.0008,0.4726
E0084,2026-01-01T00:00:00Z,3.5159,3.7311,9.0038,9.5721,3.6775,0.6549
E0085,2026-01-01T00:00:00Z,4.5411,0.9476,8.8839,8.8595,4.9912,-0.5969
E0086,2026-01-01T00:00:00Z,4.4089,2.2718,8.4338,10.1432,3.6836,1.9042
E0087,2026-01-01T00:00:00Z,1.8987,1.0797,8.1412,9.3193,6.0961,1.7924
E0088,2026-01-01T00:00:00Z,3.2616,2.8917,8.7766,9.4088,4.9375,1.4438
E0089,2026-01-01T00:00:00Z,5.1847,2.0835,8.7174,9.1134,5.9245,0.5761
E0090,2026-01-01T00:00:00Z,4.6022,-1.0189,8.2963,9.1452,6.5958,1.0264
E0091,2026-01-01T00:00:00Z,3.5122,1.8164,9.0231,8.8639,6.9158,0.1459
E0092,2026-01-01T00:00:00Z,2.871,1.9529,9.636,8.7889,3.4656,1.2873
E0093,2026-01-01T00:00:00Z,4.5329,2.1527,9.1046,8.9456,4.6755,1.2339
