account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773363152000,32.37,4963.01,440,silver,13,89.28,0
A0001,1773001119000,27.34,7663.8,452,bronze,32,5.56,1
A0002,1773366858000,148.52,4993.27,451,gold,19,89.1,0
A0003,1772138578000,6.32,5192.87,329,silver,30,94.83,0
A0004,1773437043000,50.23,5892.07,608,bronze,11,93.78,0
A0005,1772289045000,9.49,4111.88,512,gold,36,94.15,0
A0006,1773467972000,12.0,6445.71,366,gold,27,9.18,1
A0007,1773011067000,30.68,5257.76,828,gold,8,87.57,0
A0008,1772996812000,17.02,3907.18,374,gold,10,9.51,1
A0009,1772892826000,34.32,3772.23,399,silver,34,10.84,1
A0010,1772381377000,2.97,903.13,580,silver,10,94.81,0
A0011,1772453396000,32.06,5659.91,841,bronze,16,13.79,1
A0012,1773385287000,8.55,7683.26,523,gold,39,85.67,0
A0013,1773089019000,32.3,8980.86,498,bronze,32,90.36,0
A0014,1772948683000,19.81,9856.02,621,bronze,29,14.04,1
A0015,1772777679000,3.12,3896.62,622,silver,38,86.99,0
A0016,1772954601000,46.94,6913.14,676,bronze,15,86.62,0
A0017,1772840599000,29.31,3171.28,764,gold,34,10.88,1
A0018,1772865087000,16.08,2209.12,749,bronze,24,94.51,0
A0019,1772983170000,43.46,427.47,624,bronze,31,91.78,0
A0020,1773293069000,185.19,5158.75,502,gold,33,10.7,1
A0021,1772008256000,15.38,856.7,505,silver,24,94.9,0
A0022,1772620703000,49.52,2913.37,549,silver,23,90.1,0
A0023,1773666568000,74.45,3827.23,300,bronze,39,10.87,1
A0024,1772477245000,24.65,5304.14,340,silver,29,85.97,0
A0025,1772963139000,27.92,8423.84,618,bronze,39,5.55,1
A0026,1773351766000,19.85,7055.54,517,bronze,7,89.96,0
A0027,1772286780000,29.1,8761.53,606,bronze,25,88.61,0
A0028,1772033385000,50.26,2823.13,607,silver,3,7.63,1
A0029,1772002227000,120.25,6151.6,558,bronze,14,85.76,0
A0030,1772498313000,39.1,61.8,457,gold,14,5.53,1
A0031,1773373475000,38.0,5155.27,671,gold,2,12.68,1
A0032,1772976665000,35.18,3793.2,438,silver,20,6.76,1
A0033,1772251539000,140.3,1281.16,407,bronze,17,13.58,1
A0034,1772173492000,51.91,6647.18,658,bronze,31,14.69,1
A0035,1772553819000,4.38,5517.81,428,silver,20,8.81,1
A0036,1772019171000,131.86,5005.39,435,silver,3,87.72,0
A0037,1773156060000,15.84,4187.57,503,silver,13,11.64,1
A0038,1772690438000,4.65,5667.02,721,bronze,36,94.74,0
A0039,1773382441000,42.98,5498.35,430,gold,34,8.94,1
A0040,1772081180000,43.03,5172.91,468,bronze,22,10.02,1
A0041,1772060200000,74.16,5845.6,692,bronze,13,6.53,1
A0042,1773372065000,86.89,1507.49,356,silver,29,91.24,0
A0043,1773093565000,23.88,2237.3,798,silver,30,93.97,0
A0044,1773168240000,9.08,5655.89,582,gold,26,7.57,1
A0045,1773142231000,65.58,1797.84,715,silver,4,93.05,0
A0046,1772894753000,21.22,1620.82,499,silver,9,12.69,1
A0047,1773047923000,159.81,3740.88,702,silver,29,6.21,1
A0048,1773503206000,85.66,5850.6,662,bronze,16,90.64,0
A0049,1773193352000,6.87,5268.08,424,gold,38,13.84,1
A0050,1772977767000,55.79,3415.01,474,gold,18,88.1,0
A0051,1773314944000,30.86,4724.91,482,silver,20,91.1,0
A0052,1773165258000,33.0,4656.99,620,silver,37,7.31,1
A0053,1772135008000,27.76,5524.13,538,silver,19,7.81,1
A0054,1773273666000,65.52,3994.89,437,gold,2,91.34,0
A0055,1772815719000,10.98,8240.58,520,silver,34,12.02,1
A0056,1772428885000,102.6,337.89,528,bronze,29,87.77,0
A0057,1772410323000,29.24,3691.04,364,silver,16,85.94,0
A0058,1772593001000,51.18,2224.43,558,gold,29,11.04,1
A0059,1773040829000,33.52,5916.69,569,gold,5,11.16,1
A0060,1772203000000,20.16,3363.25,776,bronze,23,9.64,1
A0061,1772356794000,36.65,3906.04,417,gold,7,5.11,1
A0062,1772878605000,6.66,3221.14,472,silver,28,89.38,0
A0063,1772777373000,37.36,7457.49,625,bronze,14,10.88,1
A0064,1773028291000,45.72,2516.55,761,bronze,2,90.44,0
A0065,1773409058000,99.9,4530.97,544,silver,21,14.91,1
A0066,1773618548000,35.71,4168.67,587,gold,30,7.08,1
A0067,1772802071000,96.71,8015.18,320,silver,10,10.92,1
A0068,1772470183000,4.33,8071.23,571,silver,1,12.5,1
A0069,1773698121000,11.2,7186.5,651,bronze,21,88.77,0
A0070,1773541995000,65.22,7831.76,597,bronze,12,6.38,1
A0071,1773634026000,21.23,4730.81,850,bronze,19,87.51,0
A0072,1772109633000,24.77,1942.98,534,bronze,32,7.88,1
A0073,1772698121000,91.83,5324.77,360,bronze,33,11.43,1
A0074,1773628107000,84.69,4074.08,346,silver,22,86.35,0
A0075,1773461690000,30.15,3216.86,764,gold,37,92.52,0
A0076,1772512972000,10.83,4787.69,668,gold,20,89.04,0
A0077,1772791299000,53.8,254.46,713,gold,16,11.72,1
A0078,1773090236000,20.43,3433.13,363,silver,19,8.07,1
A0079,1773106283000,18.6,5635.7,653,bronze,32,88.95,0
A0080,1772087661000,16.33,8228.51,784,gold,33,12.77,1
A0081,1773268316000,92.45,2845.34,637,silver,8,88.11,0
