date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-10,2.6,3.4,61,19.3,1009.1,0.5
2025-04-12,2.1,7.7,69,16.2,1003.5,0.0
2025-04-14,5.9,10.7,67,19.2,1001.8,0.0
2025-04-16,4.7,10.5,77,13.5,1010.8,0.0
2025-05-06,2.7,6.7,59,22.0,1011.2,0.3
2025-05-09,3.4,4.7,86,12.7,1015.2,4.0
2025-05-13,4.2,11.8,65,8.2,1011.6,2.1
2025-05-16,2.4,11.1,56,23.4,1012.7,0.1
2025-05-19,2.9,14.5,48,16.7,1011.3,0.0
2025-05-24,2.0,10.0,67,23.8,1008.9,0.1
2025-05-30,3.5,13.8,64,20.6,1003.0,0.3
2025-06-01,1.9,14.7,60,20.4,1007.9,0.0
2025-06-03,3.2,15.1,59,14.7,1005.3,0.0
2025-06-05,7.4,15.3,62,17.0,1001.9,0.2
2025-06-07,4.8,14.2,61,31.5,996.7,0.0
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-11,3.7,11.9,87,16.6,1007.2,12.6
2025-06-16,3.6,19.2,64,17.3,1007.4,0.2
2025-06-19,3.4,15.3,59,20.7,1008.2,1.3
2025-06-26,2.8,17.8,67,12.5,1005.3,0.0
2025-07-01,2.4,19.7,63,16.2,1012.7,0.0
2025-07-08,3.7,14.4,78,16.5,1002.1,4.6
2025-07-23,7.3,21.9,74,17.8,1004.7,0.9
2025-07-29,5.5,20.3,82,34.4,995.8,21.3
2025-08-02,4.4,18.6,81,15.4,1003.8,3.0
2025-08-04,4.0,18.9,82,17.8,1006.2,1.8
2025-08-07,2.9,17.2,69,18.8,1007.8,0.4
2025-08-12,3.2,17.3,72,14.3,1013.9,0.2
2025-08-17,1.4,15.2,60,24.1,1011.8,0.0
2025-08-27,2.8,12.4,81,9.8,1009.4,0.0
2025-09-06,8.5,17.5,87,12.4,1015.7,1.6
2025-09-08,3.8,17.0,90,12.9,1020.9,0.2
2025-09-19,3.2,15.4,78,19.7,1006.8,0.0
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-09-30,2.7,9.6,74,11.1,1031.3,0.0
2025-10-07,5.7,10.9,89,18.4,1013.6,6.5
2025-10-09,3.1,10.0,86,20.4,1006.2,2.9
2025-10-16,3.3,7.6,81,12.3,1008.9,0.0
2025-10-20,2.8,6.7,79,17.0,1009.4,0.0
2025-10-22,7.1,10.6,94,21.4,995.4,4.3
2025-10-25,6.4,8.7,97,8.7,987.8,1.9
2025-10-29,6.0,4.9,95,9.5,994.5,0.1
2025-10-31,4.4,6.5,92,15.3,1006.8,0.0
2025-11-04,5.1,10.3,92,19.0,1006.1,0.7
2025-11-08,11.3,5.5,98,7.5,1010.7,0.0
2025-11-11,7.3,5.6,96,9.6,1008.3,0.1
2025-11-13,6.0,6.9,90,20.7,993.7,3.4
2025-11-15,2.5,-0.0,77,18.5,1011.5,0.0
2025-11-17,3.1,-2.2,88,12.9,997.9,0.0
2025-11-21,2.3,-2.6,82,22.4,1008.5,0.2
2025-11-25,10.0,-2.1,97,7.2,1008.8,0.0
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-09,5.8,5.4,98,17.8,1000.0,0.5
2025-12-12,3.6,2.9,87,11.7,1017.8,0.0
2025-12-14,3.0,5.8,96,20.7,1005.5,4.2
2025-12-20,7.1,6.0,86,18.9,1005.1,0.0
2025-12-22,2.5,-0.4,93,13.8,1022.7,0.0
2025-12-24,3.6,-2.4,91,11.9,1033.5,0.0
2025-12-27,4.2,1.8,62,29.7,1012.5,0.0
2026-01-01,5.5,-0.4,91,28.0,978.6,9.3
2026-01-13,4.3,-1.5,87,15.9,1013.5,0.7
2026-01-20,11.0,-1.5,95,10.5,1021.6,0.0
2026-01-23,2.6,-3.6,84,14.4,1018.3,0.0
2026-01-31,2.7,-5.2,81,14.3,1024.7,0.0
2026-02-03,3.7,-10.7,80,11.2,1025.6,0.0
2026-02-06,3.3,-8.3,90,16.1,1009.6,0.0
2026-02-08,2.9,-6.2,92,12.4,1021.0,0.0
2026-02-10,4.2,-8.6,89,8.6,1001.1,0.0
2026-02-12,5.7,-7.4,88,16.2,991.6,0.0
2026-02-19,5.7,-9.9,87,10.5,1010.8,0.0
2026-02-22,5.5,-4.5,84,17.3,1005.3,0.0
2026-03-02,3.6,1.4,83,13.7,1016.9,0.0
2026-03-05,2.6,3.0,77,12.7,1018.2,0.0
2026-03-10,13.7,4.7,75,12.2,1009.4,0.0
2026-03-15,4.1,2.1,94,13.3,1005.0,6.3
2026-03-23,4.4,5.1,68,20.6,1008.1,0.4
2026-04-02,4.3,7.1,89,13.8,1007.5,1.9
2026-04-05,2.4,4.7,77,31.4,992.8,3.5
2026-04-07,1.3,4.6,72,29.7,1017.6,0.2
2026-04-09,2.6,2.3,64,10.9,1026.8,0.0
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-16,6.8,8.4,61,15.2,1018.5,0.0
2026-04-22,4.3,9.0,59,17.7,1014.5,0.0
2026-04-26,1.9,5.8,43,28.3,1011.7,0.2
2026-04-28,2.3,5.4,48,19.9,1023.6,0.2
2026-05-02,4.4,17.4,39,21.4,1008.5,0.0
2026-05-08,2.6,9.6,39,13.3,1023.0,0.0
2026-05-11,2.9,10.6,59,14.7,1000.4,1.9
2026-05-20,2.9,13.6,65,13.7,1017.0,0.0
2026-05-31,4.1,16.8,53,13.9,1008.3,0.0
