row_id,f1,f2,f3,f4
R00000,3.380649,-0.607954,-5.324829,3.706912
R00001,2.865501,-2.068746,-3.329685,2.051107
R00002,3.132532,-1.598375,-0.956073,-0.076369
R00003,1.937729,-2.377831,-4.917575,-2.002986
R00004,1.999881,2.281525,-0.898945,5.156683
R00005,3.88557,-0.098338,-3.100744,3.770856
R00006,2.584478,1.614326,-2.347315,2.096725
R00007,4.193968,0.30124,-3.281786,1.979078
R00008,2.865235,0.75396,-4.059936,6.882331
R00009,2.335186,-1.816913,-4.737617,-0.058832
R00010,2.059963,-1.804958,-2.385032,4.274628
R00011,3.93377,-2.660196,-2.537778,1.975212
R00012,3.133216,-0.794735,0.164223,6.241175
R00013,4.400015,-0.817755,-0.500618,3.737723
R00014,3.233864,1.077347,-3.068722,3.845793
R00015,2.19269,-3.160137,-2.133066,4.80592
R00016,3.449317,-0.398769,-8.593488,2.330421
R00017,2.20352,-0.779824,-5.670622,0.646564
R00018,2.806627,-5.689205,-2.718611,1.854646
R00019,2.362835,2.558987,-4.914425,6.417371
R00020,2.499389,-4.836434,-2.236382,10.090753
R00021,3.623234,0.091474,-3.409518,0.838641
R00022,1.857315,-2.994569,-5.938089,-0.916132
R00023,3.391325,-0.872861,-4.290242,3.852667
R00024,3.307685,-1.257587,-8.973627,9.286142
R00025,2.843073,0.942405,-2.486692,1.895349
R00026,2.892669,-0.552909,1.294262,10.967644
R00027,2.025992,1.979054,-1.731121,3.548023
R00028,2.780016,-0.806773,-3.89517,5.320244
R00029,1.601819,0.907728,-3.591847,1.746448
R00030,4.23397,0.279007,-1.476247,5.013941
R00031,2.792406,1.63864,0.249114,5.779959
R00032,3.044696,1.822921,-1.739435,8.950283
R00033,2.310448,4.528988,-7.574836,5.193513
R00034,2.798949,-1.1796,-6.875897,3.959741
R00035,2.531447,0.241278,-1.456326,5.399228
R00036,3.153753,-0.09744,-3.440176,3.175718
R00037,2.191709,-1.82451,-0.355713,0.102216
R00038,3.115828,-3.93184,-3.047233,5.540587
R00039,4.405039,-2.640002,-4.1733,0.885853
R00040,3.143704,0.681156,0.910911,2.023959
R00041,3.33334,-1.623861,-0.973647,3.419273
R00042,4.662078,-0.788893,-0.386724,-3.429206
R00043,3.419794,-4.490975,-7.997025,5.481207
R00044,2.916601,0.036648,1.161975,2.313386
R00045,3.810782,-3.257033,-2.916508,6.865901
R00046,2.824608,1.501479,-2.532759,3.12582
R00047,3.194173,-2.650365,-5.871446,5.856339
R00048,2.512087,0.977947,-2.874048,7.65322
R00049,3.528534,-2.493298,-7.230959,-1.123203
R00050,2.922252,1.686322,-3.640523,1.10446
R00051,3.293966,-0.553026,-3.782374,0.362954
R00052,2.578346,-2.418416,1.99314,2.640406
R00053,2.899932,0.760439,-1.149524,-0.899523
R00054,2.650602,-3.81443,-0.998843,-3.370512
R00055,1.757426,-0.374117,-0.687875,6.462453
R00056,2.642927,0.080971,-1.191828,4.735579
R00057,3.800588,-7.180017,-2.662201,3.58703
R00058,2.159545,0.984002,-1.746439,1.793615
R00059,1.144211,1.736387,-2.170034,9.545434
R00060,3.260955,-4.149957,0.29608,4.82093
R00061,3.905066,-2.614928,-1.105325,-1.166202
R00062,2.355714,1.707131,-2.338678,5.051843
R00063,3.790108,-3.432313,-1.439909,1.706982
R00064,2.638307,-4.660417,-2.549437,0.335868
R00065,2.365463,-0.434276,-1.415274,0.534271
R00066,3.411329,1.929596,-1.684336,1.777824
R00067,2.21561,1.143283,-2.342923,1.43909
R00068,3.410073,0.955935,-7.625388,-0.592286
R00069,1.887074,-2.33404,-0.784562,9.722988
R00070,3.097307,-1.012078,-6.165919,2.270011
R00071,3.867961,0.411633,-1.570333,2.515688
R00072,2.884992,-0.386614,-4.055043,4.803798
R00073,3.420888,-1.842629,-0.376021,1.855975
R00074,3.265469,-3.989945,-0.573726,8.367825
R00075,2.146941,4.038586,-4.018979,1.541213
R00076,1.916022,0.031035,-3.187778,3.995469
R00077,2.669551,-0.712699,1.739822,2.64956
R00078,3.225208,-3.728334,-1.692437,-3.201284
R00079,2.977607,-1.480746,-3.767623,1.982208
R00080,3.047384,-0.463912,-6.67111,0.283915
R00081,2.817592,-0.267728,-2.389377,0.415329
R00082,2.562368,-4.648497,-2.911411,2.759123
R00083,2.542797,-1.232512,-7.215257,3.455041
R00084,2.419801,-1.523828,1.087245,3.615096
R00085,2.284152,-1.724884,-2.099459,1.088088
R00086,3.736818,-3.712235,-5.700064,1.783071
R00087,2.160837,-2.18928,-4.72538,-2.533576
R00088,2.790373,-1.334581,-4.431645,0.658482
R00089,3.061588,-0.486528,2.452071,3.997093
