account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772742002000,225.83,5213.38,422,silver,12,45.4,1
A0001,1772394410000,39.21,8615.59,613,bronze,25,56.24,1
A0002,1773053746000,18.19,4465.47,523,bronze,13,48.23,1
A0003,1771996968000,79.62,-564.02,742,bronze,9,44.75,1
A0004,1772439865000,61.56,5386.08,794,gold,18,51.61,1
A0005,1772928533000,68.05,3185.3,748,bronze,10,57.01,1
A0006,1773100633000,29.81,7019.84,771,bronze,2,53.43,1
A0007,1772588849000,70.35,6001.43,542,bronze,37,46.23,1
A0008,1772211722000,59.98,2691.94,605,gold,39,45.91,1
A0009,1772146854000,73.76,7795.71,850,gold,35,44.84,0
A0010,1773315106000,11.83,4829.29,540,gold,33,49.52,1
A0011,1773570536000,18.94,5023.28,423,silver,23,52.94,0
A0012,1773426144000,45.83,6054.96,300,silver,24,51.97,0
A0013,1772351231000,79.78,5240.02,333,gold,25,49.99,0
A0014,1772555264000,209.28,6403.61,850,gold,18,42.32,1
A0015,1773642624000,20.63,7256.3,639,gold,5,47.57,1
A0016,1773048307000,16.37,4845.18,734,bronze,2,46.96,1
A0017,1773621906000,9.74,6520.37,749,gold,27,59.96,1
A0018,1773612874000,25.04,7303.63,460,bronze,36,54.26,1
A0019,1772947227000,49.29,5023.27,676,silver,25,49.76,0
A0020,1772867923000,13.6,4367.36,801,bronze,30,40.18,1
A0021,1772032029000,27.06,3812.66,833,bronze,8,53.35,1
A0022,1772581688000,66.5,6096.71,358,silver,20,50.54,1
A0023,1772705889000,4.83,3566.09,653,silver,26,58.37,0
A0024,1772472469000,11.23,5583.07,421,gold,37,46.33,1
A0025,1772985823000,64.94,3660.43,786,bronze,33,49.43,1
A0026,1773638302000,37.39,3483.48,439,bronze,25,40.5,0
A0027,1772140197000,79.51,5256.22,458,silver,8,51.46,0
A0028,1772691185000,31.74,5122.14,539,bronze,25,59.2,0
A0029,1773558672000,62.1,4113.58,603,bronze,26,43.05,1
A0030,1773102679000,26.04,8911.49,647,gold,0,47.94,0
A0031,1773518161000,9.42,5042.47,652,silver,21,45.0,0
A0032,1772902738000,25.38,4308.64,750,bronze,20,47.97,1
A0033,1773023816000,4.08,3750.33,761,bronze,13,51.33,0
A0034,1773683659000,49.23,5065.26,734,gold,39,58.08,0
A0035,1773383676000,7.19,5102.53,769,bronze,15,57.37,1
A0036,1772632576000,6.66,6526.53,488,gold,29,51.1,1
A0037,1772026112000,23.24,5835.08,300,bronze,35,45.72,1
A0038,1773417072000,105.21,5040.64,659,bronze,33,41.13,0
A0039,1772628147000,169.73,2437.35,360,silver,39,33.72,0
A0040,1772614372000,8.83,4633.44,323,gold,1,46.29,0
A0041,1773335096000,69.46,4770.75,705,gold,35,53.6,1
A0042,1773539403000,51.67,4532.95,479,silver,33,53.2,1
A0043,1773341600000,11.97,3847.63,402,gold,13,51.41,1
A0044,1772694896000,1.39,3004.25,558,bronze,15,57.99,1
A0045,1772210695000,101.56,3064.16,349,bronze,15,55.26,0
A0046,1773172187000,102.29,5639.31,598,gold,39,57.55,1
A0047,1772638730000,28.59,1690.08,561,bronze,17,54.94,1
A0048,1772556826000,21.95,5328.04,328,gold,20,53.23,0
A0049,1772052985000,185.33,3034.76,493,silver,9,53.25,0
A0050,1773217338000,16.84,4400.46,300,bronze,2,47.75,0
A0051,1772107330000,58.67,1729.17,603,bronze,9,52.84,1
A0052,1773053412000,28.74,5563.41,655,silver,36,44.78,1
A0053,1772250457000,29.6,1842.19,382,silver,39,48.05,0
A0054,1772969955000,44.5,4784.85,717,gold,28,52.98,1
A0055,1772975368000,194.42,6471.07,583,gold,29,47.1,1
A0056,1772848211000,394.08,5231.49,654,silver,27,53.24,1
A0057,1772018749000,118.61,6217.67,546,gold,9,47.03,1
A0058,1772154702000,10.8,8257.79,780,bronze,7,58.3,1
A0059,1773208392000,57.64,4763.0,442,bronze,21,52.01,0
A0060,1772335745000,111.61,8329.4,371,gold,26,49.76,1
A0061,1772241280000,20.25,3807.7,713,silver,10,54.63,0
A0062,1773688756000,3.87,6159.07,628,gold,34,50.0,0
A0063,1772984472000,22.73,3195.18,582,bronze,26,55.0,0
A0064,1772454905000,15.36,5144.12,724,bronze,8,54.35,1
A0065,1772214953000,145.44,4668.94,350,silver,31,53.84,0
A0066,1773415585000,174.55,4887.87,598,bronze,30,48.09,0
A0067,1772592734000,43.6,2373.38,333,silver,31,43.73,0
A0068,1773583195000,185.98,5792.96,391,silver,29,40.82,0
A0069,1773336557000,14.34,6338.63,508,bronze,7,48.11,1
A0070,1773382713000,51.92,5020.54,830,silver,7,49.1,0
A0071,1772127960000,93.18,7980.61,810,gold,18,55.18,0
A0072,1773617604000,22.51,7845.97,742,gold,38,45.64,0
A0073,1773633344000,75.61,4123.29,327,silver,37,51.67,1
A0074,1773298101000,102.31,8710.77,780,bronze,34,46.95,1
A0075,1772089100000,44.35,3360.52,769,silver,6,57.76,1
A0076,1773032753000,23.03,87.66,467,silver,16,45.47,0
A0077,1772613770000,45.55,2380.0,668,silver,27,53.57,1
A0078,1772997307000,27.26,6301.2,544,bronze,26,38.89,0
A0079,1773552080000,13.71,1327.65,330,bronze,35,51.8,0
A0080,1772303695000,46.01,5205.93,607,silver,26,51.06,1
A0081,1772931668000,16.79,5289.98,691,silver,14,51.19,1
A0082,1771997945000,17.3,5801.98,401,bronze,3,57.87,0
A0083,1772620685000,62.13,4476.95,438,gold,29,44.83,0
A0084,1772200818000,158.37,3254.38,566,bronze,30,55.91,1
A0085,1773299564000,11.68,2755.51,611,bronze,29,55.54,1
A0086,1772569527000,24.47,6285.36,444,bronze,16,46.48,0
A0087,1773274859000,12.95,5891.08,351,bronze,29,50.39,1
A0088,1772408015000,41.17,11859.72,554,gold,26,55.97,0
A0089,1773183743000,48.93,7406.79,801,silver,22,51.21,0
A0090,1773476278000,78.79,5746.57,835,gold,32,46.87,1
A0091,1772843861000,23.92,6125.82,691,gold,24,41.85,1
A0092,1772182872000,8.48,575.26,543,gold,13,57.62,0
A0093,1772149962000,207.71,5841.96,324,bronze,1,58.44,0
A0094,1772811782000,81.47,3927.14,814,bronze,18,60.63,1
A0095,1772861925000,35.64,5798.3,344,silver,28,51.14,1
A0096,1772232651000,62.49,6369.11,673,gold,12,45.53,0
A0097,1772114472000,24.26,2720.66,445,gold,7,42.47,1
A0098,1773542466000,27.21,5807.83,846,bronze,0,47.95,1
A0099,1773659660000,32.39,3884.69,502,bronze,3,45.82,1
