row_id,status,balance,updated_at
R00105,dormant,10894.12,1770328440000
R00104,dormant,3760.04,1770357720000
R00285,closed,5825.7,1770188220000
R00033,closed,4359.82,1770423900000
R00200,dormant,2564.27,1770606000000
R00243,active,3926.25,1770331380000
R00204,closed,6543.02,1770388980000
R00262,active,5328.08,1770370860000
R00364,dormant,2177.04,1770570420000
R00291,active,7457.38,1770571140000
R00308,closed,8766.04,1770341280000
R00184,closed,6090.51,1770303000000
R00027,closed,3470.85,1770445080000
R00380,dormant,2681.75,1770588540000
R00343,dormant,4789.08,1770526560000
R00144,closed,4349.23,1770427260000
R00003,closed,5367.21,1770075480000
R00053,active,4476.77,1770380640000
R00178,closed,5114.61,1770617580000
R00357,active,1157.35,1770542940000
R00196,closed,6035.13,1770083040000
R00374,dormant,4785.16,1770206280000
R00278,closed,406.02,1770547860000
R00051,dormant,3600.21,1770282300000
R00114,dormant,2693.68,1770535980000
R00277,active,6302.42,1770181560000
R00057,dormant,3155.64,1770530940000
R00289,closed,6688.0,1770133860000
R00071,closed,4803.99,1770127680000
R00293,active,8114.62,1770327120000
R00361,active,5177.32,1770372060000
R00238,active,5819.42,1770113640000
R00010,active,4241.13,1770367440000
R00304,closed,3926.61,1770766920000
R00110,dormant,1869.43,1770178080000
R00176,active,4047.95,1770038040000
R00387,active,1727.36,1770448380000
R00163,closed,2719.66,1770191160000
R00182,dormant,6272.75,1770471180000
R00287,closed,7342.07,1770153480000
R00375,closed,3134.57,1770587160000
R00371,closed,3180.51,1770688860000
R00001,dormant,7057.85,1770381960000
R00106,closed,5629.19,1770138480000
R00336,closed,6155.83,1770706080000
R00065,closed,7490.14,1770367320000
R00268,closed,5837.71,1770538020000
R00360,active,1034.58,1770018360000
R00013,closed,5850.85,1770482880000
R00305,closed,7409.15,1770200580000
R00072,active,7401.61,1770539700000
R00222,active,5508.47,1770372360000
R00322,active,3274.37,1770527820000
R00366,dormant,6931.53,1770763140000
R00299,dormant,1656.81,1770045900000
R00141,dormant,6449.14,1770620760000
R00017,closed,2895.87,1770366120000
R00034,closed,6075.56,1770303720000
R00369,active,4380.24,1770147900000
R00265,dormant,4957.23,1770142380000
R00085,closed,3960.27,1770319800000
R00180,closed,7452.5,1770407640000
R00340,dormant,1895.3,1770270480000
R00379,closed,-895.53,1770244980000
R00166,dormant,4697.17,1769981820000
R00330,active,6434.56,1770106080000
R00006,dormant,7210.4,1770661680000
R00259,active,4591.5,1770599760000
R00009,dormant,2178.4,1770255480000
R00208,closed,3825.51,1770309660000
R00122,active,5847.02,1770126000000
R00170,dormant,7118.4,1770581340000
R00107,dormant,3458.7,1770517560000
R00143,dormant,5236.76,1770196500000
R00248,active,5701.66,1770275160000
R00224,dormant,7204.18,1770016920000
R00153,closed,6657.88,1770238740000
R00215,active,3996.91,1770458760000
R00135,active,2857.56,1770062580000
R00281,active,4158.06,1770119760000
R00061,closed,3322.18,1770383040000
R00054,dormant,5831.23,1770410880000
R00362,active,4333.48,1770300060000
R00207,closed,3227.55,1770621120000
R00066,closed,3859.46,1770501900000
R00378,closed,5564.84,1770513600000
R00395,active,-204.39,1770588840000
R00276,closed,4517.68,1770527580000
R00258,closed,8242.55,1770039600000
R00335,dormant,8404.45,1770445320000
