row_id,f1,f2,f3,f4
R00400,1.625183,6.368382,8.276478,5.609787
R00401,1.808515,8.59518,7.148736,6.192648
R00402,2.62434,4.635329,5.763559,7.791828
R00403,2.341079,5.862125,5.144958,7.635852
R00404,-1.159466,2.201493,9.808052,6.672069
R00405,0.414282,1.523926,8.096784,6.476946
R00406,1.936497,6.472053,5.287931,5.97659
R00407,-0.669768,6.799676,5.026781,6.584895
R00408,-0.137691,6.168249,9.429615,5.514697
R00409,4.570986,4.990479,8.58506,7.686281
R00410,3.993301,4.841804,6.592087,6.426082
R00411,1.261792,8.678695,11.975305,5.877743
R00412,1.625086,5.610301,8.479832,6.773405
R00413,-0.870798,7.077424,8.326559,7.723244
R00414,0.261356,7.267491,8.588314,7.498551
R00415,3.095039,2.132766,10.760538,10.130232
R00416,1.614886,5.439258,11.616189,8.793125
R00417,1.570938,4.605264,5.641614,7.175676
R00418,1.986104,6.160187,5.820755,6.179652
R00419,3.215578,3.830349,5.704122,6.584146
R00420,0.28237,2.608361,8.674317,5.925503
R00421,2.032153,6.668061,9.983278,7.306854
R00422,2.050226,3.65633,9.635904,8.880077
R00423,1.152972,7.792856,11.663407,7.317986
R00424,4.819167,5.653024,8.673156,6.926652
R00425,1.299106,5.367507,13.590157,6.045782
R00426,4.833684,6.612815,8.632894,7.382971
R00427,0.529444,8.781177,10.439603,9.770049
R00428,0.011705,9.589304,7.637513,6.194301
R00429,3.534859,1.124289,9.315007,8.572029
R00430,-2.155181,5.800131,5.253371,5.022519
R00431,-1.130343,6.225219,5.354779,8.265704
R00432,1.17774,6.009725,5.816411,4.580884
R00433,-0.170068,7.755126,6.088194,7.924002
R00434,2.024104,4.924797,5.620705,7.493702
R00435,3.763942,3.313236,11.292348,5.327675
R00436,0.643253,6.833081,8.764171,7.69807
R00437,2.219618,3.523712,7.475396,7.488043
R00438,2.260036,8.135417,9.553478,6.084023
R00439,-0.691281,2.753129,5.475723,6.771919
R00440,1.41268,4.754175,8.658995,6.389262
R00441,1.055625,3.912824,6.103775,5.73179
R00442,-0.134806,7.017024,11.338685,5.757403
R00443,2.829727,4.951713,9.765175,8.677423
R00444,2.370217,7.531129,10.328085,7.611177
R00445,-0.343636,7.985761,10.33095,7.389618
R00446,0.851407,5.691001,7.933903,6.726371
R00447,1.474579,8.007807,9.53698,6.092593
R00448,-1.089358,6.205562,6.706017,5.359624
R00449,0.325133,4.237109,8.027637,6.310623
R00450,1.07625,4.69318,11.390847,6.623247
R00451,-0.061135,3.27833,11.296492,5.966207
R00452,0.945997,6.053205,8.487052,6.717953
R00453,2.922255,4.844824,9.761389,7.252309
R00454,0.811297,6.333243,4.014967,7.025145
R00455,1.272091,6.232897,6.539474,7.009345
R00456,0.015432,8.416599,10.952213,8.411575
R00457,0.749428,3.812239,5.704691,5.760371
R00458,2.853744,5.085904,8.709458,6.64373
R00459,0.353828,6.708184,9.850827,7.061413
R00460,0.170816,7.758835,11.137983,8.217656
R00461,2.194289,5.306413,5.574551,7.152267
R00462,0.56425,8.959157,8.254542,4.319831
R00463,2.609443,6.369679,7.268535,6.181896
R00464,0.606281,7.710985,3.896432,5.225458
R00465,2.015248,3.992903,10.801115,5.835777
R00466,0.480488,6.932792,8.5322,6.746729
R00467,1.701043,7.812671,6.005938,4.977742
R00468,3.973599,4.137678,8.57934,7.119618
R00469,3.071851,5.247356,13.229472,7.817314
R00470,2.232064,6.932591,5.54237,7.331081
R00471,5.973915,10.960212,9.84355,9.105289
R00472,0.946687,6.003872,8.159594,7.244848
R00473,4.55774,5.02388,4.807263,8.151963
R00474,3.311292,7.993515,9.376091,7.299403
R00475,3.522547,9.12491,3.44454,9.075903
R00476,1.390728,7.532977,5.982682,7.987343
R00477,0.927363,8.513321,7.586435,6.52265
R00478,1.541918,7.215894,12.819059,7.316644
R00479,0.815958,0.778213,7.937912,6.37941
R00480,2.081121,6.720004,8.295996,9.560556
R00481,-0.140908,9.288253,9.588287,5.954496
R00482,4.126543,5.455801,7.356571,6.782857
R00483,0.784374,3.26848,7.825848,7.746484
R00484,2.139584,1.892117,6.190814,6.686883
R00485,1.602659,3.66562,12.443958,8.019397
R00486,0.447026,6.25267,5.793633,7.125627
R00487,4.240278,4.093706,4.938738,4.693416
R00488,3.853514,-0.922128,4.550071,6.386533
R00489,-0.214775,7.806902,10.34908,9.054233
R00490,2.43757,3.220937,9.74177,8.591562
R00491,-2.336261,6.342367,6.465324,8.10816
R00492,1.125694,6.27196,5.880055,8.152687
R00493,1.208955,4.340493,7.31017,8.068438
R00494,1.426075,3.098931,3.907713,6.098884
R00495,1.227001,5.720296,6.415577,6.523578
R00496,-0.100268,9.649208,10.001673,6.313659
R00497,2.912983,8.822848,9.247977,7.367977
R00498,0.947712,6.841279,7.569582,7.448444
R00499,1.833879,5.311646,10.758927,7.854209
R00500,2.283077,7.33823,6.217923,6.501006
R00501,-0.534731,9.10031,10.296586,7.524808
R00502,0.436991,11.803891,7.750855,7.189625
R00503,4.572776,7.462123,5.320858,6.009361
R00504,3.538404,3.592202,10.234095,7.167665
R00505,4.45199,7.471017,8.068097,6.358169
R00506,1.388128,5.497931,7.045242,7.033986
R00507,1.259878,7.391757,12.888023,6.470434
R00508,4.162981,6.053332,4.918881,5.973796
R00509,0.256599,8.294149,6.709839,6.304984
R00510,0.482664,5.36812,8.38708,7.385035
R00511,1.0913,6.806015,12.727202,7.926764
R00512,-0.653706,7.478534,7.480319,7.878315
R00513,3.078578,7.260429,9.094096,7.510923
R00514,1.672962,4.062793,2.549779,6.738159
R00515,0.334894,3.980707,4.86413,8.309503
R00516,3.209717,5.658967,5.922987,7.067326
R00517,0.422857,4.885959,9.099396,7.94655
R00518,1.710752,12.0343,9.427305,8.068387
R00519,2.130542,3.942494,13.293799,7.137112
R00520,-0.653109,8.660928,9.109512,5.364765
R00521,-0.506954,8.478352,10.749249,9.104285
R00522,3.031128,3.48195,8.70096,7.615476
R00523,3.37075,5.489257,8.245887,6.495949
R00524,1.225875,8.235794,8.624028,6.796852
R00525,1.180376,6.630348,6.265866,6.889155
R00526,0.135485,2.525115,11.095499,6.642575
R00527,2.641177,8.043046,10.569648,6.135515
R00528,1.711727,4.761038,8.36188,6.481455
R00529,0.979345,7.90671,6.210098,6.090052
R00530,0.187777,3.591944,8.562023,7.40852
R00531,0.192621,6.545645,8.926163,7.269374
R00532,2.785423,4.840149,3.469763,6.300868
R00533,-3.968637,7.385482,5.988527,7.533258
