account_id,event_time,sessions_7d
A0000,1767312720000,11
A0000,1767914269000,24
A0000,1768476712000,10
A0000,1769076639000,2
A0000,1769688784000,27
A0000,1770297775000,22
A0000,1770914820000,16
A0000,1771553537000,10
A0000,1772128642000,15
A0000,1772712543000,12
A0000,1773348245000,34
A0000,1773916777000,13
A0000,1774541666000,30
A0001,1767319845000,10
A0001,1767913057000,9
A0001,1768507419000,0
A0001,1769133717000,14
A0001,1769742380000,24
A0001,1770309069000,33
A0001,1770952937000,24
A0001,1771516890000,8
A0001,1772149806000,25
A0001,1772731012000,37
A0001,1773400880000,7
A0001,1773961032000,35
A0001,1774601878000,1
A0002,1767295287000,33
A0002,1767868917000,4
A0002,1768478142000,37
A0002,1769095734000,37
A0002,1769699485000,33
A0002,1770358284000,0
A0002,1770953466000,13
A0002,1771512320000,16
A0002,1772140105000,5
A0002,1772713411000,13
A0002,1773323122000,35
A0002,1773948645000,6
A0002,1774525143000,4
A0003,1767355663000,14
A0003,1767929908000,14
A0003,1768517686000,30
A0003,1769161293000,1
A0003,1769702220000,11
A0003,1770368760000,1
A0003,1770949178000,9
A0003,1771575761000,9
A0003,1772166092000,16
A0003,1772720372000,16
A0003,1773358662000,13
A0003,1773965345000,18
A0003,1774600152000,14
A0004,1767362040000,20
A0004,1767963953000,17
A0004,1768553129000,34
A0004,1769122103000,16
A0004,1769733264000,33
A0004,1770334279000,4
A0004,1771007885000,22
A0004,1771619536000,18
A0004,1772192393000,18
A0004,1772754051000,4
A0004,1773402060000,23
A0004,1774031183000,37
A0004,1774568616000,5
A0005,1767366753000,9
A0005,1767945906000,13
A0005,1768516999000,9
A0005,1769164921000,19
A0005,1769733545000,2
A0005,1770318930000,22
A0005,1770940701000,29
A0005,1771536932000,3
A0005,1772181274000,35
A0005,1772749329000,10
A0005,1773350898000,8
A0005,1774023814000,33
A0005,1774575521000,36
A0006,1767264207000,24
A0006,1767896325000,22
A0006,1768483138000,23
A0006,1769067234000,33
A0006,1769694009000,14
A0006,1770344206000,8
A0006,1770898696000,2
A0006,1771523117000,10
A0006,1772117731000,23
A0006,1772758206000,2
A0006,1773367758000,10
A0006,1773952522000,20
A0006,1774533977000,27
A0007,1767302443000,9
A0007,1767941720000,4
A0007,1768519141000,17
A0007,1769128747000,17
A0007,1769724048000,8
A0007,1770318863000,30
A0007,1770942344000,38
A0007,1771580404000,15
A0007,1772188982000,37
A0007,1772773519000,10
A0007,1773366917000,17
A0007,1773942064000,6
A0007,1774608216000,24
A0008,1767305704000,34
A0008,1767934858000,28
A0008,1768530213000,15
A0008,1769095701000,31
A0008,1769763604000,35
A0008,1770348361000,11
A0008,1770969018000,3
A0008,1771582747000,33
A0008,1772144652000,39
A0008,1772736980000,34
A0008,1773341769000,26
A0008,1773933341000,34
A0008,1774565818000,13
A0009,1767385369000,34
A0009,1767925113000,18
A0009,1768560336000,35
A0009,1769129068000,8
A0009,1769781561000,8
A0009,1770380144000,34
A0009,1770954673000,28
A0009,1771590988000,35
A0009,1772189408000,10
A0009,1772769203000,22
A0009,1773433219000,36
A0009,1773965182000,35
A0009,1774575193000,34
A0010,1767290163000,17
A0010,1767944753000,23
A0010,1768535453000,19
A0010,1769120838000,13
A0010,1769750608000,38
A0010,1770298757000,3
A0010,1770914831000,22
A0010,1771522297000,20
A0010,1772187181000,26
A0010,1772792020000,33
A0010,1773331996000,33
A0010,1773954799000,1
A0010,1774532245000,39
A0011,1767295391000,16
A0011,1767910774000,19
A0011,1768539728000,32
A0011,1769101622000,28
A0011,1769695148000,19
A0011,1770320326000,27
A0011,1770932518000,3
A0011,1771536536000,10
A0011,1772158247000,28
A0011,1772753379000,39
A0011,1773368506000,23
A0011,1773959911000,32
A0011,1774546447000,2
A0012,1767290183000,37
A0012,1767869474000,8
A0012,1768517116000,11
