entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,5.1615,4.7073,4.9808,9.0693,7.3275,6.8287
E0001,2026-01-01T00:00:00Z,7.4755,4.1365,3.4127,10.768,7.5116,6.8227
E0002,2026-01-01T00:00:00Z,6.8861,6.0569,5.5907,9.4779,7.4437,6.0583
E0003,2026-01-01T00:00:00Z,6.417,3.0398,4.6257,8.8909,7.1578,4.5576
E0004,2026-01-01T00:00:00Z,6.143,2.5236,6.7609,8.0731,7.4529,5.8724
E0005,2026-01-01T00:00:00Z,6.3362,4.2637,4.0396,9.1405,7.092,7.2408
E0006,2026-01-01T00:00:00Z,6.8542,3.4477,5.8466,10.187,7.3189,4.8432
E0007,2026-01-01T00:00:00Z,3.99,4.9394,8.9533,5.5759,6.8228,4.8848
E0008,2026-01-01T00:00:00Z,5.6492,3.8261,5.4147,8.046,7.2943,6.8669
E0009,2026-01-01T00:00:00Z,7.2581,4.5418,9.2376,9.6388,9.0942,7.2282
E0010,2026-01-01T00:00:00Z,6.7496,5.4129,6.3314,9.7672,8.8124,6.1766
E0011,2026-01-01T00:00:00Z,6.6771,3.046,2.9198,9.8744,6.4403,5.2014
E0012,2026-01-01T00:00:00Z,8.3259,4.0504,6.86,7.4084,7.3285,6.1781
E0013,2026-01-01T00:00:00Z,4.5973,3.1461,4.6396,7.0691,6.8095,5.973
E0014,2026-01-01T00:00:00Z,3.808,3.565,3.4738,11.3167,7.4545,5.2618
E0015,2026-01-01T00:00:00Z,5.9015,4.4486,5.8385,6.6007,8.3888,5.7877
E0016,2026-01-01T00:00:00Z,5.9951,4.5532,6.0391,7.8726,6.1429,7.3523
E0017,2026-01-01T00:00:00Z,5.7223,6.1808,3.8553,10.8506,8.575,7.7893
E0018,2026-01-01T00:00:00Z,5.9874,3.3987,4.6823,9.403,5.9882,7.6637
E0019,2026-01-01T00:00:00Z,5.1075,5.8162,6.6133,8.8451,6.7604,5.4888
E0020,2026-01-01T00:00:00Z,3.9777,3.6534,6.3785,9.4601,6.4517,5.6684
E0021,2026-01-01T00:00:00Z,5.8063,3.768,8.1098,7.1717,6.8406,6.5068
E0022,2026-01-01T00:00:00Z,5.1667,4.2301,4.0403,8.9753,6.7527,6.3783
E0023,2026-01-01T00:00:00Z,4.5556,4.0438,6.7833,7.3689,7.551,6.2553
E0024,2026-01-01T00:00:00Z,4.5365,5.1147,6.1784,9.636,6.6477,7.7658
E0025,2026-01-01T00:00:00Z,7.3073,4.9834,6.915,9.082,7.2013,6.2306
E0026,2026-01-01T00:00:00Z,4.6713,1.8673,3.7029,8.7629,6.8787,4.9382
E0027,2026-01-01T00:00:00Z,8.7031,3.1396,4.3193,13.7183,9.1738,6.1099
E0028,2026-01-01T00:00:00Z,7.4812,3.8319,2.5066,12.6513,7.0062,8.0341
E0029,2026-01-01T00:00:00Z,6.3996,4.1115,4.0769,9.4584,7.6398,7.6968
E0030,2026-01-01T00:00:00Z,6.9321,3.7923,4.6129,10.9199,5.825,4.917
E0031,2026-01-01T00:00:00Z,6.0279,4.8859,3.6467,9.7982,7.797,8.12
E0032,2026-01-01T00:00:00Z,7.9727,3.4109,4.9026,8.522,7.6857,6.9237
E0033,2026-01-01T00:00:00Z,6.7789,4.5431,2.9424,11.2221,5.611,6.4957
E0034,2026-01-01T00:00:00Z,5.7552,3.1797,7.9872,13.7912,7.1399,6.3788
E0035,2026-01-01T00:00:00Z,7.6521,5.3155,8.4078,10.9428,6.8789,7.3885
E0036,2026-01-01T00:00:00Z,6.2731,5.0126,4.4644,5.6378,7.1452,6.5577
E0037,2026-01-01T00:00:00Z,6.2527,3.4835,5.072,11.7685,5.917,6.6403
E0038,2026-01-01T00:00:00Z,5.883,2.9228,3.9928,11.0066,7.7837,6.8516
E0039,2026-01-01T00:00:00Z,4.6785,4.1346,4.8443,11.1069,5.7032,7.1295
E0040,2026-01-01T00:00:00Z,5.5178,4.8323,6.0192,8.6395,5.7949,7.2756
E0041,2026-01-01T00:00:00Z,5.2311,5.0202,5.711,11.5505,8.1379,6.02
E0042,2026-01-01T00:00:00Z,6.7413,5.3293,6.0919,8.6724,7.7695,7.4168
E0043,2026-01-01T00:00:00Z,7.9968,2.7115,3.3621,8.7036,5.8804,6.9827
E0044,2026-01-01T00:00:00Z,6.9993,4.7702,2.1104,10.7318,6.3067,6.8477
E0045,2026-01-01T00:00:00Z,4.8547,4.7583,3.4222,11.7759,7.3284,5.5518
E0046,2026-01-01T00:00:00Z,6.669,4.1388,7.211,11.7556,6.745,7.4194
E0047,2026-01-01T00:00:00Z,7.5889,3.3002,3.3471,9.2011,6.6838,5.8761
E0048,2026-01-01T00:00:00Z,6.1692,6.114,5.1652,6.8485,7.1621,6.183
E0049,2026-01-01T00:00:00Z,7.5426,3.996,4.5138,12.6249,7.1663,6.944
E0050,2026-01-01T00:00:00Z,8.8111,2.871,3.4034,11.5693,6.724,7.8719
E0051,2026-01-01T00:00:00Z,7.3274,4.5657,3.4614,10.7891,8.1703,6.8602
E0052,2026-01-01T00:00:00Z,5.4705,1.6857,4.4591,9.7001,5.3637,5.2773
E0053,2026-01-01T00:00:00Z,5.2716,5.0454,4.5942,10.4765,7.2255,7.6509
E0054,2026-01-01T00:00:00Z,6.701,3.3604,6.9166,7.5663,6.5691,6.0938
E0055,2026-01-01T00:00:00Z,4.2895,3.4205,5.0705,10.6217,6.4675,5.953
