entity_id,f1,f2,f3,f4,f5
E0274,11.41158,12.059734,5.954435,2.132779,7.198329
E0029,4.808511,7.752822,45.783446,4.034813,17.636399
E0106,20.705389,16.07692,2.064765,6.550381,5.149109
E0143,1.425769,5.986404,3.054082,3.628743,2.210353
E0175,11.588733,46.524933,10.555699,11.107915,2.284212
E0063,4.322589,18.799478,6.274767,13.164341,1.515186
E0093,7.507781,1.728437,8.915507,8.392859,2.420735
E0211,3.124446,15.746324,4.706698,5.969558,11.196382
E0128,9.504441,9.510254,2.408128,3.291414,5.630949
E0098,5.213978,7.375972,12.662066,3.6616,9.538959
E0268,3.991926,3.778725,20.05296,13.25888,7.831834
E0100,9.475972,4.975485,30.964055,6.841593,14.195672
E0017,16.078596,15.564595,18.712814,6.320637,21.750132
E0266,12.385313,4.319576,10.017824,7.147009,8.289777
E0242,3.123287,1.876751,1.728536,5.301383,29.000325
E0119,9.828912,5.429671,4.321465,16.594054,77.598648
E0214,2.279981,7.640503,9.05644,1.884041,9.150073
E0025,5.662903,1.850438,7.582738,4.095119,9.82855
E0294,7.094058,4.864225,32.137235,39.041833,4.508226
E0244,1.670496,8.703206,6.606224,20.396268,9.718856
E0215,8.542575,29.972715,5.002162,24.844981,13.303449
E0028,7.22119,9.887549,2.362321,2.388996,2.956809
E0062,8.146044,2.346956,15.299446,18.916005,3.238591
E0275,7.823189,29.879008,6.972733,9.084755,2.098726
E0170,18.803453,10.604596,2.291037,5.315412,10.348242
E0232,4.880055,11.763388,27.020934,5.230196,8.382252
E0238,16.523664,11.422021,4.64635,3.22016,37.410664
E0173,3.922772,8.692654,3.672422,19.099819,4.722904
E0067,4.463399,6.463137,10.739002,2.279655,19.132988
E0021,6.30147,7.811642,6.473111,8.309284,4.55847
E0272,4.889491,6.723933,2.266218,7.621886,19.685727
E0101,3.741433,5.577983,7.505437,39.995988,6.752022
E0109,7.733562,4.10408,11.860215,3.718435,2.129923
E0233,36.372724,24.243399,11.565673,10.386139,22.735187
E0200,6.837222,4.808062,6.605512,5.603622,6.229463
E0135,4.94423,2.119419,7.93614,20.26743,3.524559
E0068,14.218332,5.005621,9.307445,62.587672,5.689409
E0190,23.744996,3.733735,6.2528,14.203379,7.833737
E0267,11.999858,3.14899,5.71444,7.049932,4.000851
E0191,8.966346,18.363765,10.664507,5.450661,6.320807
E0283,18.554553,12.678124,3.237586,9.43293,3.849623
E0263,2.811495,8.503562,5.310239,13.142304,4.110584
E0270,9.848054,9.055498,3.538292,16.139125,4.440208
E0108,10.84773,12.663974,10.644693,5.301872,2.90564
E0053,5.003249,27.711779,5.369135,26.290164,13.094497
E0110,6.253977,16.270379,4.786444,2.288871,13.385804
