account_id,event_time,credit_score,tier
A0000,1767263337000,566,gold
A0000,1769289879000,568,gold
A0001,1767294330000,306,bronze
A0001,1770470091000,372,bronze
A0002,1767294063000,461,silver
A0002,1773642664000,459,silver
A0003,1767231424000,324,silver
A0004,1767281595000,593,silver
A0004,1774263698000,624,bronze
A0005,1767247477000,503,silver
A0005,1773179089000,447,bronze
A0006,1767296220000,791,gold
A0006,1770996508000,799,bronze
A0007,1767307103000,323,bronze
A0008,1767270471000,623,silver
A0009,1767310733000,688,gold
A0009,1774197943000,766,bronze
A0010,1767244244000,817,bronze
A0010,1771178326000,815,gold
A0011,1767237692000,638,gold
A0011,1774775156000,614,silver
A0012,1767302199000,821,gold
A0012,1774262621000,825,bronze
A0013,1767239694000,335,silver
A0013,1767556738000,300,silver
A0014,1767294579000,330,bronze
A0014,1770008653000,350,silver
A0015,1767240505000,439,silver
A0015,1768822721000,445,gold
A0016,1767270088000,502,silver
A0017,1767305009000,843,bronze
A0017,1768513144000,850,gold
A0018,1767261675000,400,bronze
A0018,1774913906000,341,gold
A0019,1767266432000,383,bronze
A0019,1767572554000,344,bronze
A0020,1767266276000,679,silver
A0021,1767251942000,568,silver
A0021,1769288854000,503,bronze
A0022,1767239828000,304,gold
A0022,1770799668000,300,bronze
A0023,1767287628000,808,bronze
A0023,1771075293000,789,gold
A0024,1767293284000,446,silver
A0024,1774906231000,387,bronze
A0025,1767258555000,368,silver
A0025,1774285073000,430,silver
A0026,1767270570000,494,silver
A0026,1773992068000,530,gold
A0027,1767283361000,676,bronze
A0028,1767263028000,610,bronze
A0028,1768483557000,561,bronze
A0029,1767302955000,578,bronze
A0029,1769160245000,528,gold
A0030,1767309324000,667,gold
A0030,1768554656000,665,gold
A0031,1767234250000,740,silver
A0031,1773592071000,791,bronze
A0032,1767296796000,550,bronze
A0033,1767300741000,679,bronze
A0034,1767281302000,409,gold
A0035,1767230760000,557,bronze
A0035,1774343036000,480,gold
A0036,1767237910000,371,bronze
A0036,1769423284000,442,bronze
A0037,1767271021000,567,gold
A0038,1767283313000,434,silver
A0039,1767245169000,368,bronze
A0040,1767231885000,389,gold
A0041,1767288431000,783,silver
A0041,1772405886000,827,gold
A0042,1767274247000,740,bronze
A0043,1767310239000,847,bronze
A0043,1769093055000,850,bronze
A0044,1767238880000,366,silver
A0044,1774889744000,363,silver
A0045,1767308890000,430,gold
A0046,1767285781000,680,bronze
A0046,1768118361000,720,gold
A0047,1767301872000,657,bronze
A0048,1767288521000,497,gold
A0048,1768948177000,573,bronze
A0049,1767283801000,837,bronze
A0050,1767310350000,563,silver
A0050,1770746139000,590,gold
A0051,1767249063000,350,silver
A0052,1767272210000,350,silver
A0052,1774528873000,328,gold
A0053,1767249812000,832,gold
A0053,1774380720000,850,gold
A0054,1767270209000,661,bronze
A0054,1773460547000,620,bronze
A0055,1767284550000,372,silver
A0055,1767537490000,408,bronze
A0056,1767241889000,364,gold
A0056,1770916023000,432,silver
A0057,1767243273000,484,silver
A0057,1773021970000,514,bronze
A0058,1767303981000,633,gold
A0058,1773045863000,654,bronze
A0059,1767233013000,307,silver
A0059,1772805059000,304,gold
A0060,1767276704000,480,silver
A0060,1770535275000,557,silver
A0061,1767300545000,734,silver
A0061,1773132562000,660,gold
A0062,1767250456000,369,gold
A0062,1767680635000,443,gold
A0063,1767298759000,639,bronze
A0063,1774165039000,647,silver
A0064,1767296473000,613,silver
A0064,1774319127000,590,bronze
A0065,1767238410000,341,bronze
A0065,1773601783000,393,gold
A0066,1767249854000,334,gold
A0066,1774356121000,359,bronze
A0067,1767227444000,642,gold
A0067,1767835041000,575,gold
A0068,1767309585000,333,gold
A0069,1767257115000,576,silver
A0070,1767268023000,346,gold
A0070,1768598553000,415,gold
A0071,1767260674000,815,bronze
A0071,1768826717000,761,bronze
A0072,1767227529000,846,bronze
A0072,1770761823000,850,silver
A0073,1767277788000,499,gold
A0073,1774596079000,421,silver
A0074,1767289076000,536,gold
A0075,1767295510000,349,gold
A0076,1767284741000,574,gold
A0076,1774434083000,621,gold
A0077,1767309521000,392,bronze
A0078,1767227015000,324,silver
A0078,1773148952000,300,gold
A0079,1767293962000,351,gold
A0080,1767278349000,439,gold
A0081,1767244302000,660,bronze
A0082,1767242685000,453,gold
A0082,1772321446000,521,gold
A0083,1767282128000,746,silver
A0084,1767241608000,377,gold
A0084,1774508821000,347,gold
A0085,1767264970000,497,silver
A0086,1767234340000,720,bronze
A0087,1767294698000,479,silver
A0087,1768181578000,536,gold
A0088,1767254814000,662,bronze
A0089,1767297760000,440,silver
A0089,1768205833000,483,silver
A0090,1767255132000,472,silver
A0090,1773050710000,392,gold
A0091,1767253848000,806,bronze
A0092,1767254270000,805,gold
A0092,1774033590000,835,silver
A0093,1767234125000,563,gold
A0094,1767245834000,836,bronze
A0094,1774948534000,768,silver
A0095,1767273988000,533,silver
A0095,1774913865000,489,bronze
A0096,1767296537000,437,gold
A0097,1767306642000,332,gold
A0097,1768232305000,300,gold
A0098,1767281594000,362,gold
A0098,1768811892000,406,silver
A0099,1767290339000,462,silver
