account_id,event_time,amount,balance
A0000,1767309031000,20.94,5156.4
A0001,1770189749000,103.49,3908.54
A0001,1771433615000,270.48,3834.47
A0002,1770464182000,198.18,6053.18
A0004,1772282293000,42.59,3967.57
A0006,1767294714000,34.1,6375.14
A0007,1770197905000,34.79,6245.02
A0008,1769578254000,141.54,2377.1
A0008,1772988896000,126.96,3829.57
A0009,1767992335000,15.01,7606.66
A0010,1772180071000,45.91,1369.33
A0011,1769730110000,100.94,8172.84
A0016,1772542025000,5.38,698.25
A0017,1771146406000,100.92,6732.39
A0019,1767226663000,4.16,1221.01
A0021,1770207389000,36.75,6570.72
A0022,1772017991000,48.67,5227.97
A0024,1768666642000,19.3,-450.27
A0025,1770903614000,31.04,5048.99
A0026,1769665014000,15.55,4044.63
A0029,1770207405000,20.61,3486.55
A0030,1772062128000,34.08,8483.43
A0031,1768095630000,97.13,-601.79
A0034,1772235482000,16.03,5927.95
A0039,1769713742000,13.79,4485.27
A0042,1767267346000,21.39,5406.3
A0042,1768760833000,13.59,4943.13
A0042,1772556868000,68.32,5656.03
A0043,1767238843000,79.76,4217.4
A0044,1772907183000,16.33,7266.48
A0047,1771894732000,214.71,4327.05
A0047,1772610072000,50.44,3967.11
A0048,1767257773000,61.19,6130.23
A0049,1768594206000,7.62,5022.59
A0050,1768556360000,37.04,4006.89
A0050,1772752872000,64.39,2879.47
A0051,1772750887000,22.53,3283.5
A0052,1772394057000,12.79,6017.68
A0054,1768784400000,7.58,4171.22
A0054,1771634440000,54.33,4602.96
A0058,1770669873000,31.35,463.16
A0059,1768981529000,40.0,3263.68
A0060,1770554791000,30.98,6555.74
A0060,1770579628000,13.02,7103.42
A0062,1770238904000,36.09,4115.99
A0063,1769183778000,94.89,4312.06
A0065,1767960580000,20.22,7512.81
A0066,1771209096000,15.76,-595.44
A0067,1770243135000,16.45,1801.88
A0068,1768533842000,78.04,2688.32
A0069,1771820388000,43.56,4898.79
A0076,1767254142000,6.93,4913.59
A0076,1770972964000,10.73,4839.4
A0079,1770852768000,10.15,6022.34
A0081,1767298476000,80.33,3361.65
A0081,1768689088000,28.38,3459.17
A0081,1771776691000,18.86,4357.43
A0087,1770771482000,21.72,5875.95
A0089,1767398747000,37.28,5719.62
A0091,1768658907000,42.96,6281.93
A0093,1770090627000,38.92,9361.93
A0094,1767307861000,38.82,2806.16
A0094,1768892553000,14.03,3553.3
A0096,1769593397000,125.48,3833.67
A0097,1768964642000,29.88,5820.97
A0098,1771911728000,14.09,5331.77
A0099,1769186584000,29.21,6973.94
A0099,1770401281000,160.52,7191.31
