entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,2.4823,4.8333,10.3216,7.5217,7.9141,9.1054
E0001,2026-01-01T00:00:00Z,2.5961,3.8363,13.6626,5.6708,5.2381,8.4653
E0002,2026-01-01T00:00:00Z,0.9474,3.7383,9.2525,5.4596,7.3631,9.0238
E0003,2026-01-01T00:00:00Z,3.8155,5.5957,10.1674,6.177,8.0696,8.4849
E0004,2026-01-01T00:00:00Z,4.4252,5.6724,8.7314,5.2849,6.9758,9.789
E0005,2026-01-01T00:00:00Z,-0.0815,4.0556,10.3908,4.4051,5.9815,7.2162
E0006,2026-01-01T00:00:00Z,3.652,5.7347,6.8609,5.1153,5.1443,7.8663
E0007,2026-01-01T00:00:00Z,-0.9306,4.4213,6.3563,6.2935,10.7068,8.672
E0008,2026-01-01T00:00:00Z,1.3857,3.9596,8.5573,5.8533,6.3489,8.4295
E0009,2026-01-01T00:00:00Z,1.9807,4.9627,5.2472,4.6551,9.2545,7.4792
E0010,2026-01-01T00:00:00Z,2.5446,4.5147,12.083,7.8007,6.813,11.3379
E0011,2026-01-01T00:00:00Z,0.8393,4.9169,11.1491,5.3018,5.3653,8.0583
E0012,2026-01-01T00:00:00Z,-3.4067,5.4242,12.2107,6.1282,5.1556,10.8111
E0013,2026-01-01T00:00:00Z,1.669,5.4461,8.1409,3.5169,1.7287,7.4388
E0014,2026-01-01T00:00:00Z,-0.4894,4.0505,10.7529,4.9958,7.536,8.9017
E0015,2026-01-01T00:00:00Z,2.1552,4.2726,8.6786,4.0576,7.7206,7.881
E0016,2026-01-01T00:00:00Z,1.1674,4.6025,9.5514,6.2559,7.8578,7.3866
E0017,2026-01-01T00:00:00Z,-1.9228,4.1272,7.3013,5.2058,5.7641,10.1848
E0018,2026-01-01T00:00:00Z,-0.0176,3.9022,6.832,6.1619,8.0287,8.2379
E0019,2026-01-01T00:00:00Z,0.926,5.5148,9.0272,6.3901,8.6636,7.6904
E0020,2026-01-01T00:00:00Z,0.96,4.9303,6.1381,5.3704,6.2087,8.7854
E0021,2026-01-01T00:00:00Z,1.5563,5.238,11.8383,6.0211,5.2909,8.63
E0022,2026-01-01T00:00:00Z,1.9936,5.7128,9.2869,5.5909,6.9561,7.762
E0023,2026-01-01T00:00:00Z,0.4022,4.425,9.8278,4.7112,8.7397,8.5946
E0024,2026-01-01T00:00:00Z,3.7681,4.0658,12.8752,5.1437,5.8891,8.0656
E0025,2026-01-01T00:00:00Z,3.4652,4.2438,7.8572,6.7733,3.8881,7.9868
E0026,2026-01-01T00:00:00Z,3.2041,4.028,10.4538,6.5072,8.2917,7.7463
E0027,2026-01-01T00:00:00Z,-1.8958,4.112,8.1188,5.5856,5.7609,8.1124
E0028,2026-01-01T00:00:00Z,1.4173,4.3311,9.4559,5.9733,8.7314,8.8269
E0029,2026-01-01T00:00:00Z,1.4708,4.6946,8.0528,5.8576,8.4619,8.3028
E0030,2026-01-01T00:00:00Z,1.5423,3.9079,8.5022,5.2958,11.5954,4.8005
E0031,2026-01-01T00:00:00Z,3.7975,4.9768,7.031,6.8844,7.6802,7.9645
E0032,2026-01-01T00:00:00Z,0.7116,5.6339,10.9792,4.7734,7.6054,8.8119
E0033,2026-01-01T00:00:00Z,1.2588,4.5181,5.7754,6.3527,6.3763,10.4203
E0034,2026-01-01T00:00:00Z,-1.1514,5.0285,8.6555,6.6807,5.1983,5.0441
E0035,2026-01-01T00:00:00Z,0.2819,4.8798,9.3837,5.6748,6.5806,10.6138
E0036,2026-01-01T00:00:00Z,-2.5191,4.0804,9.6375,5.1259,6.8724,10.9342
E0037,2026-01-01T00:00:00Z,3.8432,4.2856,10.9271,5.2057,5.6755,7.802
E0038,2026-01-01T00:00:00Z,0.7405,4.6028,10.3488,6.0977,4.5594,7.2528
E0039,2026-01-01T00:00:00Z,1.6728,3.9932,6.737,6.2457,4.3874,6.6405
E0040,2026-01-01T00:00:00Z,0.3512,5.4419,7.4554,7.4088,2.9409,7.482
E0041,2026-01-01T00:00:00Z,1.7064,4.3535,10.8093,7.4014,8.807,10.3961
E0042,2026-01-01T00:00:00Z,2.0398,4.337,8.5375,6.8892,4.3266,8.7352
E0043,2026-01-01T00:00:00Z,3.2378,4.9233,8.8826,6.7038,8.9497,8.2113
E0044,2026-01-01T00:00:00Z,4.5611,4.2403,9.6847,4.5733,10.7522,7.0005
E0045,2026-01-01T00:00:00Z,2.2102,3.6321,9.1007,6.72,4.0482,7.7365
E0046,2026-01-01T00:00:00Z,1.003,5.7278,8.6917,7.2649,8.968,7.07
E0047,2026-01-01T00:00:00Z,2.9632,4.757,4.0013,5.6719,5.918,5.4927
E0048,2026-01-01T00:00:00Z,2.8759,5.0654,11.0097,8.0192,7.1986,8.8301
E0049,2026-01-01T00:00:00Z,5.0273,4.7443,8.5863,5.3745,9.9731,7.4677
E0050,2026-01-01T00:00:00Z,2.4218,4.9542,5.5944,6.9382,7.8708,8.0615
E0051,2026-01-01T00:00:00Z,0.3491,3.8206,7.3611,5.0306,6.7417,8.8644
E0052,2026-01-01T00:00:00Z,2.0468,4.6575,8.8327,7.3437,7.6222,8.4565
E0053,2026-01-01T00:00:00Z,3.3585,4.1857,9.7438,6.6269,7.8199,9.3269
E0054,2026-01-01T00:00:00Z,1.4498,4.1213,8.0849,6.5717,7.9663,8.1325
E0055,2026-01-01T00:00:00Z,3.3167,5.1172,9.8568,7.065,6.5703,8.9869
E0056,2026-01-01T00:00:00Z,5.147,3.9319,9.8776,7.9284,9.405,7.5016
E0057,2026-01-01T00:00:00Z,2.4743,4.8245,11.3348,8.4287,7.549,8.7356
E0058,2026-01-01T00:00:00Z,0.7211,3.6551,6.9697,7.872,9.7426,9.7472
E0059,2026-01-01T00:00:00Z,-0.2549,5.29,7.6459,5.1367,9.3808,7.0558
E0060,2026-01-01T00:00:00Z,1.4197,5.0418,8.0931,7.7221,10.343,8.4177
E0061,2026-01-01T00:00:00Z,1.5544,4.3122,9.4867,7.0092,7.4172,8.5655
E0062,2026-01-01T00:00:00Z,0.9012,4.7815,9.1311,5.6797,9.4955,7.7474
E0063,2026-01-01T00:00:00Z,0.8181,4.0836,12.4578,5.2395,3.924,9.6811
E0064,2026-01-01T00:00:00Z,3.1431,3.9505,9.4794,6.1153,3.9995,6.3819
E0065,2026-01-01T00:00:00Z,1.2732,3.4807,8.9205,6.1936,9.0367,10.9986
E0066,2026-01-01T00:00:00Z,2.9028,4.5923,8.2025,5.9824,5.3385,8.9317
E0067,2026-01-01T00:00:00Z,3.6586,4.4905,14.2124,6.6176,10.757,10.0222
E0068,2026-01-01T00:00:00Z,2.2006,3.7102,8.3684,8.2162,6.8685,6.5644
E0069,2026-01-01T00:00:00Z,-0.3552,4.4269,9.8569,8.8368,7.2818,8.8971
E0070,2026-01-01T00:00:00Z,2.8651,5.6311,10.0494,4.3577,7.6218,8.23
E0071,2026-01-01T00:00:00Z,1.7833,5.4607,8.9836,6.6114,7.2906,6.9074
E0072,2026-01-01T00:00:00Z,1.8679,3.474,10.9294,8.4473,6.0379,7.4746
E0073,2026-01-01T00:00:00Z,3.5076,3.8354,10.612,4.1966,7.3306,7.9028
E0074,2026-01-01T00:00:00Z,3.5015,5.2316,9.3588,4.7199,7.0003,6.1574
E0075,2026-01-01T00:00:00Z,2.4229,4.8879,10.471,6.4795,8.8309,6.6713
E0076,2026-01-01T00:00:00Z,2.48,4.4086,6.5198,5.5468,5.1088,11.5202
E0077,2026-01-01T00:00:00Z,4.9889,4.814,12.0305,5.6065,7.3974,10.5214
E0078,2026-01-01T00:00:00Z,-1.0278,5.1853,9.4107,6.0929,4.5594,10.0272
E0079,2026-01-01T00:00:00Z,1.7201,4.343,11.4175,5.5035,5.4665,5.4399
E0080,2026-01-01T00:00:00Z,1.1386,3.4413,8.6052,6.7618,6.4685,5.5803
E0081,2026-01-01T00:00:00Z,1.4426,4.8258,8.2723,5.6508,5.7642,7.3254
E0082,2026-01-01T00:00:00Z,1.7018,4.2586,9.6415,6.5337,7.1436,6.96
E0083,2026-01-01T00:00:00Z,2.3933,5.1243,5.7158,5.764,8.7329,10.5956
E0084,2026-01-01T00:00:00Z,0.96,4.9901,11.7604,5.6296,4.5152,5.9638
E0085,2026-01-01T00:00:00Z,0.3622,4.5933,7.3747,4.8207,8.8254,8.622
E0086,2026-01-01T00:00:00Z,-0.6049,4.9309,10.6312,7.2297,8.1509,8.1346
