row_id,status,balance,updated_at
R00150,closed,6088.01,1770446040000
R00202,closed,4434.73,1769957460000
R00216,active,10577.29,1769928060000
R00142,active,7075.84,1770051660000
R00023,closed,5785.28,1769969760000
R00157,dormant,6856.43,1770345840000
R00313,active,1929.78,1769993100000
R00213,active,7800.5,1769959560000
R00133,dormant,6630.17,1770349200000
R00183,closed,2244.1,1770182760000
R00072,closed,4406.67,1770008820000
R00161,active,3975.89,1770199680000
R00118,closed,7303.02,1770041040000
R00357,closed,6119.65,1769948820000
R00325,dormant,703.42,1770436680000
R00367,dormant,2829.87,1769968140000
R00197,dormant,1887.48,1770002520000
R00383,dormant,5144.79,1770164460000
R00326,active,5146.56,1770237900000
R00221,active,4713.12,1770180900000
R00285,active,4384.65,1769938200000
R00154,closed,6395.59,1769920500000
R00278,active,601.08,1770206340000
R00318,closed,5416.05,1770360000000
R00293,dormant,7920.24,1769991300000
R00212,active,6229.43,1770453420000
R00173,closed,6454.72,1769929500000
R00281,dormant,5512.62,1770399480000
R00099,active,5164.04,1769954160000
R00178,active,10144.29,1770000240000
R00030,closed,4444.2,1770436380000
R00039,closed,5170.99,1770427320000
R00177,dormant,9555.27,1770484620000
R00010,active,2853.12,1770446460000
R00268,active,7273.3,1770474120000
R00051,active,8903.48,1770206580000
R00241,closed,6172.11,1769942280000
R00340,dormant,5287.67,1769908320000
R00180,dormant,7030.72,1770331380000
R00391,closed,4487.94,1770255240000
R00315,active,2462.68,1770452820000
R00119,active,5622.22,1770271500000
R00384,active,5273.98,1770083340000
R00168,closed,7491.58,1769973720000
R00084,active,6096.39,1770390540000
R00048,closed,4825.19,1770379260000
R00379,active,2703.37,1770394680000
R00002,closed,4869.97,1770211860000
R00257,dormant,3762.72,1770081000000
R00298,closed,4133.58,1770413400000
R00179,active,4983.39,1770280620000
R00282,dormant,5318.09,1770377940000
R00074,closed,2228.63,1769963700000
R00290,active,4771.3,1770234360000
R00017,closed,2500.69,1769938800000
R00132,closed,5254.14,1770060000000
R00312,dormant,6731.66,1770466500000
R00360,closed,4067.38,1770198300000
R00397,dormant,3461.9,1770321840000
R00240,closed,653.88,1769915400000
R00208,active,-351.2,1770295440000
R00116,closed,5758.3,1770042840000
R00231,active,5005.71,1770093840000
R00230,closed,4837.09,1770202860000
R00069,dormant,3361.86,1769982060000
R00224,closed,1186.87,1769941020000
R00122,closed,9136.01,1770207180000
R00390,closed,1924.28,1770053100000
R00008,closed,6968.57,1769956740000
R00036,closed,6806.56,1770279180000
R00320,closed,4457.21,1770031620000
R00162,active,6322.88,1770362520000
R00083,dormant,8338.09,1770004440000
R00167,dormant,3681.44,1770041880000
R00004,dormant,4935.75,1769919960000
R00108,closed,3861.24,1770183240000
R00214,closed,2755.51,1770469440000
R00218,closed,3987.79,1770084780000
R00243,active,3871.0,1770281580000
R00377,dormant,4201.82,1770302880000
R00351,closed,6827.6,1770022500000
R00263,dormant,6729.91,1770115080000
R00253,dormant,3981.88,1770395520000
R00109,dormant,1915.71,1770409500000
R00040,dormant,3125.36,1770069300000
R00059,dormant,6119.85,1770210960000
R00158,closed,5029.93,1770091800000
R00228,dormant,5806.94,1770137460000
R00246,active,2511.96,1770113700000
R00294,active,5580.41,1770293520000
R00020,closed,7538.21,1769922300000
R00009,active,6103.84,1769943960000
R00129,closed,5391.26,1769978160000
R00354,closed,4668.93,1770031200000
R00135,dormant,7069.65,1770052140000
R00137,dormant,4200.15,1770088260000
R00189,dormant,7921.68,1769935200000
R00053,active,4109.23,1770168960000
R00237,active,4893.72,1769905320000
R00191,dormant,6562.79,1769990280000
R00347,dormant,2600.34,1770186540000
R00353,active,6594.46,1770075960000
R00149,active,7197.47,1769974800000
R00251,closed,5814.87,1770153120000
R00211,closed,5139.33,1770427140000
