account_id,event_time,amount,balance
A0000,1767284964000,138.61,4949.02
A0000,1769768586000,107.29,5582.86
A0000,1771456429000,122.87,5865.47
A0000,1771671607000,28.77,6159.39
A0000,1773053980000,298.69,5585.77
A0001,1767294296000,21.58,2766.91
A0001,1767708594000,70.02,2273.8
A0001,1767835957000,249.79,1608.12
A0001,1768746050000,105.65,2524.98
A0001,1773135534000,49.15,3076.87
A0001,1773229599000,146.02,2904.45
A0001,1774452333000,65.35,2160.81
A0001,1774753631000,38.71,1727.27
A0002,1767305050000,34.54,6672.91
A0002,1769264106000,17.27,6887.12
A0002,1769611165000,33.19,6723.63
A0002,1769611165000,33.19,6723.63
A0002,1774129069000,222.29,7354.96
A0003,1767234565000,25.41,6581.73
A0003,1769529991000,11.96,7025.83
A0003,1770380856000,3.93,7751.66
A0003,1770422136000,55.34,7358.11
A0003,1772301998000,71.48,7306.53
A0003,1774653324000,49.67,7068.74
A0004,1767302628000,185.04,3195.74
A0004,1767860129000,56.51,2869.07
A0004,1770479658000,18.8,3580.05
A0004,1774340918000,109.19,3027.79
A0004,1774485429000,112.87,3889.57
A0005,1767304229000,7.89,5271.99
A0005,1767304229000,7.89,5271.99
A0005,1768051065000,63.53,4502.33
A0005,1769641274000,454.04,4395.17
A0005,1771127393000,136.76,4258.69
A0005,1773059551000,46.96,3813.93
A0005,1774999009000,12.42,3721.22
A0006,1767271051000,21.48,6917.03
A0006,1768334642000,19.16,6693.23
A0006,1769940889000,24.86,6895.17
A0006,1769940889000,24.86,6895.17
A0006,1773466001000,7.61,7509.21
A0007,1767231985000,66.43,4177.99
A0007,1769179157000,25.85,3563.8
A0007,1769263794000,45.5,3513.91
A0007,1770921896000,19.3,3639.91
A0007,1771841371000,12.44,3901.02
A0007,1773892845000,119.89,3608.33
A0008,1767230494000,95.19,1258.04
A0008,1768852270000,44.14,784.7
A0008,1769519979000,18.96,880.38
A0008,1770011059000,32.82,594.22
A0008,1770832077000,27.63,-12.61
A0008,1771419406000,57.36,-798.73
A0008,1773618368000,64.93,121.62
A0008,1774080292000,71.48,-246.51
A0009,1767405624000,3.44,3727.65
A0009,1767405624000,3.44,3727.65
A0009,1768571163000,14.08,3657.67
A0009,1774394933000,71.33,3715.55
A0009,1774663735000,14.3,3978.08
A0010,1767289674000,6.07,7043.16
A0010,1770359694000,26.4,6806.64
A0010,1770359694000,26.4,6806.64
A0010,1771494233000,57.03,6968.33
A0010,1771564269000,7.35,6806.51
A0010,1773778462000,27.23,7399.03
A0010,1773778462000,27.23,7399.03
A0011,1767270502000,12.93,1898.5
A0011,1768234162000,11.42,809.85
A0011,1768538496000,105.0,558.89
A0011,1770133092000,16.52,755.33
A0011,1772001564000,181.2,582.74
A0011,1772619184000,24.63,355.41
A0012,1767286570000,7.47,3699.02
A0012,1768516531000,142.27,3829.8
A0012,1770633168000,185.68,3917.61
A0012,1770885738000,27.73,4040.09
A0012,1770962265000,20.79,3692.98
A0012,1773546194000,25.89,3857.19
A0012,1774327577000,83.5,3540.72
A0012,1774327577000,83.5,3540.72
A0013,1767411267000,28.93,5557.7
A0013,1769652766000,7.27,5750.4
A0013,1772179005000,28.37,6351.67
A0013,1774523205000,83.69,6242.94
A0014,1767586307000,40.49,10150.8
A0014,1767800825000,62.34,9946.94
A0014,1768550562000,21.49,10014.32
A0014,1768550562000,21.49,10014.32
A0014,1770184173000,31.64,10209.26
A0014,1770721254000,16.36,10503.28
A0014,1771766401000,5.59,9910.86
A0014,1772531874000,28.21,9887.48
A0014,1774914987000,9.34,9378.37
A0015,1767308126000,14.42,8261.25
A0015,1768113552000,106.59,9306.26
A0015,1769338058000,4.17,8807.96
A0015,1771111170000,52.74,8661.62
A0015,1772246183000,23.69,9277.14
A0015,1774308721000,102.43,9283.67
A0016,1767287662000,76.2,5847.23
A0016,1768344484000,44.8,5987.42
A0016,1769056549000,6.54,5608.83
A0016,1769250117000,68.63,5562.22
A0016,1770854865000,40.52,5904.23
A0016,1772927498000,63.0,5554.08
A0016,1773411633000,14.73,5453.57
A0017,1767246460000,13.71,3867.87
A0017,1768379868000,74.22,3930.11
A0017,1768658155000,27.61,3748.72
A0017,1769181295000,51.76,4031.01
A0017,1769358562000,3.39,4431.55
A0017,1771917808000,11.45,4143.0
A0017,1774170640000,4.42,3873.63
A0018,1767239489000,36.65,6431.53
A0018,1768702134000,4.93,6531.61
A0018,1769891157000,62.82,5818.6
A0018,1771350163000,20.25,6399.08
A0018,1771701081000,33.62,6837.82
A0018,1771783642000,45.46,7300.86
A0018,1772706522000,2.65,7545.62
A0018,1773281678000,58.0,7724.92
A0019,1767310033000,25.8,7347.73
A0019,1769120439000,9.82,6355.62
A0019,1770306854000,3.99,6327.23
A0019,1770636718000,7.03,6489.93
A0019,1771602648000,12.45,6543.34
A0019,1772440644000,9.04,6171.63
A0019,1773659859000,66.12,6076.87
A0020,1767297391000,87.97,3311.08
A0020,1768909579000,24.26,3668.67
A0020,1769651230000,6.93,3552.33
A0020,1771929344000,95.25,3271.37
A0020,1772303794000,14.43,2823.74
A0020,1773521857000,39.03,2259.24
A0021,1767308098000,50.53,132.12
A0021,1767715318000,65.33,421.32
A0021,1767796458000,16.6,943.33
A0021,1769091989000,11.52,1640.56
A0021,1769714683000,386.69,858.49
A0021,1770347704000,9.39,791.17
A0021,1774960209000,12.58,835.19
A0022,1767282391000,47.41,2595.8
A0022,1769121512000,34.08,2682.1
A0022,1771167905000,17.08,2748.63
A0022,1771360372000,2.88,3176.18
A0022,1771867400000,264.36,3796.94
A0022,1773976973000,513.26,3845.18
A0022,1773976973000,513.26,3845.18
A0023,1767302285000,33.17,4111.64
A0023,1770125334000,101.05,3825.16
A0023,1770626107000,10.83,4239.29
A0023,1773168988000,11.46,4611.33
A0023,1773675854000,17.34,4698.89
A0024,1767279897000,70.32,7438.14
A0024,1767279897000,70.32,7438.14
A0024,1767545020000,19.49,7394.86
A0024,1770368983000,25.36,7385.68
A0024,1770679765000,49.34,7808.01
A0024,1771937922000,30.99,7516.45
A0024,1773263340000,18.16,7207.45
A0024,1773948613000,6.63,6419.07
A0025,1767225769000,8.3,4062.62
A0025,1768552966000,30.75,4340.85
A0025,1768825578000,20.48,3464.22
A0025,1769838100000,30.5,3515.28
A0025,1772062783000,10.58,3265.87
A0025,1774598917000,11.66,3390.01
A0026,1767294528000,11.79,3932.36
A0026,1770376758000,5.24,4146.23
A0026,1770441358000,33.45,4009.05
A0026,1771707645000,2.91,4117.43
A0026,1772465390000,45.87,4978.1
A0026,1774779996000,19.29,5564.8
A0026,1774779996000,19.29,5564.8
A0027,1767265828000,17.29,4562.41
A0027,1767404085000,13.0,4702.99
A0027,1768800502000,47.78,5084.28
A0027,1771110162000,77.75,4742.48
A0027,1771799799000,51.65,5154.26
A0027,1772693458000,34.97,5414.9
A0027,1774572521000,57.0,5566.43
A0028,1767284978000,54.84,7203.29
A0028,1767649534000,122.29,6573.68
A0028,1768599780000,39.01,6608.76
A0028,1768963020000,39.03,6666.46
A0028,1769465714000,27.3,7176.39
A0028,1773216508000,33.16,7505.02
A0029,1767279433000,36.49,5629.93
A0029,1767753624000,42.84,6073.32
A0029,1767753624000,42.84,6073.32
A0029,1768896540000,8.97,5282.61
A0029,1770620752000,25.27,5149.6
A0029,1774570058000,53.09,4428.0
A0029,1774570058000,53.09,4428.0
A0029,1774570242000,36.18,4346.28
A0030,1767310354000,11.28,7413.16
A0030,1767310354000,11.28,7413.16
A0030,1767746778000,61.17,7450.16
A0030,1768036086000,59.74,7437.03
A0030,1769315688000,8.97,6601.3
A0030,1769393685000,524.65,6853.56
A0030,1769670590000,86.07,7420.78
A0030,1773409185000,13.35,8109.42
A0031,1767265814000,74.36,6891.68
A0031,1767422294000,23.92,7645.78
A0031,1767534367000,60.8,7073.43
A0031,1768507661000,8.22,7577.74
A0031,1770036710000,35.54,7427.8
A0031,1771443374000,166.19,7619.22
A0031,1772194655000,152.43,7564.32
A0031,1773494531000,13.49,7612.75
A0032,1767229308000,89.53,7902.33
A0032,1767850606000,11.42,7683.68
A0032,1769306836000,271.54,7654.08
A0032,1770625396000,7.29,8011.64
A0032,1772006147000,228.26,8052.69
A0032,1772294947000,16.71,8060.06
A0032,1772666537000,74.73,8160.0
A0032,1773654954000,26.6,8469.84
A0032,1774220720000,29.62,8042.8
A0033,1767295166000,23.42,5225.95
A0033,1767583282000,80.86,5470.98
A0033,1768636322000,10.17,5513.92
A0033,1770541502000,26.82,5035.23
A0033,1771166250000,128.9,5062.31
A0033,1773231834000,31.77,5463.24
A0033,1773821117000,18.1,5239.81
A0034,1767257356000,15.68,6999.4
A0034,1770748588000,36.39,7336.22
A0034,1770904664000,12.31,7637.03
A0034,1771756364000,17.71,6691.21
A0034,1772407606000,121.93,7032.7
A0034,1773239554000,29.13,6374.43
A0034,1774809195000,10.85,6524.68
A0035,1767251263000,15.67,2517.17
A0035,1767480489000,21.09,1953.97
A0035,1767480489000,21.09,1953.97
A0035,1768328273000,103.15,2043.6
A0035,1769763837000,47.02,1697.56
A0035,1770802391000,66.05,1094.88
A0035,1774035051000,15.43,1064.96
A0036,1767286237000,11.05,4436.35
A0036,1767427055000,23.74,4555.77
A0036,1770627456000,126.5,4451.46
