account_id,event_time,amount,balance
A0002,1769153999000,11.27,7079.96
A0002,1770423281000,48.7,6665.3
A0002,1772465385000,5.81,7219.32
A0004,1769412746000,46.73,3397.33
A0006,1769987520000,22.1,7067.62
A0009,1767236998000,32.89,3250.61
A0009,1769624059000,39.62,3732.38
A0011,1767739301000,7.64,1215.49
A0013,1767232630000,38.12,5654.98
A0014,1767302154000,2.52,10498.67
A0015,1773496695000,5.62,9217.82
A0017,1772375592000,514.65,3984.23
A0018,1771925291000,15.72,7263.22
A0019,1767439504000,3.2,7176.81
A0021,1768912039000,30.59,1173.71
A0023,1772026040000,11.9,4686.06
A0025,1773188068000,21.9,3152.51
A0026,1769743637000,16.64,4040.4
A0028,1768604816000,6.67,6357.76
A0030,1772658193000,16.18,7523.68
A0035,1769257517000,58.39,2053.75
A0040,1770831353000,51.26,3891.26
A0041,1767287048000,44.51,1692.98
A0042,1770375143000,26.31,1908.46
A0043,1772045737000,77.28,1788.17
A0044,1768033309000,38.93,6203.67
A0044,1770558865000,62.17,7406.74
A0044,1771726581000,383.49,7266.48
A0045,1767707603000,106.92,5123.47
A0046,1772034889000,79.46,7269.88
A0047,1771774880000,47.81,2337.16
A0049,1768595661000,78.74,6577.6
A0050,1772131575000,17.95,4755.91
A0053,1769703005000,17.55,4000.06
A0053,1770684164000,81.96,4038.38
A0055,1770080419000,13.95,5527.09
A0055,1770680327000,17.64,5908.8
A0059,1772413029000,28.6,4465.61
A0060,1767292936000,52.45,313.82
A0060,1770643234000,27.3,249.42
A0061,1767293771000,14.56,3480.87
A0061,1771690262000,10.67,2904.52
A0062,1770444077000,30.78,7279.86
A0063,1769198130000,37.56,5457.0
A0065,1767418088000,36.58,8063.14
A0067,1768098318000,320.14,7149.05
A0070,1767309257000,19.38,2868.3
A0070,1770082181000,78.79,2680.72
A0073,1767227913000,36.35,1288.49
A0074,1770508584000,26.94,3842.67
A0075,1772147540000,69.45,4158.13
A0076,1767252364000,109.74,2799.53
A0077,1767246886000,15.07,2689.55
A0077,1769365387000,18.56,2117.78
A0080,1767250754000,19.29,7967.33
A0081,1772327239000,5.81,3743.04
A0084,1767753799000,5.22,3797.66
A0085,1769018275000,49.45,6625.34
A0085,1770528523000,70.67,6866.31
A0088,1771739399000,14.67,5015.59
A0090,1771234880000,19.69,5776.88
A0092,1767573860000,13.86,7095.65
A0093,1771589388000,48.7,4227.05
A0095,1770382683000,281.14,5181.75
A0096,1767765704000,10.17,4306.49
A0097,1768844082000,21.71,3283.21
A0098,1767242466000,52.23,4165.21
