entity_id,f1,f2,f3,f4,f5
E0000,1.554984,4.02721,7.07986,8.192601,3.456798
E0001,4.167573,2.358491,5.702461,4.534738,3.76562
E0002,2.29403,6.415488,5.247834,20.201618,7.248737
E0003,2.289436,5.644258,11.405817,33.269662,16.72777
E0004,2.788869,2.487011,12.959641,17.656708,44.43717
E0005,2.005979,5.334904,4.775457,24.85016,8.147513
E0006,1.412509,26.438532,12.904662,9.048355,2.354181
E0007,0.723084,6.517071,3.603023,1.626077,11.748278
E0008,2.175035,6.579711,12.911788,22.858935,42.090587
E0009,2.180041,6.813061,2.512412,22.561267,2.68183
E0010,2.346727,13.875534,12.82935,6.250972,4.413108
E0011,2.528982,6.785792,10.007023,30.599773,15.349212
E0012,2.984031,43.805299,5.157525,11.412677,5.608663
E0013,3.789833,3.924036,1.39929,9.526698,18.727072
E0014,2.424624,13.381106,35.816184,6.011795,19.173917
E0015,2.324261,3.852617,14.613034,4.310931,19.756965
E0016,1.338414,9.149941,16.500062,46.014348,25.823348
E0017,1.453114,16.383735,7.704768,2.694508,15.085674
E0018,2.606818,18.510092,10.432087,12.296739,8.859529
E0019,2.448737,3.48244,9.490702,8.338155,4.804945
E0020,2.076699,34.728766,4.562846,3.080978,12.682854
E0021,2.005769,3.816814,11.756544,4.555384,9.299081
E0022,1.682974,5.252754,6.228609,13.052386,35.002078
E0023,2.606635,25.304048,11.464232,7.273986,17.88924
E0024,1.78263,15.225419,1.40447,17.893495,25.419964
E0025,3.221384,6.053097,3.866681,59.189328,10.195461
E0026,2.097911,9.670732,5.470722,6.73132,21.190782
E0027,1.446033,3.972413,3.783061,15.141725,2.953578
E0028,2.055351,2.81786,2.528906,12.013868,8.673755
E0029,1.80738,7.141923,6.746431,5.372719,3.37751
E0030,2.256698,31.020681,5.53621,12.544941,18.769573
E0031,2.176357,2.022013,6.150801,17.418788,4.075804
E0032,3.423628,3.3089,9.857462,51.118081,12.631987
E0033,2.51225,13.171234,6.812924,6.492102,15.266235
E0034,1.685775,1.944279,10.806474,2.489761,5.731925
E0035,1.986745,3.162746,3.011859,2.843909,3.622031
E0036,2.720419,6.468773,12.316371,30.317353,7.981634
E0037,1.601257,3.91015,5.363828,2.332887,22.324812
E0038,2.342461,13.954842,9.252691,22.083429,1.08127
E0039,2.848359,19.542944,11.01811,7.467516,2.225336
E0040,2.451605,10.991323,7.861472,3.861327,5.5355
E0041,2.416774,7.423532,9.765733,10.315996,5.57817
E0042,1.753665,16.7472,16.8513,27.114843,6.862189
E0043,2.863198,7.49712,20.760324,6.055663,17.819494
E0044,1.914351,10.411935,11.282754,3.535384,2.81458
E0045,2.567788,0.694519,12.079884,14.042849,6.459418
E0046,2.844042,2.934736,10.988306,20.123989,16.963393
E0047,2.741744,2.788125,1.858554,27.834296,6.490435
E0048,2.767524,10.143783,5.577025,3.525871,11.505108
E0049,2.369884,6.756149,9.011928,6.205017,3.229434
E0050,2.6547,4.793602,5.54136,6.839755,4.344773
E0051,2.267747,4.107309,3.721514,16.289184,34.73045
E0052,0.932813,21.81703,4.174014,2.088869,1.644361
E0053,2.941209,6.962274,14.091523,7.913684,10.736042
E0054,0.583544,22.569884,1.258097,5.663949,5.25984
E0055,3.507605,10.672302,14.320496,1.803232,3.694543
E0056,2.518736,11.586689,10.067645,1.139728,16.315169
E0057,1.588475,5.701208,8.2731,1.648268,6.063922
E0058,3.708776,3.961416,4.701903,11.857899,17.172866
E0059,2.912542,5.857104,6.591728,8.743674,7.125887
E0060,1.475806,6.011146,8.76692,10.227723,12.104459
E0061,3.339405,0.777047,8.869685,16.523599,7.168105
E0062,1.808587,8.832237,8.886359,4.588013,13.625458
E0063,1.913245,12.71021,5.35683,18.622638,2.238798
E0064,1.823243,14.822139,34.863518,7.563177,14.73362
E0065,1.656121,4.847476,3.259753,11.213945,8.659749
E0066,1.19101,36.770953,6.149922,3.118579,0.757863
E0067,0.994663,18.798617,8.859794,3.037738,66.907824
E0068,1.927919,1.848001,10.233281,9.754538,31.744829
E0069,1.786806,31.897736,11.305286,4.341034,2.998565
E0070,2.096728,9.799011,5.854565,3.594694,1.138293
E0071,1.687788,12.401019,5.648965,4.868129,10.911516
E0072,2.821212,29.072659,20.069353,20.204607,13.170421
E0073,1.288334,1.469791,9.176637,2.19198,6.803148
E0074,2.285436,9.85361,4.757165,2.02549,4.939991
E0075,2.170023,6.489506,6.667026,2.793412,37.719453
E0076,2.358198,40.528624,12.82048,2.223193,13.515798
E0077,2.590699,7.505757,11.368808,11.617004,2.300222
E0078,1.611051,4.335296,23.608837,5.158844,8.232401
E0079,1.836794,6.715844,11.272454,2.160135,4.848681
E0080,1.888743,4.936298,10.263628,13.140717,6.099334
E0081,1.922347,4.492824,20.99944,3.47951,13.497665
E0082,2.633703,10.581361,3.216337,12.94619,5.181385
E0083,2.148371,3.165174,2.342234,4.803916,6.544194
E0084,1.977305,10.724125,7.891145,16.838151,15.50943
E0085,2.189876,3.472677,30.160297,10.18553,13.798525
E0086,1.862663,6.261654,5.003428,2.515273,4.21675
E0087,2.456004,4.299174,6.429932,6.168723,14.398343
E0088,1.889464,13.519471,36.457231,15.506388,24.931118
E0089,2.313573,2.364005,3.055568,15.457715,6.883648
E0090,3.149684,15.008626,11.690908,5.701812,10.813516
E0091,2.012372,3.464642,2.990535,5.739772,13.629325
E0092,2.035082,4.488551,22.299435,5.625109,16.690727
