entity_id,f1,f2,f3,f4,f5
E0189,4.495553,10.155238,2.877885,10.134475,8.572481
E0247,15.812323,5.954402,2.660744,7.47889,13.426413
E0245,15.816064,6.873608,2.793488,5.979137,2.833273
E0235,8.191186,16.953632,11.368262,8.574367,2.397439
E0075,7.758486,6.489506,6.667026,2.793412,37.719453
E0201,2.941261,7.509662,8.31366,2.944325,9.663685
E0073,2.626741,1.469791,9.176637,2.19198,6.803148
E0070,7.139491,9.799011,5.854565,3.594694,1.138293
E0213,3.570075,8.883935,8.050524,26.623205,18.937714
E0037,3.959264,3.91015,5.363828,2.332887,22.324812
E0239,3.307882,19.111256,16.597596,6.829147,11.131798
E0111,16.056251,11.548522,20.126583,5.493062,7.210142
E0285,10.563162,6.057436,12.940249,4.87678,7.318452
E0279,8.877776,21.158833,15.809504,12.67354,12.667457
E0044,5.782537,10.411935,11.282754,3.535384,2.81458
E0154,6.128309,18.110927,9.475503,9.419427,5.201948
E0019,10.573722,3.48244,9.490702,8.338155,4.804945
E0095,5.312297,12.776877,16.425354,12.05901,6.174698
E0116,5.974824,9.361599,17.324754,6.083264,29.580505
E0278,5.562099,1.985317,4.830112,3.156512,13.581692
E0203,3.629539,41.951103,14.808439,5.989007,12.535532
E0221,11.785127,11.51247,3.000361,8.554896,9.134521
E0129,10.542075,3.125685,4.311827,3.381288,10.347252
E0275,17.705513,8.098693,8.958161,15.451793,20.17825
E0169,16.392118,4.652189,10.657123,11.947457,6.100109
E0194,14.620359,2.565501,20.141417,3.635577,2.144087
E0089,9.11049,2.364005,3.055568,15.457715,6.883648
E0082,12.925237,10.581361,3.216337,12.94619,5.181385
E0039,16.25944,19.542944,11.01811,7.467516,2.225336
E0029,5.094456,7.141923,6.746431,5.372719,3.37751
E0160,6.668244,4.934455,4.023006,10.932032,12.535959
E0088,5.615821,13.519471,36.457231,15.506388,24.931118
E0273,4.492773,21.798263,5.361791,5.641863,4.387294
E0219,5.354686,22.369508,11.328712,2.999356,14.620171
E0055,32.368269,10.672302,14.320496,1.803232,3.694543
E0016,2.812989,9.149941,16.500062,46.014348,25.823348
E0054,0.79238,22.569884,1.258097,5.663949,5.25984
E0220,12.19906,27.694632,2.618467,7.557825,4.589861
E0040,10.606965,10.991323,7.861472,3.861327,5.5355
E0216,22.054297,13.241297,3.624071,4.215993,5.832574
E0009,7.84667,6.813061,2.512412,22.561267,2.68183
E0190,7.360653,2.512874,9.025006,1.643714,10.619169
E0192,8.989803,6.803155,3.214263,7.933541,15.731892
E0234,8.345678,3.778882,17.391021,36.269969,11.689999
E0053,17.938724,6.962274,14.091523,7.913684,10.736042
E0217,17.106357,10.437235,12.797678,2.821437,8.747109
E0291,13.066376,11.094268,11.498179,6.520775,13.929678
E0241,5.480385,8.458381,9.879465,15.037183,6.064008
E0226,5.270664,4.929579,7.917581,17.483994,2.182707
E0097,13.87516,6.791246,16.475435,4.965059,5.829543
E0292,12.263271,11.164211,4.320515,1.359407,24.655016
E0066,2.290401,36.770953,6.149922,3.118579,0.757863
E0260,10.559558,11.547101,11.510002,6.926039,2.702271
E0297,5.777332,5.255507,1.530443,9.422427,10.62054
E0258,4.433378,4.106217,5.162589,4.838545,3.577043
E0256,10.904431,11.174986,4.794148,15.836593,4.860914
E0093,8.327285,51.663742,5.471278,21.506021,2.786902
E0214,4.496029,12.534708,8.009373,8.496307,18.428587
E0134,5.203215,5.110773,4.884371,16.218436,3.28998
E0183,22.815956,12.357296,4.042396,2.496534,15.843132
E0126,12.214134,4.526546,2.881177,11.66386,2.441311
E0243,4.447632,3.010892,10.301194,7.402881,3.49837
E0047,14.514013,2.788125,1.858554,27.834296,6.490435
E0041,10.20964,7.423532,9.765733,10.315996,5.57817
