entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,-0.1995,0.886,3.1822,5.8689,7.4334,1.1651
E0001,2026-01-01T00:00:00Z,1.2962,1.833,2.6486,5.5895,6.6218,1.5884
E0002,2026-01-01T00:00:00Z,0.5206,1.3458,1.1674,6.3384,5.7125,1.267
E0003,2026-01-01T00:00:00Z,1.6215,2.0389,0.2002,5.6141,6.7558,1.5059
E0004,2026-01-01T00:00:00Z,1.2952,1.5371,1.2259,4.9141,6.3263,1.1127
E0005,2026-01-01T00:00:00Z,-0.03,3.596,3.4632,5.018,6.3643,0.7541
E0006,2026-01-01T00:00:00Z,1.4285,1.5383,5.224,4.6773,7.5572,0.1651
E0007,2026-01-01T00:00:00Z,0.351,2.5055,1.5596,5.6867,6.3918,1.1353
E0008,2026-01-01T00:00:00Z,0.8175,3.1026,3.3099,5.6308,6.3851,1.4299
E0009,2026-01-01T00:00:00Z,-0.4619,1.7366,1.8632,5.5742,6.7027,1.5243
E0010,2026-01-01T00:00:00Z,0.0225,2.9521,3.2754,5.8503,7.851,1.4434
E0011,2026-01-01T00:00:00Z,-0.3528,0.0919,4.2388,6.3563,6.91,1.9038
E0012,2026-01-01T00:00:00Z,1.0564,1.107,3.8709,4.7576,7.4974,1.0713
E0013,2026-01-01T00:00:00Z,0.1528,1.9491,5.0631,6.2051,7.0223,0.3424
E0014,2026-01-01T00:00:00Z,0.2989,3.5113,4.9976,5.7737,6.7566,1.4765
E0015,2026-01-01T00:00:00Z,0.6082,1.7873,2.899,6.1714,6.8986,0.8141
E0016,2026-01-01T00:00:00Z,0.7519,1.3287,0.504,4.6561,7.2873,2.4515
E0017,2026-01-01T00:00:00Z,1.3091,1.1524,3.5029,5.4093,7.058,1.8919
E0018,2026-01-01T00:00:00Z,0.9658,1.4999,-0.1763,5.3504,7.1785,1.3655
E0019,2026-01-01T00:00:00Z,2.0316,1.556,1.7343,5.3687,7.3372,0.5666
E0020,2026-01-01T00:00:00Z,0.8118,2.2923,2.3313,5.5873,6.8264,0.9861
E0021,2026-01-01T00:00:00Z,-0.1468,-0.0727,6.5363,6.0459,6.3433,-0.1806
E0022,2026-01-01T00:00:00Z,-0.7862,2.6399,2.6224,6.048,7.2939,1.0266
E0023,2026-01-01T00:00:00Z,1.6972,2.0432,1.3918,5.2374,7.2789,1.6103
E0024,2026-01-01T00:00:00Z,0.4825,2.4966,1.8885,6.4135,6.4327,0.4648
E0025,2026-01-01T00:00:00Z,0.2724,2.4638,6.7421,6.3351,7.4033,1.4328
E0026,2026-01-01T00:00:00Z,0.6143,0.1187,3.1609,4.7306,7.4978,0.2154
E0027,2026-01-01T00:00:00Z,0.6688,0.0321,0.5802,5.7981,7.0603,1.3366
E0028,2026-01-01T00:00:00Z,-0.1887,0.7353,3.4436,5.0276,6.7882,2.0107
E0029,2026-01-01T00:00:00Z,1.0043,0.057,2.4479,5.3934,7.1602,2.5153
E0030,2026-01-01T00:00:00Z,-0.2883,2.6738,-0.312,5.2235,7.5386,1.9303
E0031,2026-01-01T00:00:00Z,-0.9476,2.7364,1.8409,5.5983,7.7526,2.5866
E0032,2026-01-01T00:00:00Z,0.7817,1.3081,3.2254,5.3913,7.1067,1.6952
E0033,2026-01-01T00:00:00Z,-0.299,2.091,1.1499,5.1375,6.9882,1.6086
E0034,2026-01-01T00:00:00Z,1.3595,1.7232,2.3232,5.5544,7.7822,2.4408
E0035,2026-01-01T00:00:00Z,0.1476,1.9971,4.3801,5.7222,6.4404,1.1783
E0036,2026-01-01T00:00:00Z,0.9626,2.2123,2.1573,5.4651,6.933,1.572
E0037,2026-01-01T00:00:00Z,0.3213,2.2472,3.8345,5.5528,6.8594,0.6389
E0038,2026-01-01T00:00:00Z,-0.6068,1.6227,2.3291,6.0536,7.2523,0.3155
E0039,2026-01-01T00:00:00Z,0.4102,1.5887,2.0048,6.4061,6.5852,1.2352
E0040,2026-01-01T00:00:00Z,0.3689,2.4846,1.3287,6.5556,6.8716,1.488
E0041,2026-01-01T00:00:00Z,0.9486,0.7748,1.0865,5.853,7.0175,2.0339
E0042,2026-01-01T00:00:00Z,0.5441,2.9739,0.875,5.0393,6.8554,0.7154
E0043,2026-01-01T00:00:00Z,-0.3464,3.2897,2.7995,5.9103,6.9883,0.0849
E0044,2026-01-01T00:00:00Z,-0.2593,2.555,5.2064,4.8291,7.2827,2.2148
E0045,2026-01-01T00:00:00Z,0.5681,2.2781,3.621,6.6439,7.2661,1.2495
E0046,2026-01-01T00:00:00Z,0.427,0.1232,4.9589,5.0834,6.4173,1.5988
E0047,2026-01-01T00:00:00Z,0.3154,3.2848,4.7565,5.6609,7.4448,1.4667
E0048,2026-01-01T00:00:00Z,0.3782,2.2059,2.5722,5.8433,6.0864,1.3146
E0049,2026-01-01T00:00:00Z,-0.7447,1.2817,3.7104,5.3536,7.1971,0.9345
E0050,2026-01-01T00:00:00Z,-0.0621,1.0805,2.4382,5.3138,5.8469,0.9784
E0051,2026-01-01T00:00:00Z,-0.5449,-0.2387,-0.1953,4.8042,6.8534,0.3125
E0052,2026-01-01T00:00:00Z,0.7366,2.6038,3.6203,5.0275,7.093,2.6998
E0053,2026-01-01T00:00:00Z,0.3181,1.0534,2.1718,5.6891,7.4601,2.2969
E0054,2026-01-01T00:00:00Z,0.5534,2.0006,4.8682,5.2072,7.0182,2.3531
E0055,2026-01-01T00:00:00Z,1.1777,2.3979,2.51,5.2004,5.1788,0.8084
E0056,2026-01-01T00:00:00Z,0.1758,2.5599,2.6428,4.9915,7.087,0.629
E0057,2026-01-01T00:00:00Z,1.5537,3.3321,2.6411,6.2776,7.0549,1.1728
E0058,2026-01-01T00:00:00Z,-0.0754,2.725,-0.3148,6.1622,6.758,1.8423
E0059,2026-01-01T00:00:00Z,-0.5998,2.9151,1.8272,5.7119,7.8485,2.024
E0060,2026-01-01T00:00:00Z,0.0273,0.9621,2.8489,5.9503,7.7762,2.0263
E0061,2026-01-01T00:00:00Z,0.8694,2.006,1.283,4.2884,6.3046,0.971
E0062,2026-01-01T00:00:00Z,1.0071,1.2904,5.5866,4.7156,6.765,0.2534
E0063,2026-01-01T00:00:00Z,-0.6155,1.13,2.201,5.7923,6.1175,1.9551
