account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772335700000,64.99,5733.39,636,silver,5,11.17,1
A0001,1771977612000,12.93,4452.37,781,gold,34,11.33,1
A0002,1773207413000,12.37,7415.69,827,bronze,36,85.64,0
A0003,1772310159000,37.18,6826.2,449,bronze,38,10.41,1
A0004,1772581390000,12.12,1110.47,654,bronze,3,7.75,1
A0005,1772895997000,11.78,3484.02,316,bronze,16,10.1,1
A0006,1772749241000,54.8,3654.17,587,gold,22,7.13,1
A0007,1772989929000,67.58,4007.36,629,silver,30,14.36,1
A0008,1772384572000,58.24,-1115.69,473,bronze,4,14.78,1
A0009,1772766223000,17.26,6883.99,313,gold,35,91.4,0
A0010,1772635303000,33.18,4546.17,742,bronze,37,8.66,1
A0011,1772002176000,7.79,4234.11,850,gold,0,86.08,0
A0012,1772091255000,52.1,8133.04,564,gold,30,11.47,1
A0013,1772435878000,50.96,9424.18,617,silver,33,93.29,0
A0014,1772574623000,46.13,4685.54,542,gold,11,14.65,1
A0015,1773203291000,12.12,3544.95,668,gold,3,7.55,1
A0016,1772022226000,12.47,1829.32,441,silver,8,90.01,0
A0017,1773673472000,7.22,4709.37,789,gold,14,6.93,1
A0018,1772714084000,93.78,6830.03,688,gold,9,10.83,1
A0019,1773266547000,7.47,3945.4,391,silver,4,8.35,1
A0020,1772716308000,23.72,2554.67,695,silver,28,13.13,1
A0021,1772886454000,20.06,6722.03,741,bronze,3,94.41,0
A0022,1772158671000,53.38,3272.18,782,gold,35,5.33,1
A0023,1772531613000,46.08,7921.99,627,gold,36,10.84,1
A0024,1772892402000,24.63,7610.7,552,gold,35,93.35,0
A0025,1772683945000,36.19,9718.58,636,silver,11,6.08,1
A0026,1773174756000,125.65,5748.39,644,bronze,36,12.19,1
A0027,1773536520000,25.69,4843.41,529,gold,17,94.04,0
A0028,1772063399000,48.68,9051.16,797,silver,18,89.32,0
A0029,1773450410000,78.64,5318.57,693,gold,7,94.36,0
A0030,1772511562000,12.28,4592.29,616,gold,20,94.39,0
A0031,1772479364000,225.21,4093.01,840,bronze,25,93.23,0
A0032,1771980483000,20.25,4180.67,417,silver,26,91.64,0
A0033,1772221899000,26.28,2149.71,622,gold,22,90.6,0
A0034,1773264550000,48.24,4894.21,828,silver,26,12.97,1
A0035,1772783602000,24.87,6790.6,736,gold,34,88.34,0
A0036,1772456233000,22.33,8292.03,660,silver,35,8.75,1
A0037,1773250539000,109.0,5322.2,603,gold,10,88.58,0
A0038,1773296423000,7.57,5624.9,735,bronze,39,89.74,0
A0039,1773334390000,22.13,7092.41,300,silver,19,89.99,0
A0040,1773523830000,105.57,5759.58,667,gold,10,93.84,0
A0041,1772056809000,42.85,7011.29,757,bronze,29,92.66,0
A0042,1772195184000,35.67,2419.56,407,gold,39,12.14,1
A0043,1773571709000,38.58,6803.52,490,silver,11,88.14,0
A0044,1773636647000,22.89,8356.19,508,silver,13,90.21,0
A0045,1772997638000,33.5,3998.18,780,gold,6,13.29,1
A0046,1772140342000,127.21,5127.64,735,silver,18,11.68,1
A0047,1772364851000,77.58,9976.33,782,gold,20,11.1,1
A0048,1773403304000,117.55,4944.35,314,silver,3,7.16,1
A0049,1772944446000,14.68,2145.19,849,silver,3,7.37,1
A0050,1772977402000,56.93,2895.21,690,bronze,17,94.16,0
A0051,1772925658000,42.65,7365.41,411,bronze,23,86.99,0
