row_id,account_id,event_time,amount,category
R00000,A0103,1767226800000,31.74,rent
R00001,A0096,1767232380000,47.47,grocery
R00002,A0109,1767237780000,42.92,rent
R00003,A0067,1767238140000,41.18,rent
R00004,A0039,1767240360000,38.0,grocery
R00005,A0025,1767246480000,6.06,rent
R00006,A0054,1767253620000,53.73,rent
R00007,A0044,1767255060000,5.28,other
R00008,A0012,1767259320000,27.69,grocery
R00009,A0103,1767267780000,119.98,rent
R00010,A0000,1767279120000,11.86,other
R00011,A0069,1767286320000,5.08,other
R00012,A0001,1767295080000,17.8,travel
R00013,A0029,1767299160000,25.76,rent
R00014,A0094,1767299760000,6.54,rent
R00015,A0112,1767323460000,38.57,grocery
R00016,A0081,1767340860000,4.61,travel
R00017,A0040,1767342780000,7.97,travel
R00018,A0012,1767361080000,4.6,salary
R00019,A0047,1767364800000,69.16,salary
R00020,A0009,1767364800000,38.11,salary
R00021,A0052,1767373380000,21.33,salary
R00022,A0078,1767393360000,33.17,grocery
R00023,A0029,1767401100000,51.73,travel
R00024,A0015,1767407340000,17.07,rent
R00025,A0048,1767409320000,6.97,other
R00026,A0087,1767420780000,43.51,travel
R00027,A0035,1767459480000,28.76,other
R00028,A0103,1767493860000,33.81,travel
R00029,A0041,1767505020000,15.22,salary
R00030,A0065,1767509100000,12.22,grocery
R00031,A0005,1767512640000,141.62,rent
R00032,A0051,1767515760000,7.2,rent
R00033,A0013,1767518460000,21.57,salary
R00034,A0056,1767543060000,12.32,other
R00035,A0017,1767559020000,20.08,grocery
R00036,A0094,1767573480000,29.53,salary
R00037,A0008,1767584520000,15.53,salary
R00038,A0067,1767591360000,45.56,rent
R00039,A0105,1767593040000,8.39,salary
R00040,A0012,1767593520000,10.07,grocery
R00041,A0092,1767594480000,6.62,rent
R00042,A0067,1767597660000,64.67,other
R00043,A0031,1767599520000,12.93,rent
R00044,A0015,1767601380000,77.27,rent
R00045,A0113,1767602700000,6.86,salary
R00046,A0000,1767603240000,32.25,rent
R00047,A0100,1767616380000,19.87,other
R00048,A0070,1767623520000,22.33,travel
R00049,A0086,1767637740000,24.23,travel
R00050,A0029,1767647640000,20.8,salary
R00051,A0024,1767656820000,64.03,travel
R00052,A0070,1767675120000,19.99,other
R00053,A0011,1767690240000,11.07,salary
R00054,A0084,1767700980000,40.49,rent
R00055,A0031,1767724200000,97.33,grocery
R00056,A0051,1767731880000,18.71,rent
R00057,A0053,1767733020000,7.0,salary
R00058,A0067,1767737460000,25.23,other
R00059,A0075,1767745320000,8.29,salary
R00060,A0051,1767751740000,29.45,rent
R00061,A0068,1767773160000,24.04,rent
R00062,A0034,1767789180000,6.2,rent
R00063,A0072,1767798960000,12.42,grocery
R00064,A0110,1767799260000,163.13,rent
R00065,A0048,1767817080000,67.93,other
R00066,A0003,1767828660000,44.42,grocery
R00067,A0005,1767833340000,12.3,travel
R00068,A0042,1767836820000,23.24,other
R00069,A0037,1767847440000,6.18,grocery
R00070,A0044,1767847620000,29.69,travel
R00071,A0000,1767849360000,2.62,grocery
R00072,A0006,1767883980000,5.88,rent
R00073,A0093,1767907080000,3.65,travel
R00074,A0054,1767916080000,10.41,travel
R00075,A0078,1767923100000,28.46,other
R00076,A0111,1767934080000,56.07,salary
R00077,A0113,1767941520000,74.66,travel
R00078,A0106,1767977760000,30.55,other
R00079,A0014,1768008660000,41.15,salary
R00080,A0031,1768022580000,4.08,salary
R00081,A0019,1768022940000,10.47,other
R00082,A0009,1768031400000,63.94,grocery
R00083,A0115,1768057620000,21.7,grocery
R00084,A0026,1768057860000,34.59,salary
R00085,A0023,1768057920000,15.64,grocery
R00086,A0104,1768058040000,74.1,salary
R00087,A0116,1768064460000,76.13,salary
R00088,A0039,1768082100000,12.47,travel
R00089,A0074,1768084380000,88.56,salary
R00090,A0083,1768085040000,38.97,other
R00091,A0083,1768086060000,25.4,other
R00092,A0049,1768090080000,36.18,grocery
R00093,A0044,1768093320000,55.88,salary
R00094,A0105,1768093800000,146.85,other
R00095,A0062,1768101060000,23.13,rent
R00096,A0069,1768102560000,1.12,salary
R00097,A0075,1768109760000,5.22,grocery
R00098,A0042,1768114920000,13.66,rent
R00099,A0083,1768129560000,14.03,grocery
R00100,A0049,1768155180000,15.89,other
R00101,A0025,1768155420000,8.97,rent
R00102,A0037,1768156500000,66.9,travel
R00103,A0036,1768162740000,16.61,grocery
R00104,A0076,1768173360000,3.4,rent
R00105,A0014,1768211220000,117.55,other
R00106,A0032,1768222500000,11.09,rent
R00107,A0117,1768236780000,16.61,travel
R00108,A0100,1768237560000,23.25,grocery
R00109,A0002,1768239180000,99.89,salary
R00110,A0041,1768240080000,2.82,travel
R00111,A0061,1768240800000,5.5,other
R00112,A0059,1768243140000,14.88,rent
R00113,A0089,1768244640000,22.79,travel
R00114,A0063,1768251000000,23.42,grocery
R00115,A0000,1768261440000,10.15,travel
R00116,A0028,1768266840000,37.86,salary
R00117,A0097,1768292940000,49.24,travel
R00118,A0116,1768303800000,14.05,travel
R00119,A0041,1768305240000,5.5,grocery
R00120,A0103,1768308840000,23.37,salary
R00121,A0089,1768313760000,235.48,travel
R00122,A0059,1768320840000,7.41,other
R00123,A0026,1768325340000,135.86,other
R00124,A0078,1768326000000,74.88,salary
R00125,A0081,1768343700000,18.9,travel
R00126,A0046,1768349940000,12.32,grocery
R00127,A0029,1768353480000,6.56,other
R00128,A0023,1768363380000,71.65,travel
R00129,A0008,1768366860000,54.95,other
R00130,A0107,1768375920000,64.78,grocery
R00131,A0034,1768376580000,23.24,rent
R00132,A0043,1768376640000,15.75,salary
R00133,A0044,1768377720000,4.93,grocery
R00134,A0001,1768377780000,71.88,rent
R00135,A0046,1768379640000,22.57,salary
R00136,A0026,1768386060000,21.34,rent
R00137,A0018,1768390260000,4.06,salary
R00138,A0055,1768402800000,19.16,grocery
R00139,A0009,1768404000000,13.93,salary
R00140,A0114,1768404180000,23.64,travel
R00141,A0027,1768408680000,29.23,salary
R00142,A0017,1768410120000,5.98,rent
R00143,A0107,1768415100000,32.99,grocery
R00144,A0016,1768417620000,51.35,other
R00145,A0085,1768426260000,23.16,other
R00146,A0033,1768427400000,64.15,grocery
R00147,A0087,1768436760000,10.66,other
R00148,A0014,1768449840000,95.27,travel
R00149,A0070,1768456920000,3.42,other
R00150,A0002,1768457820000,42.49,travel
R00151,A0093,1768458180000,103.48,travel
R00152,A0024,1768464600000,8.29,grocery
R00153,A0065,1768467420000,31.99,salary
R00154,A0097,1768472340000,46.14,other
R00155,A0100,1768476600000,105.81,other
R00156,A0085,1768478760000,31.26,grocery
R00157,A0091,1768488180000,53.23,grocery
R00158,A0020,1768496580000,73.89,other
R00159,A0078,1768504140000,33.13,travel
R00160,A0010,1768504740000,14.85,grocery
R00161,A0033,1768508220000,20.47,travel
R00162,A0027,1768517280000,23.24,salary
R00163,A0027,1768535100000,3.53,grocery
R00164,A0014,1768539360000,27.61,rent
R00165,A0008,1768545660000,98.57,rent
R00166,A0067,1768606680000,14.15,grocery
R00167,A0112,1768622100000,72.18,grocery
R00168,A0098,1768655340000,25.37,travel
R00169,A0099,1768660920000,25.17,other
R00170,A0003,1768679820000,7.09,salary
R00171,A0103,1768700580000,8.04,rent
R00172,A0031,1768703640000,40.5,travel
R00173,A0053,1768713180000,4.4,travel
R00174,A0007,1768731300000,17.04,grocery
R00175,A0095,1768769100000,16.98,grocery
R00176,A0021,1768770840000,7.99,salary
R00177,A0039,1768771320000,12.69,travel
R00178,A0093,1768773840000,10.26,rent
R00179,A0002,1768775040000,47.09,travel
R00180,A0072,1768782780000,5.84,other
R00181,A0117,1768785300000,11.93,other
R00182,A0055,1768791240000,77.3,other
R00183,A0020,1768804380000,25.22,grocery
R00184,A0070,1768807200000,5.45,travel
R00185,A0004,1768815660000,22.61,rent
R00186,A0025,1768832760000,27.39,salary
R00187,A0033,1768841700000,4.87,rent
R00188,A0105,1768843920000,46.22,travel
R00189,A0103,1768857180000,7.33,salary
R00190,A0007,1768863240000,99.11,travel
R00191,A0108,1768868580000,19.63,grocery
R00192,A0109,1768884780000,13.66,other
R00193,A0102,1768886820000,8.33,grocery
R00194,A0012,1768889160000,100.17,travel
R00195,A0003,1768910460000,15.28,salary
R00196,A0098,1768931460000,23.99,travel
R00197,A0058,1768935180000,9.8,other
R00198,A0040,1768950300000,21.35,rent
R00199,A0079,1768958820000,68.35,grocery
R00200,A0097,1768966380000,71.34,travel
R00201,A0003,1768978020000,23.4,other
R00202,A0024,1768981440000,4.42,other
R00203,A0100,1768984260000,7.0,salary
R00204,A0064,1768995120000,14.79,travel
R00205,A0037,1768997940000,4.61,grocery
R00206,A0069,1769001420000,16.6,travel
R00207,A0083,1769014440000,34.51,rent
R00208,A0031,1769016780000,17.21,grocery
R00209,A0078,1769029380000,45.13,rent
R00210,A0080,1769036820000,36.45,salary
R00211,A0058,1769041800000,25.58,travel
R00212,A0068,1769043660000,21.44,travel
R00213,A0076,1769045100000,12.83,grocery
R00214,A0050,1769052780000,22.18,rent
R00215,A0068,1769055540000,41.2,other
R00216,A0022,1769061360000,6.53,other
R00217,A0019,1769063040000,44.19,travel
R00218,A0117,1769078880000,18.06,other
R00219,A0080,1769089620000,39.44,travel
R00220,A0111,1769100480000,10.27,other
R00221,A0070,1769104200000,118.41,other
R00222,A0100,1769105340000,149.28,other
R00223,A0118,1769108580000,2.82,other
R00224,A0047,1769124780000,6.35,rent
R00225,A0056,1769125740000,9.48,travel
R00226,A0080,1769179620000,8.49,grocery
R00227,A0097,1769182380000,5.67,salary
R00228,A0111,1769192580000,127.31,grocery
R00229,A0038,1769194140000,48.31,salary
R00230,A0056,1769204040000,7.63,travel
R00231,A0070,1769205780000,10.3,travel
