row_id,f1,f2,f3,f4
R00000,3.148185,2.802591,-4.498195,0.645833
R00001,5.142421,4.493429,-3.740392,-2.883195
R00002,4.813439,3.625844,-2.619739,2.222523
R00003,2.668515,2.23643,-3.911548,-2.586037
R00004,3.266195,3.757877,-2.89502,1.319342
R00005,3.35185,2.735452,-8.107673,-1.393524
R00006,1.029458,3.98481,-3.543796,4.50673
R00007,2.027739,1.619013,-2.907375,-0.416139
R00008,4.311807,3.375089,-4.424319,0.049114
R00009,2.627564,2.236685,-3.033342,6.967368
R00010,3.268492,3.191514,-3.433765,4.145981
R00011,3.418788,1.689042,-5.026572,2.396113
R00012,1.914831,2.011183,-2.476396,-0.355822
R00013,3.258343,5.625319,-3.545155,0.394712
R00014,2.332383,2.808673,-3.218035,-0.144634
R00015,5.220839,4.06789,-3.605135,-3.782127
R00016,2.886384,5.100218,-4.188822,-0.180794
R00017,3.198691,4.564993,-1.108166,-2.264721
R00018,5.962903,2.221507,-4.570502,0.313165
R00019,5.189306,2.628975,-4.399706,0.751279
R00020,3.873724,4.298387,-2.219661,0.6254
R00021,3.564554,1.639118,-2.516717,-1.210195
R00022,2.828635,3.345201,-4.129527,-1.080605
R00023,3.376013,2.955672,-3.307335,1.101949
R00024,3.671562,5.315699,-2.814712,7.671452
R00025,4.629491,2.997624,-3.776388,3.17714
R00026,2.975737,3.93249,-3.256643,-3.678037
R00027,3.740132,2.730151,-3.614017,-4.792329
R00028,3.648521,3.214113,-5.303811,-0.278573
R00029,2.406728,2.799341,-3.854967,-1.429439
R00030,5.378354,1.935192,-3.697768,-0.097096
R00031,2.979615,3.873149,-3.939983,2.604882
R00032,3.12874,4.526025,-4.579655,-1.609173
R00033,5.410872,3.701337,-5.955822,0.27958
R00034,5.192083,1.818513,-4.977852,3.721069
R00035,3.413826,3.464049,-4.117619,-1.68503
R00036,3.829634,2.933756,-1.305061,2.51098
R00037,2.968763,3.799635,-2.903647,3.58412
R00038,1.656581,3.747056,-6.952299,-4.785934
R00039,3.451016,2.945012,-0.702284,-0.667598
R00040,3.561985,2.110432,-4.551153,-1.84736
R00041,3.84693,3.974716,-3.85882,-2.177934
R00042,2.195474,5.474185,-2.874719,-2.36712
