row_id,account_id,event_time,amount,currency
R00000,A0015,1772334840000,15.35,GBP
R00001,A0007,1772337780000,33.57,EUR
R00002,A0008,1772343660000,17.92,EUR
R00003,A0048,1772351820000,35.1,USD
R00004,A0046,1772360640000,42.22,SEK
R00005,A0018,1772360760000,0.91,GBP
R00006,A0009,1772367600000,104.83,GBP
R00007,A0010,1772373540000,10.09,EUR
R00008,A0046,1772376660000,8.75,GBP
R00009,A0044,1772388480000,17.34,EUR
R00010,A0044,1772391000000,9.5,EUR
R00011,A0005,1772394540000,13.85,GBP
R00012,A0022,1772398260000,21.15,USD
R00013,A0010,1772413380000,27.93,EUR
R00014,A0012,1772413620000,3.05,GBP
R00015,A0026,1772417700000,8.69,SEK
R00016,A0001,1772427180000,13.57,USD
R00017,A0052,1772433540000,10.96,EUR
R00018,A0005,1772438040000,5.42,GBP
R00019,A0012,1772450100000,6.38,SEK
R00020,A0001,1772456760000,29.25,SEK
R00021,A0027,1772458260000,13.2,EUR
R00022,A0049,1772459040000,5.89,GBP
R00023,A0010,1772463900000,4.21,USD
R00024,A0034,1772469120000,25.39,SEK
R00025,A0036,1772469300000,3.38,SEK
R00026,A0011,1772475780000,1.32,USD
R00027,A0012,1772488620000,11.66,GBP
R00028,A0043,1772492760000,54.3,EUR
R00029,A0039,1772496060000,43.17,GBP
R00030,A0047,1772496840000,18.8,GBP
R00031,A0008,1772499840000,23.77,GBP
R00032,A0059,1772500200000,4.63,GBP
R00033,A0028,1772510400000,5.13,USD
R00034,A0029,1772514960000,15.78,USD
R00035,A0002,1772515920000,18.13,EUR
R00036,A0032,1772518320000,102.71,USD
R00037,A0009,1772528820000,12.75,USD
R00038,A0058,1772533320000,34.22,GBP
R00039,A0016,1772543340000,37.26,SEK
R00040,A0054,1772543460000,20.75,USD
R00041,A0053,1772545860000,31.1,EUR
R00042,A0026,1772559180000,7.99,SEK
R00043,A0049,1772566620000,5.4,EUR
R00044,A0006,1772567520000,17.43,SEK
R00045,A0023,1772567580000,8.64,GBP
R00046,A0015,1772575200000,10.02,USD
R00047,A0048,1772584260000,0.97,USD
R00048,A0004,1772586660000,9.28,SEK
R00049,A0055,1772587560000,9.81,GBP
R00050,A0034,1772589360000,7.18,EUR
R00051,A0019,1772599080000,16.32,SEK
R00052,A0040,1772606400000,13.25,SEK
R00053,A0020,1772614620000,15.02,SEK
R00054,A0028,1772624580000,8.92,USD
R00055,A0033,1772631660000,86.0,GBP
R00056,A0033,1772635320000,22.95,GBP
R00057,A0038,1772640840000,16.68,USD
R00058,A0028,1772646960000,7.33,GBP
R00059,A0053,1772647740000,28.49,USD
R00060,A0015,1772650320000,12.32,SEK
R00061,A0010,1772650680000,12.45,USD
R00062,A0022,1772654640000,5.78,GBP
R00063,A0058,1772661600000,8.6,SEK
R00064,A0056,1772664420000,24.53,SEK
R00065,A0030,1772664900000,8.15,USD
R00066,A0018,1772667660000,157.99,USD
R00067,A0051,1772667780000,63.46,GBP
R00068,A0007,1772675520000,24.55,USD
