row_id,f1,f2,f3,f4,f5
S00000,2.206129,-1.320474,1.291938,0.120705,-0.293293
S00001,-0.626591,0.097977,0.737078,-0.383004,-0.394089
S00002,-0.062564,-0.327317,0.8856,1.155811,0.523074
S00003,0.068819,-3.451018,-0.721573,-0.501223,-0.471423
S00004,-0.297445,0.797113,0.421807,-1.356732,-0.960816
S00005,0.746444,-0.453158,-0.94721,-0.674024,-0.273267
S00006,0.068825,1.275915,0.339245,2.252454,-2.586632
S00007,-0.462947,-1.16597,-1.241094,-1.936885,-1.37181
S00008,2.009929,-0.872358,1.249327,0.551157,0.874074
S00009,0.451848,1.266409,0.104979,-1.030392,0.822548
S00010,1.359299,0.226162,2.958987,1.143217,-1.465723
S00011,-0.599787,0.711829,1.031329,-0.159762,0.478041
S00012,-0.470717,-0.649528,-1.098774,0.812377,1.720266
S00013,0.012377,0.077128,0.334527,-0.627429,0.205803
S00014,0.218686,-1.217066,-0.925957,0.182056,-0.820524
S00015,2.458655,1.676842,-0.646317,-0.532393,0.498025
S00016,-0.708753,-0.72899,0.238997,1.964874,-1.736802
S00017,1.596173,1.329853,-0.600431,-0.34428,0.366723
S00018,1.565584,-0.077758,-0.556373,-1.282504,-0.695434
S00019,-0.002708,-0.589282,-1.180087,0.462619,0.533966
S00020,-0.047235,0.071103,1.431655,1.553072,-0.204396
S00021,-1.165681,1.45674,0.142099,3.104104,-1.296849
S00022,0.719371,1.664173,-0.532809,-0.491332,1.750896
S00023,-0.54206,-0.20938,0.139967,0.704663,-0.998769
S00024,0.929433,0.211838,-1.488887,1.46702,0.257809
S00025,1.175521,0.005828,1.350075,-0.08032,0.389765
S00026,0.578406,-0.093879,-0.441493,0.277282,0.944502
S00027,0.855555,-0.560867,0.500351,0.636234,0.227049
S00028,0.312191,-0.557586,-0.185976,-0.633687,-1.090139
S00029,-0.2702,0.741053,0.143266,-0.390584,0.150692
S00030,1.168364,0.748075,-0.479664,-0.546128,1.111248
S00031,0.92499,1.290769,-1.428759,0.012412,-0.720271
S00032,0.11297,-0.210904,-0.029343,-0.215836,2.068791
S00033,-1.79224,0.430372,1.461791,-0.590547,-0.84154
S00034,-0.825042,-0.727628,-1.718635,-0.322502,0.916504
S00035,0.082931,-0.810601,1.286717,0.330866,-0.423638
S00036,-0.393664,-0.873966,-1.336604,0.459197,0.485225
S00037,-1.310774,0.098023,0.3325,-0.064548,-0.815004
S00038,-3.268257,-0.896111,-2.10318,0.231565,-0.425028
S00039,-0.495673,2.575467,0.535642,-0.596942,-0.827679
S00040,-0.111061,0.539072,0.153343,-0.513045,0.661892
S00041,0.698293,-0.386158,-2.560519,-1.171066,-0.35881
S00042,0.795352,-0.670747,0.05493,-0.229552,0.815452
S00043,0.388485,-0.139042,1.069792,-2.035287,0.452597
S00044,-1.660817,-1.39824,-0.891598,1.518297,0.602016
S00045,0.734446,0.300957,-1.172658,0.237112,-0.435829
S00046,-3.310381,1.157462,0.864147,-0.018563,2.072602
S00047,0.483506,-0.396157,0.907152,-0.258068,1.144379
S00048,2.031912,0.364615,-0.118487,-1.615269,-0.53368
S00049,-0.046388,0.828493,-1.020854,-1.067815,1.056261
S00050,-0.878329,0.830385,0.557939,0.266007,-1.214227
S00051,0.964255,1.025481,0.056596,-1.620378,0.821809
S00052,-0.396409,0.048269,0.565441,-1.015239,1.232458
S00053,0.521926,0.241678,0.560488,-0.65682,0.784972
S00054,-1.034222,2.398617,-1.295956,-1.193128,1.121987
S00055,0.190312,-0.178048,-0.564538,-1.183875,-1.679193
S00056,1.412648,0.716467,0.221422,-1.838383,-0.139722
