user_id,item_id
U0000,I0003
U0000,I0006
U0000,I0026
U0000,I0033
U0000,I0035
U0000,I0043
U0000,I0053
U0001,I0022
U0001,I0032
U0001,I0033
U0001,I0043
U0001,I0055
U0001,I0056
U0002,I0004
U0002,I0020
U0002,I0023
U0002,I0030
U0002,I0031
U0002,I0032
U0002,I0036
U0002,I0037
U0003,I0017
U0003,I0029
U0003,I0030
U0003,I0042
U0003,I0048
U0003,I0051
U0004,I0008
U0004,I0009
U0004,I0014
U0004,I0034
U0004,I0035
U0004,I0047
U0005,I0000
U0005,I0008
U0005,I0020
U0005,I0025
U0005,I0045
U0005,I0047
U0005,I0048
U0005,I0049
U0005,I0054
U0005,I0058
U0006,I0025
U0006,I0031
U0006,I0041
U0006,I0055
U0006,I0058
U0007,I0012
U0007,I0015
U0007,I0019
U0007,I0028
U0007,I0031
U0007,I0047
U0007,I0051
U0008,I0012
U0008,I0018
U0008,I0040
U0008,I0042
U0008,I0045
U0008,I0053
U0009,I0005
U0009,I0009
U0009,I0010
U0009,I0012
U0009,I0024
U0009,I0035
U0009,I0038
U0009,I0042
U0009,I0044
U0010,I0000
U0010,I0001
U0010,I0013
U0010,I0016
U0010,I0052
U0011,I0017
U0011,I0033
U0011,I0035
U0011,I0041
U0011,I0045
U0011,I0046
U0011,I0059
U0012,I0005
U0012,I0014
U0012,I0019
U0012,I0029
U0012,I0030
U0012,I0035
U0012,I0057
U0013,I0014
U0013,I0029
U0013,I0031
U0013,I0033
U0013,I0037
U0013,I0038
U0013,I0052
U0013,I0055
U0013,I0056
U0014,I0001
U0014,I0009
U0014,I0012
U0014,I0013
U0014,I0016
U0014,I0020
U0014,I0041
U0014,I0048
U0014,I0057
U0015,I0020
U0015,I0028
U0015,I0035
U0015,I0047
U0015,I0059
U0016,I0009
U0016,I0013
U0016,I0026
U0016,I0034
U0016,I0059
U0017,I0001
U0017,I0010
U0017,I0029
U0017,I0033
U0017,I0049
U0017,I0055
U0018,I0011
U0018,I0017
U0018,I0018
U0018,I0028
U0018,I0034
U0018,I0047
U0018,I0059
U0019,I0001
U0019,I0015
U0019,I0017
U0019,I0057
U0019,I0059
U0020,I0006
U0020,I0015
U0020,I0023
U0020,I0031
U0020,I0033
U0020,I0038
U0020,I0041
U0020,I0045
U0020,I0053
U0020,I0059
U0021,I0006
U0021,I0021
U0021,I0023
U0021,I0037
U0021,I0038
U0021,I0048
U0021,I0054
U0021,I0056
U0022,I0003
U0022,I0012
U0022,I0020
U0022,I0026
U0022,I0037
U0022,I0038
U0022,I0042
U0022,I0043
U0022,I0046
U0023,I0000
U0023,I0003
U0023,I0012
U0023,I0015
U0023,I0025
U0023,I0039
U0023,I0041
U0023,I0048
U0023,I0054
U0024,I0004
U0024,I0008
U0024,I0042
U0024,I0051
U0024,I0055
U0024,I0058
U0025,I0010
U0025,I0024
U0025,I0025
U0025,I0043
U0025,I0050
U0025,I0055
U0026,I0008
U0026,I0011
U0026,I0022
U0026,I0032
U0026,I0038
U0026,I0057
U0027,I0005
U0027,I0007
U0027,I0041
U0027,I0052
U0028,I0012
U0028,I0013
U0028,I0021
U0028,I0025
U0028,I0032
U0028,I0037
U0028,I0047
U0029,I0000
U0029,I0004
U0029,I0006
U0029,I0023
U0029,I0032
U0029,I0050
U0029,I0052
U0029,I0057
U0030,I0002
U0030,I0004
U0030,I0013
U0030,I0019
U0030,I0030
U0030,I0038
U0030,I0048
U0030,I0054
U0031,I0001
U0031,I0005
U0031,I0006
U0031,I0009
U0031,I0024
U0031,I0038
U0031,I0040
U0031,I0047
U0031,I0055
U0032,I0004
U0032,I0012
U0032,I0025
U0032,I0031
U0032,I0044
U0033,I0010
U0033,I0037
U0033,I0039
U0033,I0048
U0034,I0000
U0034,I0008
U0034,I0021
U0034,I0025
U0034,I0030
U0034,I0039
U0034,I0052
U0034,I0055
U0034,I0057
U0034,I0059
U0035,I0000
U0035,I0006
U0035,I0014
U0035,I0022
U0035,I0030
U0035,I0044
U0035,I0052
U0036,I0019
U0036,I0033
U0036,I0034
U0036,I0041
U0036,I0048
U0036,I0055
U0037,I0004
U0037,I0009
U0037,I0019
U0037,I0020
U0037,I0030
U0037,I0034
U0037,I0044
U0037,I0059
U0038,I0002
U0038,I0005
U0038,I0016
U0038,I0020
U0038,I0046
U0038,I0048
U0039,I0000
U0039,I0009
U0039,I0019
U0039,I0027
U0039,I0050
U0039,I0051
U0039,I0059
