row_id,status,balance,updated_at
R00097,closed,6996.9,1770021420000
R00216,dormant,5639.41,1770479940000
R00351,active,5828.62,1770066180000
R00243,closed,6060.79,1770306600000
R00302,active,2532.33,1770200220000
R00218,active,5790.75,1770461100000
R00047,dormant,4556.1,1770269400000
R00345,closed,7278.49,1769954520000
R00311,dormant,5065.57,1770436320000
R00175,active,9086.26,1770132540000
R00168,dormant,3897.88,1770415260000
R00080,closed,6339.26,1770161160000
R00101,dormant,3320.8,1770033660000
R00091,dormant,5702.12,1770132060000
R00213,closed,4677.02,1769945520000
R00044,active,5795.12,1770046860000
R00242,active,6386.81,1770199680000
R00263,closed,8821.41,1770137460000
R00270,closed,494.35,1770200460000
R00374,active,9639.74,1769944560000
R00072,dormant,3179.73,1770008040000
R00103,active,5599.01,1770169620000
R00343,dormant,4402.73,1770245280000
R00149,closed,685.01,1770004680000
R00125,closed,3938.55,1769946540000
R00352,dormant,7433.8,1770241140000
R00183,dormant,7958.3,1770365940000
R00153,active,2715.85,1770419040000
R00065,dormant,3315.02,1770426600000
R00179,active,7277.19,1770213000000
R00169,dormant,6660.36,1770172680000
R00376,dormant,6353.64,1770177720000
R00093,closed,3850.64,1770322920000
R00137,active,4187.75,1769907420000
R00122,closed,5348.01,1770051300000
R00148,dormant,3194.92,1770268320000
R00250,dormant,4633.28,1770343680000
R00371,dormant,2661.59,1770473760000
R00022,closed,5738.27,1770273120000
R00225,dormant,6692.16,1770369060000
R00127,closed,4578.83,1770096060000
R00206,dormant,4065.87,1770319980000
R00038,active,3248.86,1770491220000
R00138,dormant,4383.02,1770163740000
R00236,dormant,7305.36,1770128160000
R00390,closed,5135.78,1770466980000
R00095,closed,5563.08,1770014820000
R00358,dormant,561.69,1770057420000
R00280,dormant,7246.57,1770379980000
R00395,dormant,5737.9,1769979180000
R00165,dormant,6117.88,1770394020000
R00069,closed,6681.3,1770224280000
R00380,closed,3918.92,1770190140000
R00028,dormant,3955.69,1770387720000
R00304,dormant,4797.65,1770454320000
R00354,closed,5454.49,1770447480000
R00173,active,1701.56,1770375300000
R00048,closed,3586.0,1770227100000
R00224,closed,7523.51,1770304080000
R00177,active,6145.43,1770189540000
R00386,dormant,8693.63,1770449040000
R00366,closed,5730.68,1770398880000
R00120,dormant,6478.38,1769966520000
R00276,dormant,7008.3,1770255120000
R00193,dormant,5837.46,1770252960000
R00114,closed,3772.38,1770358200000
R00277,closed,4095.85,1770162180000
R00109,closed,4062.63,1770093720000
R00178,closed,4323.5,1770223860000
R00124,dormant,5277.25,1770101820000
R00134,dormant,6750.56,1770081420000
R00172,active,8584.07,1770020520000
R00309,closed,10647.12,1770433620000
R00171,dormant,1189.96,1770095940000
R00096,active,-195.36,1770096000000
R00146,dormant,4991.5,1770028740000
R00315,closed,5190.65,1770341940000
R00016,active,2212.77,1770471240000
R00023,dormant,2174.2,1769992800000
R00019,dormant,5910.5,1769956680000
R00086,closed,2369.07,1770066180000
R00282,active,4146.9,1770096720000
R00370,dormant,5376.58,1770300540000
R00399,closed,2636.52,1769998440000
R00355,closed,4788.5,1770312900000
R00320,dormant,6064.91,1770126960000
R00199,closed,7547.48,1770283860000
R00387,active,4220.95,1770091440000
R00217,closed,4629.9,1770453960000
R00012,closed,4133.81,1770111960000
R00295,closed,6766.75,1770154200000
R00260,closed,6739.48,1770340500000
R00373,dormant,4937.73,1770400500000
R00129,active,7090.71,1770451680000
R00253,closed,2065.92,1770404220000
R00145,active,5283.83,1770132120000
R00322,dormant,3701.36,1770093000000
R00117,active,837.32,1770152880000
R00107,active,5872.28,1770165480000
R00104,closed,9424.59,1770141900000
R00035,active,6586.04,1770383520000
R00274,closed,6595.38,1770299220000
R00307,active,2978.28,1770329520000
R00136,closed,7734.1,1770156420000
R00119,closed,3435.43,1770051180000
R00116,dormant,1259.24,1770002040000
R00348,active,6659.04,1770268020000
R00090,active,4386.56,1770497280000
R00195,dormant,4765.68,1770377700000
R00045,dormant,3753.96,1769976000000
R00176,active,5491.83,1769957220000
R00128,closed,8405.9,1769927280000
R00364,active,3639.09,1770060300000
R00182,dormant,4359.83,1770141060000
R00162,dormant,2079.8,1770485100000
R00112,active,5897.02,1770500700000
R00392,dormant,8874.76,1770131100000
R00059,active,5590.63,1770389340000
R00164,closed,6460.25,1770403440000
R00064,dormant,7563.23,1770252720000
R00346,closed,5617.72,1770245580000
R00089,dormant,7808.04,1770063540000
R00286,closed,5500.6,1769989800000
R00303,active,3471.85,1770083280000
R00202,closed,5706.72,1770211200000
R00180,dormant,2359.73,1770431100000
R00289,closed,4225.19,1770282540000
R00058,closed,4649.26,1769925000000
R00156,active,3986.02,1770501780000
R00207,dormant,7519.3,1770080340000
R00362,closed,4565.12,1770383160000
R00071,closed,4092.43,1769984460000
R00233,closed,3793.44,1769909700000
R00319,closed,3554.46,1770176820000
R00167,active,7482.22,1770334020000
R00184,closed,4962.77,1770383340000
R00264,dormant,3199.92,1770212280000
R00368,dormant,6040.56,1770272460000
R00170,dormant,4288.08,1770454020000
R00312,active,6830.65,1770425580000
R00142,dormant,4439.66,1770219540000
R00123,active,5488.27,1770127680000
R00115,active,2858.24,1770293040000
R00381,dormant,4424.16,1769960580000
R00151,dormant,5063.43,1770394320000
R00154,active,8142.62,1770457500000
R00008,active,4429.58,1770341220000
R00084,closed,4182.83,1769925660000
R00077,dormant,7210.38,1769913840000
R00215,active,6211.87,1769999460000
R00318,closed,2985.66,1770418680000
R00331,closed,5433.64,1770055860000
R00155,closed,2948.26,1769940060000
R00131,active,5109.98,1770175920000
R00363,active,2908.16,1770192900000
R00098,active,4397.45,1770320160000
R00278,active,8666.1,1770336240000
